date,event_type,description,Global_Index,Jupiter-Saturn,Jupiter-Saturn_angle,Jupiter-Uranus,Jupiter-Uranus_angle,Jupiter-Neptune,Jupiter-Neptune_angle,Jupiter-Pluto,Jupiter-Pluto_angle,Saturn-Uranus,Saturn-Uranus_angle,Saturn-Neptune,Saturn-Neptune_angle,Saturn-Pluto,Saturn-Pluto_angle,Uranus-Neptune,Uranus-Neptune_angle,Uranus-Pluto,Uranus-Pluto_angle,Neptune-Pluto,Neptune-Pluto_angle
2011-12-18,war_end,US troops leave Iraq,0.4509134065397866,-0.9984899826600185,176.85092313060045,0.8678479363563946,29.79048921584856,0.470981037128075,61.90200336235989,-0.4006499353314147,113.61881536165873,-0.8938303711905108,153.358587653551,-0.5187295912034863,121.24707350703966,0.3497126168926663,69.53026150774082,0.8470151145425996,32.111514146511354,0.10750784969167251,83.8283261458102,0.6195487323138091,51.71681199929884
2021-08-30,war_end,US withdrawal from Afghanistan,5.27569159027051,0.9529342778463759,17.648518330929846,0.19291815401086224,78.87686646263512,0.8963355808638013,26.319500401341372,0.8549956641133046,31.240744222901753,-0.11364340289277645,96.52538479356497,0.7197274315708712,43.96801873227122,0.971992896602599,13.592225891971907,0.6079667975075924,52.55736606129375,-0.34394832253248636,110.11761068553687,0.5364125131803661,57.560244624243126
2008-08-07,war_start,Russo-Georgian War,0.829436933523061,-0.5817129243646845,125.57111101621484,0.3756977639339363,67.93255453043162,0.7772477728685586,38.9907297664044,0.9645011830255271,15.31220586531856,-0.9723549835403578,166.49633445335354,-0.9639183289974544,164.56184078261924,-0.3462628705375276,110.25890515089628,0.8751115073793633,28.941824764027217,0.11762821143375679,83.24476039575018,0.5834996023219433,54.30293563172296
2014-02-27,war_start,Crimea annexation begins,-1.078630837860854,-0.6792966130543272,132.78870232879126,0.0015601847277486847,89.91060796357321,-0.5783473127588947,125.33438518391023,-0.9990373737852858,177.48579134429872,-0.7349227585584267,137.3006897076355,-0.20580987542510057,101.87691248729851,0.6464501988416019,49.72550632691002,0.8148873291992582,35.423777220337,0.04230840157311782,87.57518338072549,0.6135769813794545,52.15140616038849
2022-02-24,war_start,Russia invades Ukraine,6.0036039079300485,0.9099776388150252,24.4977384381678,0.5206589900441675,58.623534366599074,0.9864062879271837,9.458012142727625,0.7055951155983624,45.12235739096673,0.11976823913601248,83.12127280476687,0.8294691888667447,33.955750580895426,0.9359082693855282,20.624618952798926,0.6538760079734139,49.16552222387145,-0.2376162441994268,103.7458917575658,0.5795604143830372,54.58036953369435
1688-11-05,revolution,Glorious Revolution begins,-2.2919323319827933,0.13988270241771875,81.95894119897216,-0.4903986673258838,119.36678818836288,0.6897665239966752,46.38836993933751,-0.9983327377014812,176.69097572038967,-0.9315280111357073,158.67427061266497,-0.6204268378502462,128.34731113830966,-0.08249572360348671,94.73203452141752,0.29273189778415254,72.97841824902537,0.4392770614038016,63.942236091247445,-0.7304085399683363,136.92065434027282
1689-02-13,political,William and Mary crowned,-1.9100475313420835,-0.10740104984141238,96.16551903717672,-0.10105705706253336,95.800043761925,0.8926396100392033,26.793163565073883,-0.940363869413217,160.1127535708522,-0.9782723878182525,168.03443720089825,-0.5440341074534232,122.9586826022506,-0.23720655456843492,103.72172739197109,0.35825584067463784,69.00688019685111,0.43345918979423714,64.31270980892717,-0.6860671456928882,133.3195900057783
1789-05-05,political,Estates-General convenes,-2.3202461173734963,-0.5456623722981757,123.06993946486199,0.991339520527197,7.546099556954033,0.03939032343713784,87.74251667227081,-0.901905446503916,154.40967111277428,-0.6509867374211464,130.616039021816,-0.8588485582043878,149.18754386286722,0.8540983651925995,31.339731647912288,0.17027111947779502,80.19641711531678,-0.9508176880727404,161.95577066972828,-0.4671246435078594,117.84781221495493
1789-06-20,political,Tennis Court Oath,-2.3082170711765166,-0.622251497193338,128.480737787985,0.9997095595752213,1.3809459281307,0.19147246311367572,78.96127205709404,-0.9542950269707196,162.61048320441944,-0.6409364500747881,129.8616837161157,-0.887477723386099,152.55799015492096,0.8277691642533319,34.129745416434446,0.21507067819838355,77.58032612896334,-0.9612204526307637,163.99142913255014,-0.4760577860614204,118.42824473848651
1789-07-14,revolution,Storming of the Bastille,-2.314005262379591,-0.6880176171077448,133.47339022047572,0.9992040913475768,2.2861148900817767,0.2769579338874186,73.92127171712714,-0.9783467455459008,168.05500404520785,-0.6585223420194163,131.18727533039396,-0.8878582566081751,152.60533806239712,0.823318546807135,34.58161382473213,0.23840825636673024,76.20738660720892,-0.9693120083466177,165.7688891551261,-0.46983712116059695,118.023724237665
