date,event_type,description,hard_aspects,Jupiter_Saturn,Jupiter_Saturn_angle,Saturn_Uranus,Saturn_Uranus_angle,Uranus_Neptune,Uranus_Neptune_angle,Neptune_Pluto,Neptune_Pluto_angle,Saturn_Pluto,Saturn_Pluto_angle,Jupiter_Pluto,Jupiter_Pluto_angle,Jupiter_Uranus,Jupiter_Uranus_angle,Saturn_Neptune,Saturn_Neptune_angle,Jupiter_Neptune,Jupiter_Neptune_angle,Uranus_Pluto,Uranus_Pluto_angle
1756-05-17,war_start,Seven Years War begins,2,trine,121.29777422762211,none,38.27229076362107,none,139.68173052336107,none,129.33995084446263,none,52.706027868555225,none,68.59174635906689,none,159.57006499124319,opposition,177.95402128698214,sextile,60.748204485395746,square,90.9783186321763
1757-06-23,battle,Battle of Plassey,2,none,102.78168761234633,none,31.451977772913835,none,138.2015497933344,trine,127.71154436721687,sextile,62.63492806653488,none,40.14675954581145,none,134.23366538526017,none,169.65352756624824,square,87.56478482140542,square,94.08690583944872
1759-09-13,battle,Battle of Quebec,1,sextile,59.56798357069857,none,17.268164676772074,none,138.99319227927407,trine,124.09928103785455,none,79.6393620060993,none,20.07137843540073,none,76.83614824747065,none,156.26135695604614,none,144.17065947325528,square,96.90752668287138
1763-02-10,war_end,Treaty of Paris ends Seven Years War,2,none,14.174375726928066,conjunction,9.738543382737882,none,134.70339312673633,trine,127.9640397242533,none,107.07111053174825,trine,121.2454862586763,none,23.91291910966595,trine,124.96484974399846,none,110.7904740170704,square,97.33256714901034
1775-04-19,war_start,Battles of Lexington and Concord,1,none,132.0411720048746,trine,123.1848253786905,none,109.85489756017537,trine,126.29383061763892,trine,112.96390279912379,trine,114.99492519600162,conjunction,8.856346626184084,none,13.32992781851513,trine,118.71124418635947,trine,123.85127182218571
1776-07-04,political,US Declaration of Independence,0,none,98.95543541987215,trine,125.89304296821659,none,103.51248099707355,trine,125.1476749261293,none,102.76711295498626,none,158.2774516251416,none,26.937607548344445,none,22.380561971143038,none,76.57487344872911,none,131.33984407679714
1777-10-17,battle,Battle of Saratoga,1,none,72.47980674247026,none,139.76827551121104,none,102.8556448549829,trine,119.85848779147915,square,82.945857135251,none,155.42566387772126,none,67.28846876874078,none,36.912630656228146,none,35.567176086242114,none,137.28586735353795
1781-10-19,battle,Siege of Yorktown ends,1,none,17.082377937986394,none,163.44984875704506,square,93.52090346806811,trine,118.02315243413534,none,48.09420714515841,sextile,65.1765850831448,none,146.36747081905867,none,69.92894528897693,none,52.84656735099054,none,148.45594409779653
1783-09-03,war_end,Treaty of Paris recognizes USA,3,none,16.99511035952105,opposition,174.94257081177602,square,87.86318060794372,trine,119.21331517491012,none,32.13392497107782,none,15.138814611556768,none,168.06231882870293,square,87.0793902038323,none,104.07450056335335,none,152.92350421714616
1792-04-20,war_start,France declares war on Austria,4,opposition,177.09388255910912,none,111.7718327067416,none,73.55325192916789,trine,114.89696293798946,sextile,59.777952426101024,trine,117.31593013300807,none,71.13428473414928,opposition,174.6749153640905,conjunction,2.4189671950186096,opposition,171.54978513284266
1793-01-21,political,Louis XVI executed,4,none,148.40403917530867,trine,116.60539003587094,none,69.47687845986485,none,110.48997997889609,sextile,63.42775152536814,square,84.97628764994053,square,94.9905707888204,opposition,173.91773150426422,none,25.513692328955557,opposition,179.96685843876094
1794-07-27,political,Thermidorian Reaction,3,none,153.12955932296825,square,89.42841746661347,sextile,64.19167259916128,trine,114.18326257185575,square,92.1966473623695,sextile,60.932911960598744,trine,117.44202321041828,none,153.62009006577475,none,53.250350611257005,opposition,178.37493517101703
1796-03-02,military,Napoleon commands Army of Italy,3,none,102.14059349634113,square,88.33075213500271,sextile,62.73807556555468,none,109.29924588736881,none,99.63192641207377,conjunction,2.5086670842673016,none,169.5286543686562,none,151.0688277005574,none,106.79057880310151,opposition,172.0373214529235
1798-08-01,battle,Battle of the Nile,1,sextile,55.56948762068219,sextile,56.64573775911917,sextile,54.595429690328956,none,111.02191797484909,none,137.73691457570277,square,82.16742695502057,trine,112.21522537980135,none,111.24116744944813,none,166.8106550701303,none,165.61734766517804
1799-11-09,political,Napoleon coup of 18 Brumaire,2,none,39.418095213379814,none,45.74152962277162,none,49.0187573850873,none,106.05947118209855,none,159.18024181004253,trine,119.76214659666272,square,85.15962483615144,square,94.76028700785892,none,134.17838222123873,none,155.07822856718585
1802-03-25,war_end,Treaty of Amiens,4,conjunction,4.97667881038538,none,32.78105771670212,none,46.652406037413954,none,104.7519655952064,opposition,175.81457065067752,opposition,170.83789184029214,none,37.7577365270875,none,79.43346375411608,square,84.41014256450146,none,151.40437163262035
1803-05-18,war_start,Napoleonic Wars resume,1,none,12.11649660410481,none,23.79622391485404,none,44.623449903638544,none,106.00374006286961,opposition,174.4234138813622,none,162.30691727725738,none,11.679727310749229,none,68.41967381849258,sextile,56.30317721438777,none,150.62718996650815
1805-10-21,battle,Battle of Trafalgar,3,none,46.45198500247761,conjunction,1.5516437033263912,none,35.04871538406337,none,102.16405584105564,none,138.7644149284454,square,92.31242992596779,none,44.90034129915122,none,36.60035908738976,conjunction,9.851625915087851,none,137.212771225119
1805-12-02,battle,Battle of Austerlitz,2,none,50.7693107633888,conjunction,0.7612727012699168,none,34.17460295952992,none,100.43458102180196,none,133.84791128006196,square,83.07860051667316,none,51.53058346465872,none,33.413330258260004,none,17.355980505128798,none,134.60918398133188
1806-10-14,battle,Battles of Jena-Auerstedt,1,sextile,62.07157768758603,conjunction,4.287921840593356,none,32.9703001095026,none,101.66584179904763,none,130.34822006795687,none,68.27664238037084,none,66.35949952817938,none,28.682378268909247,none,33.38919941867678,none,134.63614190855023
1807-06-14,battle,Battle of Friedland,2,square,97.65319513729148,conjunction,7.779494747501559,none,34.111278968691835,none,102.87319070884175,none,129.20497493003202,none,31.551779792740547,none,105.43268988479304,none,26.331784221190276,none,71.3214109161012,none,136.98446967753358
1812-06-24,war_start,Napoleon invades Russia,1,opposition,170.504257260268,none,45.02094431778954,none,21.618884469688425,none,98.04335712355262,none,74.6412972754515,trine,114.8544454642805,trine,125.48331294247843,none,23.402059848101118,none,147.10219741216684,trine,119.66224159324105
1812-09-07,battle,Battle of Borodino,1,none,150.90101565832722,none,41.319502747552804,none,20.621872628196286,square,97.80299915311667,none,77.10536903376016,none,131.99361530791262,none,109.58151291077442,none,20.697630119356518,none,130.2033855389707,trine,118.42487178131296
1813-10-19,battle,Battle of Leipzig,2,none,129.88563756396368,none,47.27718637845689,none,17.3063581690715,square,95.30775486516939,sextile,65.336926655784,none,164.77743578025232,square,82.6084511855068,none,29.970828209385388,none,99.9148093545783,trine,112.61411303424089
1814-04-11,political,Napoleon abdicates,2,none,149.54526896992783,sextile,58.120922348277304,none,15.667178851828623,square,93.31788002168776,none,50.864136525239076,none,159.5905945048331,square,91.42434662165053,none,42.45374349644868,none,107.09152547347915,none,108.98505887351638
1815-03-20,political,Napoleon returns (Hundred Days),1,trine,123.09338352319486,sextile,62.32299601375365,none,13.029550118607403,square,91.59995432073862,none,42.30650842559237,none,165.39989194878723,sextile,60.77038750944121,none,49.29344589514625,none,73.79993762804861,none,104.62950443934602
1815-06-18,battle,Battle of Waterloo,2,none,130.85792071610967,none,67.75427748801826,none,14.307720250483953,square,94.67017892926128,none,41.223621691726976,opposition,172.08154240783665,sextile,63.103643228091414,none,53.44655723753431,none,77.41136347857537,none,108.97789917974524
1815-11-20,war_end,Second Treaty of Paris,1,none,98.65459688952652,sextile,60.450029092538045,none,12.258282694624086,square,92.09572202784796,none,43.903975629933996,none,142.5585725194605,none,38.20456779698847,none,48.19174639791396,none,50.462850491612556,none,104.35400472247204
1810-09-16,revolution,Mexican War of Independence begins,4,opposition,171.79210333936877,none,27.959134772854952,none,24.855893152456844,none,99.3739037747965,square,96.2706621543984,none,75.5214411849704,none,160.24876188777628,conjunction,3.1032416203981086,opposition,174.89534495976687,trine,124.22979692725335
1811-07-05,political,Venezuela declares independence,3,opposition,178.77096976601672,none,36.99975902750049,none,24.04067745267929,none,99.27011201987318,square,86.31103044505198,square,92.45993932096474,none,144.2292712064828,none,12.959081574821198,none,168.26994865916208,trine,123.31078947255247
1816-07-09,political,Argentina declares independence,1,trine,112.61122864106753,none,75.15672132540624,none,12.119211235045043,square,94.09531802787018,none,31.057807937508983,none,143.6690365785765,none,37.45450731566129,sextile,63.037510090361195,none,49.57371855070633,none,106.21452926291522
1818-02-12,political,Chile declares independence,4,sextile,61.8979306700553,none,77.28924893865627,conjunction,6.507627607749839,square,88.08522248948685,none,17.30360115858042,none,79.20153182863572,none,15.391318268600969,none,70.78162133090643,conjunction,8.88369066085113,square,94.59285009723669
1819-08-07,battle,Battle of Boyaca,5,none,48.21460485292408,none,99.47448412908528,conjunction,5.436274416269271,square,91.14203021149513,conjunction,2.896179501320887,none,45.318425351603196,none,51.2598792761612,square,94.03820971281601,none,45.82360485989193,square,96.5783046277644
1821-09-15,political,Central America independence,4,conjunction,3.586744838568272,trine,116.3742973007831,conjunction,1.138030357955472,square,88.63532183193502,none,26.60094511089261,none,30.18768994946089,trine,119.96104213935138,trine,115.23626694282763,trine,118.8230117813959,square,89.77335218989049
1822-09-07,political,Brazil declares independence,3,none,26.083029888313092,trine,126.54037239188716,conjunction,0.9136481546537425,square,87.73946037601331,none,39.714560170527555,sextile,65.79759005884065,none,152.62340228020025,trine,127.4540205465409,none,153.537050434854,square,86.82581222135957
1824-12-09,battle,Battle of Ayacucho,2,none,70.15228650040258,none,139.0442033553345,conjunction,5.7388298759966005,square,82.5805088241201,sextile,62.20252440721097,none,132.35481090761354,none,150.80351014426293,none,144.7830332313311,none,145.06468026826633,none,76.8416789481235
1821-03-25,revolution,Greek War of Independence begins,7,conjunction,9.098855138215171,none,101.91582387083946,conjunction,0.01897714643268955,square,85.335772382593,none,16.599028634679144,conjunction,7.500173496463958,square,92.81696873262428,none,101.93480101727215,square,92.83594587905696,square,85.31679523616032
1827-10-20,battle,Battle of Navarino,4,square,94.99967347097012,opposition,175.74584595199042,none,10.791406516189681,none,81.39562082426409,none,105.14163164391603,none,159.85869488511386,square,89.25448057703946,opposition,173.4627475318199,none,78.46307406084978,none,70.6042143080744
1829-09-14,war_end,Treaty of Adrianople,0,trine,114.7192779923038,none,169.36537568232475,none,14.902764682343616,none,79.96614959608416,trine,125.57123940393468,trine,119.70948260376153,sextile,54.64609769002095,none,154.46261099998114,none,39.743333007677336,sextile,65.06338491374055
1846-04-25,war_start,Mexican-American War begins,1,none,79.93400707332546,none,42.50666617356944,none,43.7861070088872,sextile,56.8511772602547,sextile,55.571736424936944,none,24.36227064838851,none,37.42734089975602,conjunction,1.2794408353177573,none,81.21344790864322,none,13.065070251367507
1847-09-14,battle,Fall of Mexico City,2,trine,127.49955933379906,none,38.602514495976436,none,48.86268602187039,sextile,58.17024534079758,none,47.910073814903626,none,79.58948551889542,square,88.89704483782262,none,10.260171525893952,none,137.759730859693,conjunction,9.307559318927215
1848-02-02,war_end,Treaty of Guadalupe Hidalgo,1,trine,120.56570205606553,none,33.328573993448686,none,45.56870482137231,sextile,55.62502098999738,none,43.3848901620737,none,77.18081189399183,square,87.23712806261688,none,12.240130827923679,none,132.8058328839892,none,10.056316168625045
1853-10-16,war_start,Crimean War begins,1,none,160.16675111800416,none,19.629279337614705,sextile,59.95227887753538,none,50.62961438259481,none,28.95194383255524,none,131.21480728544893,none,140.53747178038947,none,79.5815582151501,none,80.58519290285409,conjunction,9.322664494940536
1854-10-25,battle,Charge of the Light Brigade,1,none,144.87310227902,none,30.022996570661142,sextile,61.77269989327908,none,49.328331614128615,none,42.46736484981164,none,102.40573742920839,trine,114.85010570835885,square,91.7956964639402,none,53.07740581507977,none,12.444368279150495
1855-09-11,battle,Fall of Sevastopol,1,trine,124.14470564629596,none,38.42236905918195,sextile,63.98140910491412,none,47.70819506931866,sextile,54.69558309477746,none,69.44912255151849,square,85.722336587114,none,102.40377816409608,none,21.74092748219988,none,16.273214035595508
1856-03-30,war_end,Treaty of Paris ends Crimean War,3,square,92.91536719790349,none,35.70026674530876,sextile,59.85436125171856,none,44.89996872071657,none,50.65465927631072,none,42.26070792159277,sextile,57.215100452594754,square,95.5546279970273,conjunction,2.6392607991238037,none,14.954392531001957
1861-04-12,war_start,Fort Sumter attacked,1,none,16.078698306485023,square,83.73394157104948,none,69.39636598479251,none,38.62488824821071,trine,114.50541930763131,none,98.42672100114629,none,67.65524326456446,none,153.130307555842,none,137.05160924935697,none,30.77147773658183
1862-09-17,battle,Battle of Antietam,4,conjunction,9.156815646386576,square,95.03928607911848,none,77.97795560464505,none,38.47830548826144,none,134.5389361955021,none,143.69575184188867,none,104.19610172550506,opposition,173.01724168376353,opposition,177.8259426698499,none,39.4996501163836
1863-01-01,political,Emancipation Proclamation,1,none,19.50679164984959,none,107.59214824223962,none,76.5933645714227,none,38.32691118510765,none,145.85860162855465,none,165.36539327840427,trine,127.0989398920892,opposition,175.8144871863377,none,156.3076955364881,none,38.26645338631505
1863-07-03,battle,Battle of Gettysburg ends,2,none,18.36906769799188,square,97.5428175923014,none,75.95986474379693,none,35.966600654534226,none,137.5360816815641,none,155.90514937955598,trine,115.91188529029328,opposition,173.50268233609833,none,168.1282499659098,none,39.993264089262695
1864-09-02,battle,Fall of Atlanta,2,none,35.04189081241742,none,107.13655479394576,none,81.37482417699948,none,35.55350195065247,none,152.95787702029278,opposition,172.0002321672898,none,142.1784456063632,opposition,171.48862102905474,none,136.44673021663732,none,45.821322226347014
1865-04-09,war_end,Lee surrenders at Appomattox,1,sextile,61.374075994673404,trine,121.58435136413173,none,77.53976333863791,none,33.754004638067265,none,165.37011006470237,none,133.25581394062422,opposition,177.04157264119488,none,160.87588529723035,none,99.50180930255692,none,43.785758700570646
1865-04-14,assassination,Lincoln assassinated,1,sextile,61.8066005216842,trine,121.03949734265522,none,77.5198810524395,none,33.67598694926437,none,164.88339144583037,none,133.31000803248543,opposition,177.1539021356606,none,161.44062160490526,none,99.63402108322106,none,43.84389410317514
1870-07-19,war_start,Franco-Prussian War begins,2,opposition,173.01397542215773,none,150.51583740045652,square,90.69856911145422,none,26.958456434662533,none,145.7440499227518,none,27.269925499405907,none,36.47018717738578,trine,118.78559348808926,sextile,54.22838193406844,sextile,63.74011267679169
1870-09-02,battle,Battle of Sedan,2,opposition,178.31096311002347,none,146.91460075345913,square,93.60063244296684,none,27.459405729415103,none,146.9441725329891,none,34.744864356987414,none,31.396362356564325,trine,119.48476680357402,sextile,62.204270086402516,none,66.14122671355173
1871-01-18,political,German Empire proclaimed,1,none,163.25572704832058,none,159.61150961857078,square,95.27532215227663,none,27.87547644398626,none,132.98864467313888,none,30.267082375181715,none,37.132763333108656,none,105.11316822915262,sextile,58.142558819167974,none,67.39984570829037
1871-01-28,war_end,Paris surrenders,1,none,161.577412879885,none,161.12583602442032,square,94.70914084064694,none,27.710627083296473,none,131.87565021822923,none,29.70176266165577,none,37.2967510956947,none,104.16502313493274,sextile,57.41238974495224,none,66.99851375735048
1871-05-10,war_end,Treaty of Frankfurt,1,none,167.60612849662726,none,166.3439645930883,square,90.64098399391497,none,25.87206939292911,none,128.88712080592583,none,38.71900769070141,none,26.04990691028445,none,103.01505141299674,sextile,64.59107708363052,sextile,64.76891460098585
1904-02-08,war_start,Russo-Japanese War begins,4,none,42.57276847452334,none,43.85262716177198,opposition,175.1783046808031,none,14.687318031981007,trine,126.28175012544392,square,83.70898165092058,square,86.42539563629532,none,140.9690681574249,none,98.3962996829016,opposition,170.1343772872159
1905-05-27,battle,Battle of Tsushima,1,none,75.93945144621887,sextile,59.32860484317848,opposition,176.6517368203848,none,15.8554345006998,none,108.16422383573692,none,32.22477238951808,none,135.26805628939732,trine,124.01965833643672,none,48.08020689021788,none,167.4928286789154
1905-09-05,war_end,Treaty of Portsmouth,3,square,97.28652754856341,sextile,58.292961481394684,opposition,170.24622551294476,none,17.319839243092716,trine,114.14097376256785,none,16.854446214004454,none,155.5794890299581,none,131.46081300566055,none,34.17428545709717,opposition,172.43393524396254
1914-06-28,assassination,Archduke Franz Ferdinand killed,1,trine,121.79405181509665,none,132.68884539039485,none,166.1751865007846,none,26.337785009655278,conjunction,7.148556100734481,none,128.94260791583113,none,10.894793575298195,none,33.48634111038976,none,155.2803929254864,none,139.83740149112933
1914-07-28,war_start,Austria declares war on Serbia,2,none,128.22090873686255,none,137.4263380493058,none,168.35298133089034,none,26.747605655106113,conjunction,4.179037626478419,none,132.39994636334097,conjunction,9.205429312443243,none,30.926643281584532,none,159.1475520184471,none,141.60537567578422
1914-08-04,war_start,Britain declares war on Germany,2,none,129.8697724458801,none,138.47430260947507,none,168.88882850503683,none,26.863442232239976,conjunction,3.551083663321762,none,133.42085610920185,conjunction,8.604530163594973,none,30.414525895561738,none,160.28429834144185,none,142.02538627279682
1914-09-05,battle,First Battle of the Marne,3,none,136.64280992132322,none,142.50616176498264,opposition,171.13159419315662,none,27.44678654825465,conjunction,1.1786458799193156,none,137.82145580124254,conjunction,5.863351843659416,none,28.625432428173966,none,165.2682423494972,none,143.68480764490195
1915-04-25,battle,Gallipoli Campaign begins,1,none,99.7043542025408,none,132.92909410416078,none,162.33090905196264,none,27.260696247205885,conjunction,2.1411187005959817,none,101.84547290313674,none,33.22473990162001,none,29.401814947801867,none,129.10616915034262,none,135.07021280475675
1916-02-21,battle,Battle of Verdun begins,3,square,97.84810723649915,none,143.30003702257227,none,163.90689216166743,none,29.151326128531878,conjunction,8.544470989436718,square,89.30363624706243,none,45.45192978607315,none,20.60685513909516,trine,118.4549623755943,none,134.75556603313555
1916-07-01,battle,Battle of the Somme begins,1,none,77.77720549036296,none,149.48092649582793,none,162.35055973024848,none,28.52913925074502,none,15.659506016324471,sextile,62.11769947403849,none,71.70372100546496,none,12.869633234420547,square,90.6468387247835,none,133.82142047950344
1917-04-06,war_start,USA enters WWI,1,none,73.2608899566284,none,151.15153415752798,none,159.47660250417016,none,29.688375835656913,none,21.36330748901473,none,51.89758246761367,none,77.89064420089954,conjunction,8.325068346642183,none,81.58595830327059,none,129.78822666851323
1917-11-20,battle,Battle of Cambrai,2,none,66.89529283273502,opposition,174.52988498154295,none,167.09770075911004,none,31.916582120031265,none,39.348766342464174,none,27.54652649027085,none,107.63459214880794,conjunction,7.432184222432909,sextile,59.463108610302115,none,135.18111863907876
1918-03-21,battle,German Spring Offensive,1,sextile,61.97983398180679,none,162.23365422441026,none,158.77164533402353,none,31.041192825566398,none,34.503201715953125,none,27.476632265853667,none,100.25382024260347,conjunction,3.462008890386727,sextile,58.517825091420065,trine,127.73045250845712
1918-08-08,battle,Hundred Days Offensive begins,2,none,42.098650350187455,opposition,171.50404884756384,none,160.97599724216644,none,31.15144937468969,none,41.67950098008707,conjunction,0.419149370100385,none,129.40539849737638,none,10.52805160539738,none,31.570598744790075,none,129.82454786747678
1918-11-11,war_end,WWI Armistice,2,none,41.78532265961121,opposition,176.308297744085,none,165.51117979486008,none,32.901589815945954,none,51.082112277000874,conjunction,9.296789617389663,none,141.9063795963038,none,18.18052246105492,none,23.60480019855629,none,132.60958997891413
1918-07-17,political,Romanov family executed,2,none,43.96488101921611,none,167.94472153720233,none,159.37882815492063,none,30.8219358712646,none,39.3878292535463,conjunction,4.5770517656698075,trine,123.97984051798622,conjunction,8.5658933822817,none,35.39898763693441,none,128.55689228365603
1919-01-19,battle,Red Army captures Kiev,2,none,48.29046674071634,opposition,179.25590624556725,none,162.13620949835615,none,33.04272023811629,none,51.65060449419289,conjunction,3.3601377534765504,none,132.4536270137164,none,18.607884256076602,none,29.682582484639738,none,129.09348926023986
1920-11-14,battle,White Army evacuates Crimea,1,conjunction,7.39252606672855,none,159.2030464187639,none,162.00672144894418,none,35.08416752253001,none,73.87439965482193,none,66.48187358809338,none,166.59557248549245,none,38.79023213229192,none,31.39770606556337,trine,126.92255392641417
1922-12-30,political,USSR established,1,none,23.66669057375941,none,141.0662927926282,none,157.39787711300846,none,37.56740294546255,none,99.1032330398259,trine,122.7699236135853,trine,117.39960221886878,sextile,61.53583009436335,square,85.20252066812276,trine,119.8304741675459
1936-07-17,war_start,Spanish Civil War begins,3,square,96.83166681884748,none,46.88310525155413,trine,125.45685171495268,none,47.820729344391566,trine,124.51922762211521,none,138.6491055590373,none,143.71477207040158,opposition,172.33995696650678,square,90.82837621464574,none,77.63612237056111
1937-04-26,battle,Bombing of Guernica,1,sextile,63.38475369340472,none,39.22289128463702,trine,127.07801439525039,none,49.87922954030563,trine,116.42167613958179,opposition,179.80642983298648,none,102.60764497804172,none,166.30090567988742,none,130.3143406267079,none,77.19878485494476
1939-04-01,war_end,Spanish Civil War ends,1,none,28.453584940172846,none,26.026424267089393,trine,125.7083751011885,none,52.1998163528481,none,99.53498301542977,trine,127.98856795560263,sextile,54.48000920726224,none,151.7347993682779,opposition,179.81161569154926,none,73.50855874834039
1939-09-01,war_start,Germany invades Poland,1,none,23.97640387508249,none,20.984967407275242,trine,120.54009499784152,none,50.40873469549176,square,91.11632770962501,trine,115.0927315847075,none,44.96137128235773,none,141.52506240511676,none,165.50146628019925,none,70.13136030234976
1939-09-03,war_start,Britain and France declare war,1,none,24.11730196209666,none,21.043015737305115,trine,120.62075478606084,none,50.43477265784752,square,91.22899786551845,trine,115.34629982761511,none,45.16031769940177,none,141.66377052336597,none,165.78107248546263,none,70.18598212821334
1940-05-10,battle,Germany invades Western Europe,3,conjunction,7.721767360212553,none,15.477515117430535,trine,121.02356470841723,none,52.10443002435713,square,84.39664980149064,square,92.11841716170318,none,23.199282477643088,none,136.50107982584777,none,144.2228471860603,none,68.9191346840601
1940-05-26,battle,Dunkirk evacuation begins,3,conjunction,6.049425503616156,none,14.44253088891979,trine,119.96431566107364,none,51.73767276544352,square,82.66917378454991,square,88.71859928816606,none,20.491956392535947,none,134.40684654999342,none,140.45627205360958,none,68.2266428956301
1940-06-22,war_end,France surrenders,2,conjunction,3.4476529539996505,none,12.945973336875944,trine,118.59312240907227,none,51.24088523681115,none,80.29821050913705,square,83.74586346313671,none,16.393626290875595,none,131.5390957459482,none,134.98674869994787,none,67.35223717226111
1940-07-10,battle,Battle of Britain begins,1,conjunction,1.9177608657433254,none,12.177167774699626,trine,118.05273357762246,none,51.033683393791605,none,79.1962179585305,none,81.11397882427381,none,14.094928640442951,none,130.2299013523221,none,132.14766221806542,none,67.01905018383087
1941-06-22,war_start,Operation Barbarossa,2,none,12.736766458855108,conjunction,4.710722035860513,trine,116.7832031244603,none,52.01828616923882,none,69.47563899108198,sextile,56.73887253222688,conjunction,8.026044422994595,trine,121.4939251603208,none,108.7571587014657,sextile,64.76491695522148
1941-12-07,war_start,Pearl Harbor attack,1,none,23.032043329601613,conjunction,4.14394940743594,trine,122.04166166906043,sextile,54.11812657265287,none,72.0674845038435,none,49.03544117424188,none,18.888093922165673,trine,126.18561107649637,none,103.15356774689475,none,67.92353509640756
1942-06-04,battle,Battle of Midway,2,none,25.219089183999515,conjunction,2.257303837247406,trine,115.91300976343562,none,53.127588232489686,sextile,60.52811769369853,none,35.30902850969902,none,27.47639302124692,trine,113.65570592618822,square,88.4366167421887,sextile,62.78542153094594
1942-08-23,battle,Battle of Stalingrad begins,1,none,34.62586508926648,conjunction,7.1175479366421115,trine,114.05713124061909,none,52.43281371516099,sextile,54.506769588815985,none,19.8809044995495,none,41.743413025908595,none,106.93958330397697,none,72.31371821471049,sextile,61.624317525458096
1943-02-02,battle,Germans surrender at Stalingrad,1,none,41.78577685782909,conjunction,5.012731023375608,trine,121.232704189405,sextile,55.864852895084326,sextile,60.355120270945065,none,18.569343413115973,none,46.7985078812047,trine,116.21997316602939,none,74.4341963082003,sextile,65.36785129432067
1943-07-10,battle,Allied invasion of Sicily,1,none,41.90236514144486,none,13.056614082684888,trine,112.39897019289904,none,53.250455930086176,none,46.09190018012798,conjunction,4.189535038683118,sextile,54.95897922412975,none,99.34235611021415,sextile,57.439990968769294,sextile,59.14851426281287
1943-09-08,war_end,Italy surrenders,2,none,49.363121612964505,none,16.91853004148804,trine,112.33412121824314,none,53.241388608342646,none,42.174202568412454,conjunction,7.188919044552051,none,66.28165165445255,square,95.4155911767551,none,46.052469563790595,sextile,59.092732609900494
1944-06-06,battle,D-Day Normandy invasion,1,none,52.990204175865514,none,18.872465223330934,trine,112.13461543931501,sextile,54.56468399668883,none,38.69746621929525,none,14.292737956570264,none,71.86266939919645,square,93.26215021598408,none,40.271946040118564,sextile,57.569931442626185
1944-08-25,battle,Liberation of Paris,2,sextile,58.6356616929432,none,24.93355430830944,none,109.92679595607768,none,53.767320987670956,none,31.225920660097287,none,27.409741032845915,square,83.56921600125264,square,84.99324164776824,none,26.35757995482504,sextile,56.15947496840673
1944-12-16,battle,Battle of the Bulge,2,none,78.04954947990605,none,27.775138424139342,trine,115.73057054051233,sextile,56.29715503273488,none,31.65827708363811,none,46.39127239626794,none,105.82468790404539,square,87.95543211637299,conjunction,9.905882636466941,sextile,59.433415507777454
1945-04-30,political,Hitler suicide,2,none,71.31817518053997,none,25.25644639652093,trine,112.90760001878172,sextile,56.23710465343511,none,31.414048968825682,none,39.904126211714285,square,96.5746215770609,square,87.6511536222608,none,16.332978441720826,sextile,56.67049536534661
1945-05-08,war_end,VE Day,2,none,70.31206513859824,none,25.58408898461694,trine,112.3203507815746,sextile,56.028915538563595,none,30.707346258394068,none,39.604718880204175,square,95.89615412321518,square,86.73626179695766,none,16.42419665835942,sextile,56.29143524301101
1945-08-06,military,Hiroshima atomic bomb,1,none,68.10167068146107,none,31.765960438752458,none,107.85862320079025,sextile,54.38773257465513,none,21.704930187382658,none,46.396740494078415,none,99.86763112021353,none,76.09266276203779,conjunction,7.990992080576717,none,53.470890626135116
1945-08-09,military,Nagasaki atomic bomb,1,none,68.29448821688428,none,32.0184752630705,none,107.82765931073341,sextile,54.379024156760806,none,21.430159890902104,none,46.86432832598217,none,100.31296347995477,none,75.80918404766291,conjunction,7.514695830778635,none,53.4486351539726
1945-09-02,war_end,Japan surrenders,1,none,70.37965880268352,none,34.039228356760546,none,107.92071418035212,sextile,54.445427740116315,none,19.43605808347526,none,50.94360071920826,none,104.41888715944407,none,73.88148582359158,conjunction,3.5018270209080526,none,53.475286440235806
1950-06-25,war_start,North Korea invades South,1,opposition,173.45377464724243,none,68.91787495209896,none,99.49948772670662,sextile,58.071045478928454,none,27.48943270432079,none,159.05679264843678,trine,117.62835040065863,none,30.581612774607663,none,142.87216187263476,none,41.428442247778165
1950-09-15,battle,Inchon Landing,1,none,157.3507652018177,none,73.52210687230267,square,97.08426158107959,sextile,57.29785572706001,none,33.735701018283095,none,168.9135337798992,none,129.12712792587962,none,23.562154708776916,none,133.78861049304078,none,39.78640585401958
1950-10-19,battle,China enters Korean War,2,none,150.888230323405,none,77.25455390368343,square,97.92577039610698,sextile,57.80971301668606,none,37.13849652426251,opposition,171.9732731523325,none,131.85721577291156,none,20.671216492423554,none,130.21701383098144,none,40.11605737942092
1953-07-27,war_end,Korean Armistice signed,3,trine,123.85114189164896,square,91.73671641929458,square,91.53032010453411,sextile,58.96058820876178,sextile,59.166984523522245,sextile,64.68415736812672,none,32.114425472354384,conjunction,0.20639631476046816,trine,123.6447455768885,none,32.569731895772335
1955-11-01,war_start,Vietnam War begins,4,square,83.74684787825726,none,109.65565772951173,square,86.04777347727465,sextile,59.96786328829904,square,83.57574754053613,conjunction,0.17110033772112843,none,25.908809851254475,none,23.607884252237085,sextile,60.13896362602017,none,26.079910188975603
1964-08-02,military,Gulf of Tonkin incident,4,none,79.92219758801036,opposition,174.75293936609452,none,66.54068183116806,sextile,62.26908942344977,opposition,170.48134695837624,none,109.59645545361337,none,105.32486304589509,none,108.21225753492647,opposition,171.86554487706314,conjunction,4.271592407718288
