name,birth_date,death_date,age_at_death,cause,sun_sign,sun_element,sun_saturn_hard,moon_saturn_hard,mars_sign,sun_neptune_aspect,cos_return_Sun,angle_return_Sun,cos_return_Moon,angle_return_Moon,cos_return_Mercury,angle_return_Mercury,cos_return_Venus,angle_return_Venus,cos_return_Mars,angle_return_Mars,cos_return_Jupiter,angle_return_Jupiter,cos_return_Saturn,angle_return_Saturn,cos_return_Uranus,angle_return_Uranus,cos_return_Neptune,angle_return_Neptune,cos_return_Pluto,angle_return_Pluto,cos_return_North Node,angle_return_North Node,birth_doy,death_doy,days_from_birthday,Ceres_Sign,Ceres_Lon,Pallas_Sign,Pallas_Lon,Juno_Sign,Juno_Lon,Vesta_Sign,Vesta_Lon,Chiron_Sign,Chiron_Lon
Ryan ONeal,1941-04-20 12:00:00,2023-12-08,82.63107460643396,cardiac,Taurus,Earth,False,True,Aquarius,False,-0.6932409303995885,226.1127926789557,-0.519216669695009,238.7202780944189,-0.1236449428271755,262.89749032554704,-0.9974835395435308,184.06559207535335,0.4642064002714299,297.65887372267355,0.9654242596432052,344.8893648108537,0.2732625260993155,285.85849878694404,0.996817379850962,355.4275887528967,-0.9999522160118668,179.43988067527334,-0.9982918426658136,176.65062784969774,-0.9288291312804072,201.746972576041,110,342,133,Aquarius,323.20660093560514,Aries,13.81329296933002,Taurus,30.314964387136882,Aquarius,312.4361558712594,,
Norman Lear,1922-07-27 12:00:00,2023-12-05,101.3552361396304,cardiac,Leo,Fire,False,False,Sagittarius,False,-0.6350397200486231,129.4229304909956,0.9997288406570144,1.334319186169779,-0.9534628014413968,162.45163970952478,0.6875106056798871,46.56662665073367,0.997663723595186,356.082722567626,-0.9128663031456404,204.09549178597752,-0.8500130149684304,148.21308499064335,0.3881779585138425,67.15882592786573,-0.7699140778817005,219.6538262507564,-0.9487540591027231,198.422123663796,-0.94208718181875,199.59492159164336,208,339,131,Virgo,164.52338262431883,Cancer,111.76301192414066,Virgo,164.27392854271918,Sagittarius,251.84633058688385,,
Andre Braugher,1962-07-01 12:00:00,2023-12-11,61.44284736481862,cancer,Cancer,Water,False,False,Taurus,False,-0.9397141253509635,160.00360279148583,-0.8416660809804822,147.31647409879918,-0.9357677898863556,200.6474571748671,0.1533494492479133,81.17891774568787,-0.9525950840344204,197.7125084413604,0.5940789415771693,53.55300024934604,0.9301288913132912,21.54508430467524,-0.136576869155886,262.15018751498224,-0.6953489504517084,134.05503057542956,-0.7747766471875089,140.78478702571252,-0.316311152641052,251.56001496357607,182,345,163,Cancer,93.1393890452061,Gemini,77.56912713780383,Leo,136.75965670121366,Taurus,54.556093359600474,,
David Soul,1943-08-28 12:00:00,2024-01-04,80.3504449007529,cancer,Virgo,Earth,False,False,Gemini,False,-0.6333678422020815,129.29903522299503,0.3653097790580669,68.5733517242816,0.1549423940910222,81.08654468437126,0.1822890729258116,79.49687969272836,-0.8877080372629924,207.4133620159171,-0.125287767100243,262.8026257336544,-0.3663572924328286,248.5088633066381,0.9431823627090696,340.5930505126611,-0.995143184746794,174.3507687496963,-0.9898299602459268,171.82161201564776,-0.4089523983731489,245.8609569212706,240,4,129,Leo,128.92125137387134,Libra,181.49935906984652,Virgo,167.37733282767775,Gemini,62.49461359982066,,
Glynis Johns,1923-10-05 12:00:00,2024-01-04,100.24640657084188,natural,Libra,Air,False,False,Virgo,False,-0.0417451919323174,92.39251854757896,0.3514239517519143,69.42556487969341,0.1193577506446227,83.1449619946832,0.6562986823167528,48.98180357000817,-0.1389314460723529,97.98601836379628,-0.9717410060828244,166.34649840113977,-0.668651579831635,131.9630782062316,0.4267462822038719,64.73875245980463,-0.8151157709741937,215.40118933196104,-0.9558063290649806,197.09740543262245,-0.7542043738657858,221.04410180165183,278,4,91,Leo,128.06903821845953,Virgo,179.44094175953458,Libra,197.89240895039794,Virgo,171.92195725194148,,
Chita Rivera,1933-01-23 12:00:00,2024-01-30,91.01437371663243,natural,Aquarius,Air,True,False,Virgo,False,0.9925092314956306,7.01733631506994,0.0367948715554519,272.108666838016,0.9996999974842647,358.5965047840935,0.9990036642863384,357.4421413315327,-0.4884149335193653,119.23645289622058,-0.716402236660967,224.2417642852896,0.8694618797468942,29.60383344739671,0.8715106698510965,29.36533355054523,-0.9612365971067626,196.00521637881036,-0.9898324439480862,188.17738757159384,0.7705021391092839,39.60099805865519,23,30,7,Sagittarius,269.8215747937962,Capricorn,292.84104716304626,Capricorn,281.34350776308526,Virgo,170.24564817149914,,
Carl Weathers,1948-01-14 12:00:00,2024-02-01,76.04654346338124,cardiac,Capricorn,Earth,False,True,Virgo,False,0.9462803751447054,18.865474366455487,-0.5307410214875276,237.9444636535702,0.9949720179210092,354.2520017466626,0.715306750774493,315.6683441417674,-0.6899218549989389,133.62392333257486,-0.7588719401705238,139.36485129867168,-0.9645795042362508,195.29520369536968,0.8301225708532636,326.11133105137907,-0.9552279204066288,162.79022920892658,-0.9708614334975618,166.1346141240404,0.8581081392627755,329.1048239037573,14,32,18,Aquarius,327.7312524547155,Aquarius,300.1331558497382,Aquarius,325.5845387570952,Virgo,157.38116191338025,,
Toby Keith,1961-07-08 12:00:00,2024-02-05,62.57631759069131,cancer,Cancer,Water,False,False,Virgo,False,-0.8651885728742602,210.09575521294036,-0.9449612596303006,199.09783784251945,-0.8739073986320514,209.08407081537945,-0.7093905584043281,224.81464890253864,-0.7480053105416261,138.41788590583823,-0.059589592573953,93.4162560036096,0.7703173562434641,39.61760427609465,-0.0793463097398063,265.449007401367,-0.7351654631277303,137.32119937169452,-0.8120986327688171,144.30148321758986,-0.6476320793556775,229.63669219522188,189,36,153,Taurus,57.10706561294671,Cancer,91.35349085738392,Gemini,61.37672323279437,Virgo,155.64025907788707,,
Richard Lewis,1947-06-29 12:00:00,2024-02-27,76.66255989048597,cardiac,Cancer,Water,False,False,Taurus,True,-0.4775071481000034,241.4772838946412,0.7317622968178007,317.03433777616374,-0.7587120977338306,220.64920955373285,-0.5814983774931194,234.44400031806248,-0.3064278665159698,252.15591158606304,-0.9921017636832684,172.79408800810546,-0.8498088427682455,211.8091158449736,0.8354549604465578,326.6632415430228,-0.9802618088575148,168.59728542475133,-0.9824344742642492,169.24510978789664,0.7336237403213398,317.19105153753134,180,58,122,Scorpio,233.55420069049597,Cancer,116.98929465100545,Gemini,78.95472773520993,Taurus,58.826409375548096,,
Louis Gossett Jr,1936-05-27 12:00:00,2024-03-29,87.83572895277207,disease,Gemini,Air,False,False,Gemini,True,0.5487836767564108,303.28360806888736,0.0551550736786445,86.83824262132407,0.7008627409723409,314.4962628766719,0.4179696569942545,294.7064696574107,-0.0840368806678153,265.1793559627936,-0.824102590922212,145.4976130071671,0.990065010612959,351.91683302885383,0.9727146079868894,13.41513963828347,-0.9710277050707856,193.8255760559068,-0.9941959277237242,186.176099960479,-0.1921372540533908,101.0775382465112,148,89,59,Leo,149.08418188829685,Gemini,72.00960382888844,Taurus,57.053003153088184,Gemini,69.88567194229519,,
OJ Simpson,1947-07-09 08:08:00,2024-04-10,76.75290896646133,cancer,Cancer,Water,False,False,Gemini,False,0.0841406162042998,274.82660877111664,0.5929634364762817,53.63241412789336,-0.0212782557407281,268.7807537336807,0.0982914601391681,275.6407936315393,0.1497801778163799,278.6141877608288,-0.9995741035723972,181.6722647827065,-0.8124175617166055,215.66718926519263,0.8466757778217767,327.8519286201421,-0.9851796812085036,170.12347353993755,-0.984266902273614,169.82309314262253,0.71244920909987,315.4345407240721,190,101,89,Pisces,351.44695284152556,Cancer,114.83420357125661,Cancer,90.9480016988484,Gemini,65.78627691764656,,
Dickey Betts,1943-12-12 12:00:00,2024-04-18,80.34770704996578,cancer,Sagittarius,Fire,True,True,Gemini,False,-0.6340730202662559,129.35126597211783,0.5022651892934944,59.85002278343738,-0.1983238586276573,101.43895993752022,-0.9496695873384324,161.7445964055117,0.1794996557165759,280.3406175303924,-0.1014575824320097,264.1768892666323,-0.138586648158046,262.03393007939343,0.9676536199925116,345.3873786191839,-0.9953259099463456,174.45814097265196,-0.9936309361332744,173.52997131832728,-0.408094519662504,245.91480841371825,346,109,128,Gemini,89.07576383951196,Capricorn,276.56171771561327,Scorpio,214.71903249118702,Gemini,70.26893667240685,,
Roger Corman,1926-04-05 12:00:00,2024-05-09,98.09171800136892,natural,Aries,Fire,False,False,Aquarius,False,0.8250772097669621,34.403680004356175,-0.8410799694603265,147.25433804662816,0.953461678131256,17.548573750749327,0.2937214898988384,72.9191118597468,0.541669564768274,57.20263416612755,-0.1085059710003648,96.22919850608024,-0.374800460017291,112.01198058755716,0.5542168145982219,56.343212153918216,-0.798967628015892,216.96836913152305,-0.9426883182398228,199.49196083154243,-0.1266903595603357,262.72161759552,95,130,35,Capricorn,280.22281043194937,Aries,5.613806195100881,Aquarius,329.4225426695841,Aquarius,309.6026738530701,,
Morgan Spurlock,1970-11-07 12:00:00,2024-05-23,53.53867214236824,cancer,Scorpio,Water,True,True,Libra,False,-0.9500949357489226,198.17744419571585,0.0801508801828453,274.5972383830357,-0.9833533571852549,169.5309983085518,-0.9839193329856462,190.28900461165065,-0.9944967482078972,186.01376831637413,-0.9730324984226132,193.3364068086221,0.4818909864675078,298.80897831562726,-0.7391616344380574,222.3399514230876,-0.4920649183721475,119.47639325680387,-0.5466099014199536,123.13474745956184,0.7140746695331947,44.43258378587814,311,144,167,Aquarius,327.316811721414,Scorpio,231.3857901957618,Scorpio,229.27539002536366,Libra,191.45777162140814,,
Donald Sutherland,1935-07-17 12:00:00,2024-06-20,88.92539356605064,disease,Cancer,Water,False,False,Libra,False,0.9112156238287542,335.6738859892334,0.4808277665380104,298.7394787146705,0.9986170875709816,3.013596009735764,0.4359295831740256,295.84445945890354,-0.9673778481912304,194.675121064652,-0.9243837747877722,202.42438381356249,0.9857827961895412,9.672987110440772,0.9399271324740512,19.960677137247096,-0.954600015656328,197.330951687876,-0.9944866643818346,186.01928049600355,0.1736099999461874,80.00222115919348,198,172,26,Aquarius,311.76041739167937,Cancer,93.7018703859107,Virgo,158.13090854633487,Libra,203.66492951294885,,
Willie Mays,1931-05-06 12:00:00,2024-06-18,93.11704312114988,cardiac,Taurus,Earth,False,False,Leo,False,0.734366598518813,42.74627842609467,0.5723630527700603,304.9151735413353,0.5446855584018285,56.9968215866508,0.1896464221947796,79.06784947269585,-0.1039031500673253,264.0360239689203,0.7634324483357374,319.76773656902185,0.5584667073604885,56.05017347152301,0.7869278887052202,38.10066236417249,-0.8920685294259083,206.8656606278562,-0.9754985898926232,192.70936685986936,0.9998275382997424,358.9358809851085,126,170,44,Capricorn,280.0910839177483,Taurus,35.434986713824905,Aries,12.450542397089087,Leo,132.83875776832437,,
Bill Cobbs,1934-06-16 12:00:00,2024-06-25,90.02327173169063,natural,Gemini,Air,False,False,Gemini,False,0.9854746037114466,9.777520210495652,-0.9936451198725922,186.46281271681687,0.99940592194696,358.0249372997463,0.5882777500333498,53.96511286294266,0.8846941866511792,332.213911272051,-0.5922196773610346,233.68531803622813,0.9318383083447518,21.27678882637906,0.9059031048773704,25.054807913939904,-0.9388596058460508,200.13908436799352,-0.9902592680430592,188.00362231989212,0.5184865671506163,58.76921193844447,167,177,10,Leo,132.81511287061062,Cancer,108.94175209398654,Taurus,46.15265928201876,Gemini,69.77076551465225,,
Bob Newhart,1929-09-05 12:00:00,2024-07-18,94.86379192334016,natural,Virgo,Earth,False,False,Libra,False,0.6937541735480288,313.92802389677706,0.3424476386470682,69.97393221340141,0.7043687261943913,314.77856693585466,0.9990658294716817,2.47676342496014,-0.65664240620485,228.95569647732248,0.998528245953087,356.8910872890633,0.0836369773911417,85.20234968259172,0.694888792279885,45.98164394541216,-0.8803573602975237,208.31449833476216,-0.979012183408272,191.75936239584308,0.8206868821593043,325.15361251378886,248,200,48,Libra,188.71056052078197,Libra,188.175922151892,Leo,125.90373563502,Libra,189.4028723516103,,
Richard Simmons,1948-07-12 12:00:00,2024-07-13,76.0,cardiac,Cancer,Water,False,False,Virgo,False,0.9996267488347644,1.5654951470914966,0.9868286451812944,9.309593055635531,0.6890290898627502,46.44669802409078,0.7951691770358479,37.328762237883296,-0.5361785558114917,237.57612648342,-0.9847369625462332,169.976669394419,-0.8847134324338912,207.78372319403996,0.8524367607721595,328.4777023929303,-0.9834660609038316,169.56659652850064,-0.975491871075214,167.28888348615263,0.8660703600713627,330.0051520122144,194,195,1,Libra,187.36120139175603,Cancer,90.35848573110866,Gemini,84.90808317216347,Virgo,177.28350087325413,,
Shelley Duvall,1949-07-07 12:00:00,2024-07-11,75.00889801505818,disease,Cancer,Water,False,True,Gemini,True,0.9966981118252504,4.657344702471761,0.236007025305605,283.65099089443527,0.6650834163783792,48.31127481201452,0.9926682374322796,353.05763362809614,0.9001868500602805,334.18263872203164,-0.6633146762845817,131.55316149316064,-0.9593520720319132,196.39226707218128,0.8145262283674125,324.54054332782744,-0.9761601464338844,167.46408580110452,-0.9699470183152968,165.91765077616483,0.9821995983847038,349.1732312311733,188,193,5,Sagittarius,249.40090424060134,Gemini,85.75704126497502,Leo,126.7214997558246,Gemini,79.26758114573286,,
Shannen Doherty,1971-04-12 12:00:00,2024-07-13,53.25119780971937,cancer,Aries,Fire,False,False,Capricorn,False,0.0061006527370657,89.65045617765011,0.9153670117755378,336.25790145667065,-0.2325497867497515,103.44723497432923,-0.714795006784126,135.62640174361337,-0.5952272865603925,126.52883653842127,-0.9961750184129912,185.0129206773101,0.4654290077619555,297.73799022666367,-0.7050485484439294,225.1665336614105,-0.4570882516509565,117.19937671658016,-0.5498581188339597,123.35727987370852,0.6428828938882739,49.9928729101718,102,195,93,Scorpio,220.41289299072088,Taurus,33.35794878087019,Pisces,346.6104436664334,Capricorn,288.3307908182528,,
John Mayall,1933-11-29 12:00:00,2024-07-22,90.64202600958248,natural,Sagittarius,Fire,False,True,Capricorn,True,-0.597152301458805,233.33378264508923,0.1107472630763865,276.35839379166663,0.1450892515006235,278.34244757833665,-0.9438022669341604,199.29977197820483,-0.8024733636561884,143.36694454481682,-0.5566606859302876,236.17482495393213,0.792618206607755,37.56913541864964,0.8421384049498404,32.63337640315708,-0.9536833016942295,197.50641027472875,-0.9938369004391188,186.3644448051224,0.6845091300276719,46.80298477266484,333,204,129,Taurus,38.23680993826736,Scorpio,228.74486393272338,Capricorn,293.9949245430472,Capricorn,277.76513477866666,,
Phil Donahue,1935-12-21 12:00:00,2024-08-18,88.65708418891171,natural,Sagittarius,Fire,False,False,Aquarius,False,-0.5397485665044024,237.33347568002748,-0.0075717786956759,90.4338351081636,-0.6144392751972466,232.0888116816388,0.5267441522168445,301.78573310382365,-0.6160685790877513,128.02960624283193,-0.9906168325432853,187.8551148199776,0.9765310697057288,12.437621177522544,0.9029568343430018,25.45050640088231,-0.975919224518558,192.59935318191836,-0.9982296245252914,183.40984325298712,0.0838070004289941,85.1925737582992,355,231,124,Scorpio,218.14702236626388,Capricorn,275.00297412692134,Scorpio,224.66283162513355,Aquarius,311.1432054502127,,
Alain Delon,1935-11-08 12:00:00,2024-08-18,88.77481177275838,disease,Scorpio,Water,False,False,Capricorn,False,0.1887266631969092,280.8784830442087,0.3822339775253323,292.47212918847976,0.4895172736656122,299.3088583123033,0.9764781227988788,347.54830140714256,-0.9463381907583058,161.14477299978174,-0.9542909652404532,197.39029545491968,0.9700990481496528,14.046504742122297,0.912563330948289,24.13797625489212,-0.9740629572491896,193.0779914119205,-0.9987351145897448,182.8820997663958,0.1233251406929732,82.91595495849168,312,231,81,Aries,16.10872828594771,Libra,207.78292749625686,Virgo,178.9002633218146,Capricorn,278.0280386932629,,
James Earl Jones,1931-01-17 05:00:00,2024-09-09,93.64271047227926,natural,Capricorn,Earth,False,True,Leo,False,-0.6269759917108156,231.17263259286483,0.7534598495622458,318.8909761942746,-0.5841903032477284,234.25419077610536,0.5447392433780477,303.0068462388904,0.7855521618953102,321.77177536096656,0.9123877078726758,335.8374290439144,0.4953881678130397,60.30465018179029,0.7011429853691459,45.48122204074311,-0.917313064887715,203.46362153272187,-0.9841435678245886,190.2168238647624,0.9807976359566344,348.7536292615211,17,253,129,Capricorn,278.3535310388075,Capricorn,276.0508705705105,Sagittarius,250.38438833844828,Leo,131.02755421822093,,
Frankie Beverly,1946-12-06 12:00:00,2024-09-10,77.76043805612593,natural,Sagittarius,Fire,False,True,Sagittarius,False,0.0784188208044624,274.4976852850441,-0.888874917601099,207.26779173783564,0.1458029653154129,278.38377988918137,0.8426785142412772,327.42405441754573,-0.9795318394768794,191.61236292008937,-0.823547824044413,214.55846205865328,-0.7965792749289532,217.19532236426323,0.921911241235586,337.20711130274225,-0.9795190365810202,168.38399337668255,-0.97279979310566,166.6059138378276,0.437710872864912,295.9579167910941,340,254,86,Taurus,42.26779236098878,Scorpio,233.3889992977313,Scorpio,227.18959397153645,Sagittarius,261.7780407605491,,
Kris Kristofferson,1936-06-22 12:00:00,2024-09-28,88.26557152635182,natural,Cancer,Water,False,False,Gemini,False,-0.0869925631702809,94.99061485254464,0.992170210606052,7.174579424097459,-0.419329163721807,114.7922420372699,-0.610188895563232,127.60316259708796,0.9620805369331252,15.82889915977509,-0.9985648539224776,183.06999478506629,0.9905143207912904,352.10202520030657,0.9483299319219718,18.49886657839069,-0.9698241453105112,194.11125413211923,-0.9981829437510996,183.45451910924476,-0.0482295745115075,92.76442349155452,174,272,98,Leo,131.91552775753075,Gemini,69.13605885401596,Gemini,88.96242870893244,Gemini,87.69806482909446,,
Dikembe Mutombo,1966-06-25 12:00:00,2024-09-30,58.26420260095825,cancer,Cancer,Water,True,True,Gemini,False,-0.0756693358468073,94.33968171436403,0.9418124787293932,340.35820076999994,0.357439634601399,69.05696176618667,-0.940646462612088,160.160406281304,0.9043776282466416,25.26040993661184,0.9420215406540074,340.39386705967706,0.9655625917687234,344.91979882073866,-0.3262078704648854,250.96123048082995,-0.6226082036026027,128.50685048718483,-0.6902325145099049,133.64851722422438,0.6825205628048233,313.04092408805815,176,274,98,Libra,182.72369561554032,Cancer,118.45645878281255,Taurus,58.838598589756124,Gemini,79.32679774076139,,
John Amos,1939-12-27 12:00:00,2024-08-21,84.64887063655031,cardiac,Capricorn,Earth,False,True,Pisces,False,-0.5865666948524517,234.08625290297363,-0.4275680299953355,244.68668006430715,-0.3615508046272187,248.80453317225957,-0.6767691321950503,227.4083153823448,0.0667235798414346,86.17417810912826,0.2243950862628783,77.0326903808003,0.7979029858142326,322.93031627084457,0.9881334641203522,8.83547719408498,-0.997810257702581,183.7923936888453,-0.9993070858436464,177.8669431621767,-0.9548606772230944,162.71925401643026,361,234,127,Cancer,108.45418197873052,Sagittarius,255.80765365850792,Aquarius,302.71858980970416,Pisces,354.91987507686804,,
Maggie Smith,1934-12-28 21:43:00,2024-09-27,89.74674880219028,natural,Capricorn,Earth,False,False,Libra,False,-0.0282786935221986,268.37953418517736,0.5360733925624864,302.41673557179524,-0.0538560144266423,266.91278404731645,0.3291457773600785,289.2169358641714,0.081209236317965,274.65807605343986,-0.8212033884949979,214.7945603872884,0.9403172408733724,19.89509871085744,0.8707529217475496,29.453747921784743,-0.9711815599952748,193.7886387288616,-0.9971387937652992,184.33526666606264,0.436194349848542,64.1386834096669,362,271,91,Libra,184.42503555026744,Capricorn,275.2040531893981,Capricorn,286.13150866320115,Libra,188.33323510603427,,
Pete Rose,1941-04-14 12:00:00,2024-09-30,83.46064339493498,natural,Aries,Fire,False,False,Aquarius,False,-0.9596769818726674,163.6738269995361,0.2064670658338515,281.91539318122227,-0.997575768187277,183.9903636734109,-0.9607474815992564,196.10654255016243,-0.9155946272051764,156.29031360997243,0.8571381103373727,31.00324714989695,0.4921702103133166,299.48332327934446,0.9989829098445988,2.58436691267557,-0.9989155501963566,182.6685885164343,-0.999155766479132,177.6454957166153,-0.995049633585746,185.70342356363437,104,274,170,Sagittarius,241.16650320431802,Aries,3.5230568755882774,Aries,22.8924623208977,Aquarius,308.2968940674008,,
Liam Payne,1993-08-29 12:00:00,2024-10-16,31.129363449691997,accident,Virgo,Earth,True,False,Libra,False,0.6761479971715454,47.4566376526316,0.4563910549062409,62.84552707657576,0.5304370791551173,57.9650087375264,-0.4419237003676509,116.22668534271558,0.1967814095342204,281.3488074033411,-0.3972710827535375,246.59230884453055,0.955194925621808,17.2161591225842,-0.6142391257574435,127.8966545956647,0.3551281676370269,69.19870031880345,0.3951499087365437,66.72467618793533,-0.4672706904975398,117.857276501272,241,290,49,Aquarius,306.8862485058673,Virgo,156.31464990565613,Leo,122.18731537035417,Libra,191.1257339041708,,
Quincy Jones,1933-03-14 23:35:00,2024-11-03,91.63860369609856,natural,Pisces,Water,False,False,Virgo,False,-0.6741157759042877,227.61447728500772,0.8524459222404553,31.521293608407746,-0.5933175969750244,233.6072098941144,0.1005961502954791,275.7735004849983,0.8080329786257535,323.9041909116237,0.0467858728206456,272.6816119656173,0.862192709982875,30.436321055868007,0.8280025056925678,34.10590950915188,-0.9452059100392798,199.0549485760268,-0.9891625577752396,188.44294635001995,0.8865788075835563,27.553559536843807,73,308,130,Scorpio,211.88093018742,Aries,7.358288686932179,Pisces,344.33295227144447,Virgo,155.86407978261454,,
Jerry Garcia,1942-08-01 12:00:00,1995-08-09,53.01848049281314,cardiac,Leo,Fire,False,False,Virgo,False,0.9906341487411594,7.847851985200265,0.3282664808712489,289.163591667098,0.9264836318418752,22.106851963440175,0.8463143660228085,32.18696602317077,0.7493468839721515,41.46616540203726,-0.8080085904805188,143.90181914152444,0.2392921783630885,283.84476793371846,-0.5901850707649825,233.8298575168364,-0.4337737580292672,115.70729183556398,-0.3803418018657229,112.35485625521358,0.5806862441393447,54.5011761175044,213,221,8,Aries,9.93583103796892,Leo,126.96870108331795,Cancer,101.08728522502169,Virgo,150.09305735547193,,
Phil Lynott,1949-08-20 12:00:00,1986-01-04,36.37234770704997,overdose,Leo,Fire,False,False,Cancer,False,-0.7279759667361054,136.71697950152537,-0.2389863980399141,103.82672448594992,-0.1660282028812027,99.55697006476606,-0.1777856919545715,100.24080911051462,-0.4071350874214031,114.02499207555024,0.9038399812083152,25.33250160178096,0.0423414931643841,87.57328567166743,-0.969473554023962,165.80658905903417,0.1655163449117745,80.47276870072486,0.165757844609669,80.45873797769349,0.9590455537558652,16.454383161869462,232,4,137,Cancer,98.71180773794978,Virgo,168.42548796103074,Virgo,179.96791684714313,Cancer,108.68197687825055,,
Rory Gallagher,1948-03-02 12:00:00,1995-06-14,47.279945242984255,disease,Pisces,Water,False,False,Leo,False,-0.1933605449493395,101.14896708239912,0.844730058182639,32.35697462765992,-0.3160029273768164,108.4213702172068,0.7508210174431676,41.33845291508949,0.957063890324158,16.850595920591957,0.9552980281779296,342.8038108636269,-0.8001953210959107,216.851241805138,-0.7908162151800453,217.7381463826476,-0.2178861841579379,102.58490869092913,-0.2659701983606445,105.4246101066681,-0.9681202837145956,165.49374115194178,62,165,103,Sagittarius,249.63659694108034,Aquarius,321.6766404912732,Aries,23.31045722729697,Leo,142.7361015883633,,
Gary Moore,1952-04-04 12:00:00,2011-02-06,58.83915126625599,cardiac,Aries,Fire,True,False,Scorpio,False,0.5399706440740848,302.68164048371784,-0.6834451788743089,226.886548369443,0.304226909754293,287.7116590002884,0.161410434227194,279.2887723464264,0.0158184852717416,89.09362975362245,0.9317851834325704,338.71482461708604,0.995016396348322,5.722554079858554,-0.2044535008708768,258.2024906131376,-0.6082627088102527,127.46399123230904,-0.7348580575400222,137.2952235140754,0.5287342925988965,301.9199759049524,95,37,58,Leo,127.79736621685775,Aries,16.320606977522008,Pisces,353.2701294310242,Scorpio,227.84254080529098,,
Peter Green,1946-10-29 12:00:00,2020-07-25,73.73579739904176,natural,Scorpio,Water,True,False,Scorpio,False,-0.0430101811045773,267.5349377381027,0.1899292486833116,280.94865526298975,-0.7155509731531605,224.31162837777197,-0.9591361307931888,196.4360514402693,-0.7781646884967874,141.09284180733192,0.281553449833237,73.64705865422374,-0.9844091895205708,169.8693375182509,0.7561892601016342,319.12939346776574,-0.9474179913238998,161.33715546140726,-0.9408754324547186,160.199097378264,0.971150136378205,13.79619075785766,302,207,95,Sagittarius,265.10244000513865,Scorpio,238.96358522633733,Sagittarius,242.46352341566623,Scorpio,234.09706356898525,,
Danny Kirwan,1950-05-13 12:00:00,2018-06-08,68.0684462696783,disease,Taurus,Earth,False,False,Virgo,False,0.9025864073572109,25.499850541001265,0.9945646587376484,354.0234859264716,0.8946081580502093,26.54185678468664,-0.2622085082087823,105.20114765465824,-0.7024692376666569,134.62544852989814,-0.3351976185762666,250.41544452764543,-0.416818787146708,114.63390650047263,0.4771941187010028,298.50230527098535,-0.8780222889140238,151.40470588013426,-0.9061000836141212,154.97185577071664,-0.5505802638323681,123.40683060361556,133,159,26,Aries,13.757401658559134,Taurus,54.110818453744294,Aries,8.460001517034312,Virgo,172.58690768544963,,
Bob Welch,1945-08-31 12:00:00,2012-06-07,66.76522929500342,suicide,Virgo,Earth,False,False,Gemini,False,0.1639040960082751,279.43357710151264,-0.8315210199424664,213.74469797947015,0.6156721050787386,308.0007728869123,0.691026127516296,313.71139073579536,0.1409314946233732,81.89824859948452,-0.5334923859980063,237.7582735957313,-0.0335137617390294,91.920556737061,0.3550600543897265,290.7971250192038,-0.8483101204349461,148.0283417333324,-0.8491187436755254,148.11594807699572,-0.8537757800348871,148.62475026381696,243,159,84,Gemini,84.91981464252099,Leo,142.06025967437168,Leo,121.122871764697,Gemini,85.5530359707246,,
Gary Thain,1948-05-15 12:00:00,1975-12-08,27.561943874058866,overdose,Taurus,Earth,False,True,Leo,False,-0.9321691905487328,201.22448302126747,-0.9961566029554116,185.02498131793348,-0.9873945966642816,189.1069565840509,-0.4441446656917979,116.36862770295822,0.4550565684204595,297.068573999206,-0.295461543425854,107.1852155921141,0.9702794357099492,345.99614233068985,-0.6552209889529903,130.93640863131174,0.4831026904059593,61.11175953839174,0.5200769864878484,58.662584259720376,-0.9928240310288816,186.8681212822165,136,342,159,Leo,137.40407142154496,Gemini,71.99020054877916,Cancer,95.33294746198824,Leo,148.6576539104233,,
David Byron,1947-01-29 12:00:00,1985-02-28,38.0807665982204,disease,Aquarius,Air,True,True,Aquarius,False,0.8562578023755596,31.101029603227403,0.7282860604302922,43.25709975719152,0.8212404539993209,34.79083857916771,-0.4560721481322203,117.1339393671436,0.2403093261382764,76.09520224589903,0.3395472116444393,70.15070983424073,-0.3893190040204148,112.91213248057738,-0.999987466198216,179.71313372439505,0.1298062237236351,82.54160512578039,0.1334867053850695,82.32887750672742,0.9583881981080166,343.413166120586,29,59,30,Taurus,32.38901421592099,Aquarius,313.04721394222037,Sagittarius,261.92309184177594,Aquarius,303.1305637657443,,
Ken Hensley,1945-08-24 12:00:00,2020-11-04,75.19507186858316,natural,Virgo,Earth,False,False,Gemini,False,0.3158974441606878,71.58499982640856,-0.1842983233671941,100.6202258791127,0.4722178729532065,61.82163995965655,0.2401817734225054,76.10273097858713,0.4168265809527064,294.634397763592,-0.3697205223560797,111.69838220974675,-0.9944316665650738,186.0492561903751,0.7820620404936802,321.4497635414297,-0.9585168039259117,163.43899790526729,-0.9522524687035074,162.22308233117238,0.9684554418627416,345.570604067035,236,309,73,Pisces,344.42425312523187,Leo,144.1287500902756,Cancer,112.92966175664186,Gemini,81.20777785287676,,
