name,birth_date,death_date,age_at_death,cause,sun_sign,sun_element,sun_saturn_hard,moon_saturn_hard,mars_sign,sun_neptune_aspect,cos_return_Sun,angle_return_Sun,cos_return_Moon,angle_return_Moon,cos_return_Mercury,angle_return_Mercury,cos_return_Venus,angle_return_Venus,cos_return_Mars,angle_return_Mars,cos_return_Jupiter,angle_return_Jupiter,cos_return_Saturn,angle_return_Saturn,cos_return_Uranus,angle_return_Uranus,cos_return_Neptune,angle_return_Neptune,cos_return_Pluto,angle_return_Pluto,cos_return_North Node,angle_return_North Node,birth_doy,death_doy,days_from_birthday,profession,Sun_Lon,Moon_Lon,Ceres_Sign,Ceres_Lon,Ceres_Sun_Conj,Ceres_Moon_Conj,Pallas_Sign,Pallas_Lon,Pallas_Sun_Conj,Pallas_Moon_Conj,Juno_Sign,Juno_Lon,Juno_Sun_Conj,Juno_Moon_Conj,Vesta_Sign,Vesta_Lon,Vesta_Sun_Conj,Vesta_Moon_Conj,Chiron_Sign,Chiron_Lon,Chiron_Sun_Conj,Chiron_Moon_Conj
Cary Grant,1904-01-18 01:07:00,1986-11-29,82.86105407255305,cardiac,Capricorn,Earth,False,True,Aquarius,False,0.6486472527856287,310.439688009099,0.0990228257306427,275.68290322651075,0.3692493928460378,291.6693328484592,0.7650305144470981,319.9097067913217,0.998067206753481,3.5628726952782017,0.9925924378634496,353.0217948135872,0.5246321233449015,301.6434812795354,0.9946285158579382,354.058728876056,-0.9999565140084712,180.53433533251703,-0.7593433145144163,139.40634010033145,-0.9549002534744134,197.2731108807736,18,333,50,entertainer,296.5274759779726,300.78500207036143,Sagittarius,242.4828869695984,False,False,Scorpio,231.17359604670767,False,False,Capricorn,281.04279692559163,False,False,Taurus,55.40283163461077,False,False,Capricorn,293.967009763041,True,True
James Stewart,1908-05-20 22:00:00,1997-07-02,89.11430527036276,cardiac,Taurus,Earth,False,False,Gemini,False,0.7524697498413274,41.195229460387445,-0.6667811716028871,131.81911753568312,0.8265963749108861,34.24932546304193,0.9247934370666964,22.362772345118543,-0.1250147163286729,97.1816056313614,-0.9712115035750812,193.7814386208509,0.976292082408918,12.501038904927311,0.9324807825485368,21.175113950600235,-0.960808493525988,196.09393710298127,-0.9371993563985878,159.58642168943814,0.235485800736403,76.37973921419409,141,183,42,entertainer,59.44047320157329,301.64146305971695,Libra,184.33146582680746,False,False,Virgo,162.80847900337037,False,False,Capricorn,289.87208801736784,False,False,Cancer,115.90103196476933,False,False,Aquarius,323.3541166153208,False,False
Henry Fonda,1905-05-16 12:00:00,1982-08-12,77.2375085557837,cardiac,Taurus,Earth,True,False,Scorpio,False,0.0955189324027741,84.5188117231779,-0.878725280695602,208.5110249509992,-0.5926326952014491,126.3440556644142,0.0133793560136941,89.23339649539861,0.9862379143204466,350.4834597926954,-0.9757840707618683,167.3651956738628,-0.699295080486167,225.62952446544395,0.8377885741561277,326.9073300135214,-0.9785028518129654,168.09829592805534,-0.558650660156309,123.96253317529168,0.5886950528983268,306.064459781726,136,224,88,,54.92837673156775,201.39754219465814,Pisces,340.3414984143346,False,False,Aquarius,320.15794526895854,False,False,Taurus,45.743915007280854,False,False,Virgo,176.09497260730805,False,False,Aquarius,306.7039335631914,False,False
Gregory Peck,1916-04-05 08:00:00,2003-06-12,87.1813826146475,natural,Aries,Fire,True,False,Leo,False,0.4080704847391707,65.9163168283398,-0.99306277583807,186.75276880030503,0.5905362982037644,53.80492521093544,0.998525029338604,3.1123090571541354,-0.9591930030153364,196.4245310069603,-0.5325410809733848,122.17730675349976,0.9876108621819104,350.97166693997536,0.9699467320914792,14.08241662328129,-0.9739259445034292,193.11263939810877,-0.9752151294515884,167.21702157285284,-0.4023008502943388,113.72209475667836,96,163,67,,15.206591359574533,46.90067432441122,Gemini,66.15899124421306,False,False,Aries,24.911990236423513,False,False,Sagittarius,242.30283731492852,False,False,Libra,203.30366761566097,False,False,Pisces,353.5473484267324,False,False
Burt Lancaster,1913-11-02 12:00:00,1994-10-20,80.96098562628337,cardiac,Scorpio,Water,False,False,Cancer,False,0.9759022030869146,347.3961766577484,-0.5961789376952901,126.59672160126928,0.8251273265623134,325.6014024119445,0.8500109893938216,31.787135330080588,0.9526809738426762,17.69632620449248,0.5874070598278852,305.9732203965136,-0.1944410363654262,258.78792765033165,0.980816304383639,348.7591150306254,-0.9912688757032952,172.4231408737958,-0.8272016735738859,145.81234617362975,-0.5870447109021151,234.0524288152888,306,293,13,,219.47067493578214,271.04363359626774,Sagittarius,257.41323835240087,False,False,Sagittarius,243.98168471342032,False,False,Pisces,343.220171487857,False,False,Aquarius,311.49431475859956,False,False,Pisces,340.6271858711642,False,False
Kirk Douglas,1916-12-09 10:15:00,2020-02-05,103.15400410677618,natural,Sagittarius,Fire,False,False,Capricorn,False,0.5135319608623318,59.10062040130032,0.9842001474278772,10.198531153215654,0.3817044066810663,67.56070244306267,-0.6844181227805507,133.1898629708971,0.9727523128384704,346.59417510040373,-0.1911044197792376,258.98275611443194,-0.9970993584650736,175.63494525799308,0.2362226127729646,76.33629743307034,-0.7359230252582638,222.61473182161623,-0.94051882049205,199.8611311527876,-0.9649896540948336,164.79413572004745,344,36,57,,257.0377595878827,75.87267758191996,Virgo,165.75447950768904,False,False,Leo,141.96021993704935,False,False,Sagittarius,263.3147376230008,True,False,Capricorn,272.3247722382255,False,False,Pisces,351.81494026622147,False,False
Rock Hudson,1925-11-17 02:15:00,1985-10-02,59.87132101300479,disease,Scorpio,Water,True,False,Scorpio,True,0.7072740772311382,315.01355734637,-0.9547291361060832,162.69390039586375,0.5182867439640528,301.2173996803392,-0.4754995348754873,241.6081203241048,0.6672312148564195,311.85372662931195,0.9529282887192724,17.649650148684884,0.9922679800921284,7.129586470253514,-0.1216727544600438,263.01134816748674,-0.5905476481499204,126.19588061116082,-0.3276217414625747,109.12448828998312,0.2067652653540806,281.9328555570663,321,275,46,,234.22015823129655,244.74056823872962,Leo,141.3805024100598,False,False,Gemini,86.26965599706965,False,False,Sagittarius,267.9158315726388,False,False,Cancer,94.34074521542409,False,False,Aries,24.79998855153375,False,False
Montgomery Clift,1920-10-17 12:00:00,1966-07-23,45.76043805612594,cardiac,Libra,Air,False,True,Sagittarius,False,0.1109174769059145,276.36820678243697,0.2919213066245806,286.9730169140546,-0.1402869302215692,261.9355500029655,-0.7616598493444358,220.3892541487414,-0.9874905465429727,189.07215730856723,0.5954397871118414,306.5439898775538,-0.9854732024946988,189.777992949452,-0.9657918645731458,195.0296270406544,-0.1030627142685546,95.91556268523776,0.3793173177513562,67.70859783783573,-0.966507486127484,194.8706910195949,291,204,87,,203.81539296355487,266.39443543239884,Cancer,98.34053163975837,False,False,Aries,21.391189710858043,False,False,Scorpio,230.59635471637122,False,False,Capricorn,278.8694344198219,False,False,Aries,7.49120729495999,False,False
William Holden,1918-04-17 12:00:00,1981-11-12,63.57015742642026,accident,Aries,Fire,False,False,Virgo,True,-0.9180483113258568,203.3575942571177,0.6320766257697298,309.2034989366955,-0.9944264100354346,173.9478865652835,0.4480968718788515,296.62164663598315,0.9996456070719502,358.47456755109704,-0.7230275707725384,136.30501134204331,0.3487921460485698,69.58654484020839,0.0502202684981302,272.87862031297334,-0.7550775667093618,139.0321478394216,-0.3692736870027584,111.67083065802392,-0.8624888419454787,210.4028109544166,107,316,156,,26.659964652353363,108.89175871535785,Capricorn,278.9028479113299,False,False,Sagittarius,259.0099540163407,False,False,Aries,20.581001122027075,True,False,Taurus,45.37325470884352,False,False,Aries,0.9712629949952742,False,False
Steve McQueen,1930-03-24 12:15:00,1980-11-07,50.62286105407255,cancer,Aries,Fire,False,False,Pisces,False,-0.7418883525067762,222.1074763709672,0.2107755172753544,282.1678033998231,-0.7540050743026682,221.06148886096452,-0.9967140084097056,175.35388612789302,0.2316068910044591,283.39169461206353,-0.367508621024682,111.56204930873876,-0.0991154144317999,264.31176560528763,-0.7151284716435942,224.3462711324318,-0.3366976857139583,109.67580644745716,-0.0900983898457361,95.16926740982925,-0.1878994751853704,100.83022528359218,83,312,136,,3.1308759037780276,299.09405499266677,Gemini,75.61072964474945,False,False,Aries,28.4002009480379,False,False,Capricorn,295.2935883745904,False,True,Leo,121.08302939865133,False,False,Taurus,41.53186920615946,False,False
Paul Newman,1925-01-26 06:30:00,2008-09-26,83.66324435318275,cancer,Aquarius,Air,True,False,Aries,False,-0.5306389196609903,237.95136577520267,-0.9999847783021748,180.316132924734,0.1653563180741886,279.5179343290035,0.3214913893181656,288.7531417889372,-0.9997313029695416,181.32824683151037,0.9972563077442193,4.245263742100235,0.5153328484039894,301.01970563123814,0.99981810694464,1.0928291540984103,-0.9999941297405986,180.19632087863167,-0.9725710119557232,166.54944387567502,-0.9995181030420734,181.7788206587348,26,270,121,,305.8152227422822,328.6341335320333,Taurus,31.240573258019054,False,False,Pisces,347.88717611036265,False,False,Sagittarius,248.84144542059053,False,False,Pisces,353.0194085232346,False,False,Aries,20.40640687747895,False,False
Robert Mitchum,1917-08-06 12:00:00,1997-07-01,79.89869952087611,cancer,Leo,Fire,True,False,Cancer,True,0.8315579234489592,326.2591085837444,0.4936925370548953,60.4164283494913,0.6526288674035854,310.7401017027327,0.7952497666384779,322.67885309952646,0.0109009494147731,89.37540923533862,-0.2708027604036486,254.28795865304863,-0.2738953321943428,254.1038060048406,0.9689405075291968,345.68256090583395,-0.9947738705714544,174.13973800857784,-0.8519906445723845,148.42884749461052,-0.2657186416511023,254.5903410337911,218,182,36,,133.42287159156456,359.81242738455586,Libra,185.08934713311615,False,False,Virgo,170.14694578877814,False,False,Aquarius,304.4418189006514,False,False,Aries,11.22252986255558,False,False,Pisces,359.44120181395596,False,True
Yul Brynner,1920-07-11 12:00:00,1985-10-10,65.2457221081451,cancer,Cancer,Water,False,False,Scorpio,False,0.0299664300728023,88.28279295942119,-0.1532907657484699,98.81767970771408,0.1835363799191356,79.42418788877245,0.4759934669837251,61.57594570963545,0.7539913549162884,318.93731447120354,-0.9750029742361012,167.16219879174696,0.2157564288548769,77.54009090376806,0.1675929807614013,279.64789925605817,-0.7732613542970819,140.64766579883295,-0.4444861205538799,116.39046559602,-0.9993895587781522,177.99791896471822,193,283,90,,108.84140171923633,48.195945927563486,Gemini,69.72932875079128,False,False,Aries,25.377971095683986,False,False,Libra,206.7981613536384,False,False,Sagittarius,261.5242311367173,False,False,Aries,10.478557454586147,False,False
Peter Sellers,1925-09-08 06:00:00,1980-07-24,54.87200547570158,cardiac,Virgo,Earth,False,False,Virgo,False,0.7273975277185081,316.6686610087396,-0.9034200017106276,205.3886825097721,0.7404715775053564,317.77160224298626,-0.4910902747650759,240.5877326101673,0.9330882848543516,21.07854326412786,-0.5374177331744129,237.49197483433352,0.6830666605249839,313.08375000225726,-0.5346724532850547,237.67829927026563,-0.4556539755159144,117.1070200609957,-0.0816622791140618,94.68411999636226,0.947576003383292,18.63453175838933,251,206,45,,165.05394633656528,54.91286369261909,Cancer,118.21273769074371,False,False,Gemini,75.38851177864962,False,False,Sagittarius,248.4207581211938,False,False,Gemini,86.7161668744082,False,False,Aries,27.768965330885642,False,False
Richard Burton,1925-11-10 14:00:00,1984-08-05,58.73237508555784,disease,Scorpio,Water,True,False,Libra,True,-0.0772377807187123,265.5701892097736,0.1413630162578594,81.87327420247865,0.0542490487345673,273.1097681290552,-0.5999728435273184,233.1320472684876,0.8996783318424679,25.884182446173725,0.9690349584542836,345.70446073416315,0.9926495820455264,353.0487961121136,-0.2102224294435539,257.8646125073948,-0.5630182901349093,124.2647907010699,-0.2572617309399267,104.9076447691877,0.559002308680014,303.98682878677846,314,218,96,,227.66166827207283,158.9681412969349,Leo,139.7941723206383,False,False,Gemini,86.999332733468,False,False,Sagittarius,265.68381549442046,False,False,Cancer,94.95193158768787,False,False,Aries,25.065902578692807,False,False
Peter Ustinov,1921-04-16 12:00:00,2004-03-28,82.94592744695414,cardiac,Aries,Fire,False,False,Taurus,False,0.952105549892822,342.19553173134824,0.7940052700726802,322.56140161379386,0.9196074790913248,23.131234645681435,0.9497187458315248,18.24641009350733,0.9484900608637558,18.469928503189763,0.9996621930058708,1.4893068095504418,0.3046056006808042,287.7344374793425,0.99807337048442,356.4428147192527,-0.9978492442983844,183.75846959123425,-0.9673149375345514,165.3106575828117,-0.9629128980982304,195.65310601528392,106,88,18,,25.95031640022057,130.21528880764797,Cancer,97.83235588187208,False,False,Taurus,57.49543876193737,False,False,Capricorn,283.071534427413,False,False,Aries,4.773679619472661,False,False,Aries,10.846133004317187,False,False
Orson Welles,1915-05-06 07:00:00,1985-10-10,70.42847364818617,cardiac,Taurus,Earth,False,False,Aries,False,-0.8865969956397757,152.4486933568801,-0.9799110432703722,191.50392543543575,-0.9366136272524854,159.4904210893589,-0.9482883456165324,161.49362519862365,-0.9007405827284238,154.25558492370126,0.7251330259002978,316.47991514325804,-0.83277808756272,146.38518142325074,0.4904110330747542,299.36760116541,-0.8926683182305569,153.210485653282,-0.5495431467127729,123.33567656956062,0.2122458760776161,77.74600112356683,126,283,157,,44.67550132177741,315.5097001998418,Aries,21.541780928119103,False,False,Pisces,351.0997604801186,False,False,Virgo,159.25677549669928,False,False,Cancer,92.33871941438439,False,False,Pisces,351.57620447715243,False,False
John Huston,1906-08-05 12:00:00,1987-08-28,81.05954825462013,disease,Leo,Fire,False,False,Leo,False,0.92370418215746,22.52623914136529,-0.5668685108339427,235.4678551014126,0.9481226165856648,18.53626729034201,0.9536032241885688,342.4783437873391,0.8840032479857697,27.87089085205093,0.4769688014509929,298.48761608149573,0.0141143317297697,270.8087184916686,0.9766611344178032,347.5970269259057,-0.994547957403802,174.01430251599243,-0.698332220031584,134.29335046018215,-0.6136493157546796,232.1461574031582,217,240,23,,132.1315492617245,324.5279078804955,Gemini,66.52933820058341,False,False,Aries,17.79319707159556,False,False,Virgo,165.08226277180924,False,False,Pisces,355.8442532034762,False,False,Aquarius,309.93678189300505,False,False
Alfred Hitchcock,1899-08-13 12:00:00,1980-04-29,80.70636550308008,disease,Leo,Fire,False,False,Libra,False,-0.1936361373806283,258.8349384587875,0.9893106432893743,351.61503920516475,-0.5951868028450399,233.47405000432192,0.6574977997896275,311.10931882438206,0.8099605770330852,324.0920798653653,0.4515938290189142,296.8459884341462,0.0613244745181085,273.51583958784875,0.9853313509215008,350.1742660800693,-0.9974736177802784,175.92639764044196,-0.5499470954089419,123.36338356927236,-0.5155504293017639,238.96574645408137,225,120,105,entertainer,140.47954871055015,218.59707893678564,Scorpio,217.78679182233142,False,True,Libra,203.00283025702225,False,False,Sagittarius,254.38488251169886,False,False,Aries,28.518056626654758,False,False,Sagittarius,246.8470055684095,False,False
Billy Wilder,1906-06-22 12:00:00,2002-03-27,95.75906913073236,disease,Cancer,Water,False,False,Cancer,True,0.1133404286143712,276.5079127578164,0.3031309998718517,72.35424433873158,-0.3326412710893756,250.57083147101804,-0.1401418937955278,261.9439428900191,0.6567803030277334,311.0547802044084,0.9652520436035664,15.148440434404392,0.0866992670777514,85.02625350855203,0.6384854985404306,50.32102057757072,-0.8602314421921561,210.65742085530036,-0.9964870386230636,175.196016157906,0.6133624591849268,307.8330297867564,173,86,87,,90.13137992998998,96.11563552124247,Taurus,51.239384002776774,False,False,Aries,12.221010360138404,False,False,Leo,149.32901304268714,False,False,Pisces,351.9855697392949,False,False,Aquarius,312.0694288553793,False,False
Stanley Kubrick,1928-07-26 12:00:00,1999-03-07,70.60917180013689,cardiac,Leo,Fire,False,False,Taurus,False,-0.7285022935666597,223.2390174454453,0.988902318085347,351.4560986587187,-0.1874793464025733,259.19428185305736,-0.3966441108965552,246.6314474326848,-0.9861763198804098,170.4621379555586,0.8352056075530135,326.6372535291148,-0.740582189709152,137.7810328387179,0.6061922541730584,307.31468447316183,-0.9096841563429828,155.46174070597775,-0.8024218654167229,143.36199981517797,0.2711128209379194,74.26950309314691,208,66,142,entertainer,123.22233980004067,233.81345610395792,Pisces,347.45517526067044,False,False,Aquarius,308.58045175525456,False,False,Virgo,172.11940201114436,False,False,Aries,22.552962518449114,False,False,Taurus,40.01209044454504,False,False
Federico Fellini,1920-01-20 21:00:00,1993-10-31,73.77686516084873,cardiac,Capricorn,Earth,False,False,Libra,False,0.1486847708989522,278.5507148027726,-0.3949478512697134,113.26272171899058,0.5155141869076828,301.0318301492799,0.4947544334260296,299.6535587046011,0.8814596995920985,28.181049473116843,0.2923798759277825,72.99951043203407,-0.9547179018197832,162.69173673535295,0.7525689226910134,318.8133986040881,-0.9284462280439244,158.19389138295972,-0.748450073012734,138.4562962172101,0.9742908470312376,13.020161659941492,20,304,81,,299.53033834961604,295.53358941640806,Aries,3.4018197449517062,False,False,Pisces,331.5063450172076,False,False,Scorpio,217.56837488274792,False,False,Sagittarius,241.04186638565506,False,False,Aries,3.087544636283177,False,False
Ingmar Bergman,1918-07-14 12:00:00,2007-07-30,89.0403832991102,natural,Cancer,Water,False,False,Libra,False,0.962475613897944,15.745698146725488,-0.6557734046921532,130.97831963899517,0.945938563173446,341.07405137198475,0.2587211267037842,75.00580814245532,-0.7132256509407446,224.50202709175903,-0.9381319409622756,159.7401701190846,0.981085107548831,11.161601358922752,0.9328114238645608,21.122606305416586,-0.9668840865478374,194.7863794909632,-0.9883154373292016,171.23266404428165,0.2116589205643778,77.78041303679163,195,211,16,,111.21889276048007,181.9105853811879,Sagittarius,268.7246950565269,False,False,Sagittarius,240.72821429757977,False,False,Gemini,71.0440982891826,False,False,Gemini,83.42689767078348,False,False,Aries,3.453181663889233,False,False
Akira Kurosawa,1910-03-23 12:00:00,1998-09-06,88.45448323066393,cardiac,Aries,Fire,False,False,Gemini,False,-0.9495053682666956,161.71458365552493,-0.9893873249186236,188.35477770749424,-0.9281563510397104,158.14922369277204,-0.9886263661583746,188.64967397160183,0.4222990441480625,65.02017892785902,-0.9596849005381428,163.6754410858397,0.9846127160784371,10.064149418498875,0.9664767301268103,14.877555897995478,-0.9737277261545464,193.16260655223377,-0.9428869235969122,160.54217072419186,0.0154123432080108,89.11690281755551,82,249,167,,1.9815049049072149,155.70918609739095,Pisces,343.8412598039984,False,False,Aquarius,324.07222687233065,False,False,Gemini,82.6013514721698,False,False,Pisces,345.3492888673094,False,False,Pisces,330.19250115658366,False,False
Jean Renoir,1894-09-15 12:00:00,1979-02-12,84.40520191649556,cardiac,Virgo,Earth,False,False,Taurus,True,-0.8709168371405042,150.5653572979334,-0.8756208429029845,151.11853754108446,-0.7976122226930884,142.90268757961158,-0.5686956111956977,124.65931675555912,0.2220451536870613,282.8291831648356,0.8855891818278291,27.67588636652866,0.7440491129187458,318.07748982102675,0.9895118452849118,8.30553253450202,-0.9972242037433636,184.2700399051888,-0.6061755649453684,127.31348216856242,-0.9760411964174006,167.43272478759175,258,43,150,,172.61028401540986,356.2696297125445,Libra,202.88576878913833,False,False,Libra,192.8771803204533,False,False,Scorpio,227.6360592060751,False,False,Libra,208.72588247568348,False,False,Virgo,176.37810504680846,True,False
Charlie Chaplin,1889-04-16 20:00:00,1977-12-25,88.68720054757016,cardiac,Aries,Fire,False,True,Taurus,False,-0.3973079804841364,246.5900051509186,-0.5902512409679763,233.82516095127085,-0.3939313014654084,246.80066127293003,-0.7789225998783965,218.83796476076336,0.0542147407995374,86.89220046787626,-0.991598641423341,172.5678080852262,0.9566234077323778,16.937442427235993,0.9035789621727108,25.36743193990884,-0.962249357995714,195.79339864901388,-0.6681411752786554,131.92376142561784,0.0934690585240447,84.63678876261353,106,359,112,entertainer,27.000290025466025,219.3951967399382,Cancer,117.79959829601347,False,False,Gemini,89.67914883436417,False,False,Virgo,175.25995355923848,False,False,Taurus,47.347791162437716,False,False,Cancer,96.61195005339424,False,False
Buster Keaton,1895-10-04 12:00:00,1966-02-01,70.32443531827515,cancer,Libra,Air,False,False,Libra,False,-0.5177017539194271,121.1782155734605,0.5331044080605705,57.78455186046887,-0.0432623705277587,92.4795251135782,-0.6900927643659668,133.63745241939503,-0.7488912667282993,138.49442705864766,0.7254386468741592,316.5053503193699,-0.6274086985480084,128.85919871987775,0.5160804245298067,301.0696994428936,-0.8991011692598083,154.0401703160361,-0.0930247492386466,95.33764278899228,0.1776087993887661,79.76948999511251,277,32,120,,191.0063031836602,17.097037386068823,Capricorn,273.38680561921353,False,False,Sagittarius,259.00954698399283,False,False,Capricorn,284.1691469644039,False,False,Aquarius,325.66474474338065,False,False,Libra,194.51999013594144,True,False
Harold Lloyd,1893-04-20 12:00:00,1971-03-08,77.8754277891855,cancer,Taurus,Earth,False,False,Gemini,False,0.7272626084717624,316.6573970707221,0.7273938502590583,43.33164604065787,0.9561541205086992,342.9705049567578,0.1329348542417608,277.6392194226248,-0.9750777740161448,192.81849859765876,-0.8660961367840979,209.99189360200532,-0.7651049869127003,220.08366698094625,0.8948078876194225,333.4837642259872,-0.9936453761805224,173.53731775341458,-0.3458158518091275,110.23160634362677,0.4024842498223652,293.73357306926994,110,67,43,,30.611371432617386,84.74668263757941,Gemini,73.42619736942133,False,False,Taurus,36.693377183421205,True,False,Leo,140.52030271655698,False,False,Gemini,71.92781239983489,False,False,Leo,147.50707639341096,False,False
WC Fields,1880-01-29 12:00:00,1946-12-25,66.89938398357289,disease,Aquarius,Air,False,False,Taurus,True,0.809896752231612,324.0858450576465,-0.7719598846874229,140.53021247401568,0.757946499111298,319.28349870067444,0.807034502638794,323.807197978859,-0.7316137156956705,222.97815133129825,-0.431844596786192,244.41532003725615,-0.4509722173424978,116.80607753099916,0.1926659561609548,281.10840739717,-0.8781818091467719,151.42380795898274,0.2158134493988135,77.53674504180734,-0.8291346628369459,146.00994930288465,29,359,35,,309.0188528757981,153.74715686260373,Leo,147.134913071592,False,True,Cancer,106.7735324011195,False,False,Virgo,161.8510358824498,False,False,Scorpio,237.59832230783843,False,False,Taurus,38.26328754653573,False,False
Groucho Marx,1890-10-02 04:00:00,1977-08-19,86.87474332648871,disease,Libra,Air,False,False,Capricorn,False,0.7370894250187336,317.48406590410536,-0.8393086218096055,147.06718364624965,0.9717125243077634,346.33958680135584,-0.5860447765129546,234.1231669798448,-0.972969573477956,166.6479722090605,-0.843148812522273,147.4741355843418,0.9391466895898334,339.9087443300615,0.9772101194617372,12.255665972265064,-0.9931692282924708,186.70069792287825,-0.5669636552895089,124.53876244843264,-0.494816086581922,119.6576236108615,275,231,44,,188.90364984487272,56.27712324973499,Sagittarius,247.62797226283837,False,False,Scorpio,235.83891358557673,False,False,Sagittarius,248.33066705882337,False,False,Libra,188.19548027066756,True,False,Leo,122.79981047724274,False,False
Harpo Marx,1888-11-23 12:00:00,1964-09-28,75.84120465434634,cardiac,Sagittarius,Fire,False,False,Capricorn,False,0.554899104717525,303.7037656468753,0.93426575311897,339.10984421778574,0.6235557084217099,308.5762586338207,-0.6959290868210433,225.89870026816237,-0.9673115203808608,194.69011450087805,-0.950793018258258,161.95120796224958,-0.9876695649499396,189.00687417529969,0.78571369077685,321.786734193254,-0.9667772967467424,165.18966525101706,-0.1685922197486406,99.7059778231732,0.891578568209459,333.07228420827414,328,272,56,,241.67674299205075,114.61865992270948,Leo,125.6122186465349,False,False,Gemini,62.030354014133685,False,False,Virgo,177.52367216690413,False,False,Aries,0.3766237702268194,False,False,Cancer,100.82619659510051,False,False
Stan Laurel,1890-06-16 12:00:00,1965-02-23,74.6858316221766,cardiac,Gemini,Air,False,False,Sagittarius,False,-0.3512678747333591,249.43511638338595,-0.9918170058540108,172.66516500757,-0.0207876335561125,268.80887053438715,-0.8849342330425783,207.7565709171827,0.4010861729084797,293.6460979680314,-0.1305017802713426,97.4985892313145,-0.9897046589701288,188.22870143351344,0.7713621873121468,320.476370157398,-0.9656724891732106,164.9440198294194,-0.1471354117402026,98.46095577587111,0.996806002464392,355.4194188560673,167,54,113,,85.23131823921223,74.92371764053864,Scorpio,231.31096602127838,False,False,Scorpio,210.8283752470013,False,False,Sagittarius,240.79399509045535,False,False,Leo,137.22363280433146,False,False,Cancer,111.55734541922939,False,False
Oliver Hardy,1892-01-18 12:00:00,1957-08-07,65.54688569472964,cardiac,Capricorn,Earth,False,False,Scorpio,False,-0.9573745315019512,196.78908698215903,-0.3813300442401665,112.41609301761864,-0.3810661566287492,247.6002615034816,-0.9536351214284032,197.5155848448574,0.0612771897344426,273.5131252645779,-0.9728544413948618,193.3805627312926,0.380764463730303,67.61895666271181,0.0333316833686728,271.9101185831373,-0.8043086926815635,143.54354469058626,0.129460656365889,82.56157316764754,-0.9907148478279494,172.18608365417995,18,219,164,,297.9101114284509,168.2284990533091,Pisces,340.93297143197395,False,False,Aquarius,319.74035521672965,False,False,Pisces,348.503440373496,False,False,Aquarius,324.16130073011595,False,False,Leo,136.44762733453314,False,False
Abbott and Costello Lou,1906-03-06 12:00:00,1959-03-03,52.988364134154686,cardiac,Pisces,Water,True,False,Aries,False,0.9987599627769242,357.14635542758725,-0.9383501343154128,159.7763036520832,0.999970144340816,359.55725665391475,0.9469351426669644,18.749106394145144,0.6715811980324404,47.81077997024046,-0.9993395663923352,182.0824573599689,0.4834874098838997,298.9134190703429,-0.8162285241667793,215.29098269488352,-0.4870632744458236,119.14774119883052,0.3084972181532027,72.03131080123332,0.57239225955342,55.08278567140164,65,62,3,,345.0166202705255,110.17124396785029,Aries,8.62350840603566,False,False,Pisces,340.4828860270553,True,False,Leo,130.35342437522237,False,False,Aquarius,308.8653855217513,False,False,Aquarius,309.9327980902378,False,False
Red Skelton,1913-07-18 12:00:00,1997-09-17,84.16427104722793,disease,Cancer,Water,False,False,Taurus,True,0.5089859211820992,59.40369395688229,0.3945818706422497,66.7601010412692,0.9459659382389226,18.921112220291946,-0.829668003832313,146.06464906191616,-0.9999773864703492,179.61467904670383,0.852909009165825,31.47050681658311,0.5729322918683284,304.954957557326,0.9998569054784924,359.03070870484544,-0.9996121900806024,181.5957362950204,-0.8907980968623878,152.9737073104074,-0.9904909700173142,172.0922945629355,199,260,61,,115.22590061995113,298.0419360883046,Scorpio,228.520245866927,False,False,Libra,207.26003462260977,False,False,Pisces,355.8860711043879,False,False,Aquarius,314.26389495258127,False,False,Pisces,344.7145055406784,False,False
Jack Benny,1894-02-14 12:00:00,1974-12-26,80.85694729637235,cancer,Aquarius,Air,False,False,Capricorn,False,0.6225734171188643,308.5043035254333,0.9839845581897748,349.73193948020526,0.4989743202959243,299.93216474564895,0.7381926407417077,317.5776830309885,0.9424412708845796,340.46566255553734,0.3340517261036817,289.5148842203829,-0.1516200811376683,261.27917568746227,0.9717459106698,346.3476889312004,-0.999959690011624,179.48554732996,-0.5054032972349853,120.35812779118562,-0.5582310783496754,236.0664469122261,45,360,50,,325.8271662842647,69.5519229101791,Virgo,171.53997623028107,False,False,Leo,148.1577305002031,False,False,Scorpio,229.7217264183543,False,False,Virgo,170.99360592353312,False,False,Virgo,169.59142604433265,False,False
George Burns,1896-01-20 12:00:00,1996-03-09,100.1286789869952,natural,Capricorn,Earth,False,False,Sagittarius,False,0.6532483677871228,49.21303501080666,-0.8018132211164842,216.6963972616552,0.9638299225106765,15.45717616621306,-0.7066187496307528,134.96046918434246,0.1737248297788961,79.99554037563638,-0.9299073212163254,158.4203726695851,-0.6227582731308496,128.517839159616,0.35353170924105,69.29651696063362,-0.7493039135493583,221.46988333703297,-0.9906005785096628,172.1380739092099,-0.7275445356246283,223.31906314035515,20,69,49,,299.9889584836696,1.5638974253565,Aquarius,310.11669465948046,False,False,Capricorn,296.9433380587546,True,False,Aquarius,322.0043341879334,False,False,Pisces,353.0006516566952,False,False,Libra,206.633261276148,False,False
