Date,Close,High,Low,Open,Volume,Return,Realized_Vol_30d
1967-06-28,91.30999755859375,91.30999755859375,91.30999755859375,91.30999755859375,9310000,0.000109468855442163,11.987734604203764
1967-06-29,90.8499984741211,90.8499984741211,90.8499984741211,90.8499984741211,9940000,-0.005037773483429042,12.019976180953442
1967-06-30,90.63999938964844,90.63999938964844,90.63999938964844,90.63999938964844,7850000,-0.002311492438081597,12.014889147534756
1967-07-03,90.91000366210938,91.31999969482422,90.12000274658203,90.63999938964844,6040000,0.0029788644558592647,11.987908476071375
1967-07-05,91.36000061035156,91.91000366210938,90.55999755859375,90.91000366210938,9170000,0.004949916732098325,12.024423558844829
1967-07-06,91.31999969482422,92.02999877929688,90.63999938964844,91.36000061035156,10170000,-0.0004378383894495519,11.941984968290269
1967-07-07,91.69000244140625,92.27999877929688,90.76000213623047,91.31999969482422,11540000,0.004051716467570188,11.474428413662388
1967-07-10,92.05000305175781,92.80000305175781,91.11000061035156,91.69000244140625,12130000,0.003926279864389981,11.076127403253604
1967-07-11,92.4800033569336,93.16000366210938,91.58000183105469,92.05000305175781,12400000,0.004671377413578259,11.116084278628238
1967-07-12,92.4000015258789,93.0999984741211,91.62000274658203,92.4800033569336,11240000,-0.0008650716711796624,10.982054859394404
1967-07-13,92.41999816894531,93.16999816894531,91.81999969482422,92.4000015258789,10730000,0.0002164138824263251,9.839365617170566
1967-07-14,92.73999786376953,93.3499984741211,91.87000274658203,92.41999816894531,10880000,0.0034624507808282967,9.22822484023476
1967-07-17,92.75,93.52999877929688,92.0999984741211,92.73999786376953,10390000,0.00010785137438928949,9.067308087331313
1967-07-18,93.5,94.05000305175781,92.30000305175781,92.75,12060000,0.008086253369272267,7.871979828427886
1967-07-19,93.6500015258789,94.4000015258789,92.83000183105469,93.5,12850000,0.0016042943944267751,5.5919011058403365
1967-07-20,93.8499984741211,94.48999786376953,93.01000213623047,93.6500015258789,11160000,0.00213557869710157,5.2740983417417056
1967-07-21,94.04000091552734,94.91999816894531,93.23999786376953,93.8499984741211,11710000,0.0020245332391628512,5.122399683452995
1967-07-24,93.7300033569336,94.68000030517578,92.91000366210938,94.04000091552734,9580000,-0.003296443593957532,5.261228271141766
1967-07-25,93.23999786376953,94.55999755859375,93.02999877929688,93.7300033569336,9890000,-0.005227840345829016,5.364758827631299
1967-07-26,94.05999755859375,94.70999908447266,93.12000274658203,93.23999786376953,11160000,0.008794505722987012,5.642986905454786
1967-07-27,94.3499984741211,95.19000244140625,93.51000213623047,94.05999755859375,12400000,0.003083148235749178,5.621297475096747
1967-07-28,94.48999786376953,95.2300033569336,93.7699966430664,94.3499984741211,10900000,0.001483830332936753,5.62537835992845
1967-07-31,94.75,95.51000213623047,94.01000213623047,94.48999786376953,10330000,0.0027516365976145707,5.655688673637519
1967-08-01,95.37000274658203,95.83999633789062,94.19999694824219,94.75,12290000,0.006543564607725871,5.883465664807173
1967-08-02,95.77999877929688,96.63999938964844,95.02999877929688,95.37000274658203,13510000,0.004299004098849535,5.943809804770057
1967-08-03,95.66000366210938,96.36000061035156,94.41999816894531,95.77999877929688,13440000,-0.0012528201995909427,5.856340320869666
1967-08-04,95.83000183105469,96.54000091552734,95.1500015258789,95.66000366210938,11130000,0.0017771081166355618,5.749824591248933
1967-08-07,95.58000183105469,96.43000030517578,95.0199966430664,95.83000183105469,10160000,-0.0026087863427232127,5.858363764740825
1967-08-08,95.69000244140625,96.27999877929688,95.04000091552734,95.58000183105469,8970000,0.0011508747462256608,5.648388498677877
1967-08-09,95.77999877929688,96.47000122070312,95.11000061035156,95.69000244140625,10100000,0.000940498856667249,5.436127093659229
1967-08-10,95.52999877929688,96.66999816894531,95.05000305175781,95.77999877929688,9040000,-0.0026101482896869754,5.556889371583649
1967-08-11,95.1500015258789,95.9800033569336,94.62000274658203,95.52999877929688,8250000,-0.003977779318262931,5.4558785131559535
1967-08-14,94.63999938964844,95.4000015258789,94.0199966430664,95.1500015258789,7990000,-0.005359980326345659,5.708960624361576
1967-08-15,94.7699966430664,95.54000091552734,94.18000030517578,94.63999938964844,8710000,0.0013735973611195273,5.690453248144699
1967-08-16,94.55000305175781,95.1500015258789,93.93000030517578,94.7699966430664,8220000,-0.002321342187413533,5.685763651410942
1967-08-17,94.62999725341797,95.33000183105469,94.11000061035156,94.55000305175781,8790000,0.0008460518146822249,5.666734375064114
1967-08-18,94.77999877929688,95.4000015258789,94.16000366210938,94.62999725341797,8250000,0.0015851371682618076,5.603371104099942
1967-08-21,94.25,95.22000122070312,93.79000091552734,94.77999877929688,8600000,-0.0055918842173761085,5.86101814261831
1967-08-22,93.73999786376953,94.72000122070312,93.3499984741211,94.25,7940000,-0.0054111632491296024,6.008066801191306
1967-08-23,93.61000061035156,94.1500015258789,92.7699966430664,93.73999786376953,8760000,-0.0013867853251595674,6.019942088433726
1967-08-24,93.08999633789062,94.27999877929688,92.7699966430664,93.61000061035156,7740000,-0.0055550076815557015,6.265992578861318
1967-08-25,92.69999694824219,93.37999725341797,92.04000091552734,93.08999633789062,7250000,-0.004189487646264922,6.3171777322197284
1967-08-28,92.63999938964844,93.30999755859375,92.01000213623047,92.69999694824219,6270000,-0.0006472228756085885,6.3197776421392255
1967-08-29,92.87999725341797,93.58000183105469,92.16999816894531,92.63999938964844,6350000,0.002590650532715122,5.89261357275382
1967-08-30,93.06999969482422,93.66999816894531,92.43000030517578,92.87999725341797,7200000,0.0020456766475545063,5.9058295693235525
1967-08-31,93.63999938964844,94.19000244140625,92.83999633789062,93.06999969482422,8840000,0.00612441921879503,6.150991412472448
1967-09-01,93.68000030517578,94.20999908447266,93.0,93.63999938964844,7460000,0.0004271776568567365,6.121133932735838
1967-09-05,94.20999908447266,94.69999694824219,93.36000061035156,93.68000030517578,8320000,0.005657544594046993,6.265853556956726
1967-09-06,94.38999938964844,95.05999755859375,93.72000122070312,94.20999908447266,9550000,0.0019106284569050391,6.069187418229432
1967-09-07,94.33000183105469,94.94999694824219,93.69999694824219,94.38999938964844,8910000,-0.0006356346962783643,5.529292071787549
1967-09-08,94.36000061035156,95.04000091552734,93.69999694824219,94.33000183105469,9300000,0.00031801949236265337,5.457327898618571
1967-09-11,94.54000091552734,95.26000213623047,93.87999725341797,94.36000061035156,9170000,0.0019075911828261294,5.468647935389482
1967-09-12,94.98999786376953,95.4800033569336,94.01000213623047,94.54000091552734,9930000,0.004759857667488987,5.585434955057619
1967-09-13,95.98999786376953,96.62000274658203,94.80000305175781,94.98999786376953,12400000,0.010527424176113298,6.0826211746570475
1967-09-14,96.19999694824219,97.4000015258789,95.58999633789062,95.98999786376953,12220000,0.0021877183992720095,5.989754293848012
1967-09-15,96.2699966430664,96.94000244140625,95.47000122070312,96.19999694824219,10270000,0.0007276475784285807,5.976859267492611
1967-09-18,96.52999877929688,97.30999755859375,95.7300033569336,96.2699966430664,11620000,0.0027007597932557914,6.003720903411584
1967-09-19,96.16999816894531,97.3499984741211,95.83999633789062,96.52999877929688,11540000,-0.0037294169160269064,6.058616471725249
1967-09-20,96.12999725341797,96.83999633789062,95.38999938964844,96.16999816894531,10980000,-0.00041593965154362866,6.054538624273049
1967-09-21,96.75,97.5,95.66999816894531,96.12999725341797,11290000,0.006449628256490758,6.320934468124157
1967-09-22,97.0,97.61000061035156,96.11000061035156,96.75,11160000,0.0025839793281654533,6.289204571120137
1967-09-25,97.58999633789062,98.30999755859375,96.73999786376953,97.0,10910000,0.00608243647309914,6.340140424465875
1967-09-26,96.76000213623047,98.19999694824219,96.4000015258789,97.58999633789062,10940000,-0.008504910675336319,6.665095088821056
1967-09-27,96.79000091552734,97.54000091552734,96.0,96.76000213623047,8810000,0.0003100328507086303,6.663537684214127
1967-09-28,96.79000091552734,97.58999633789062,96.19000244140625,96.79000091552734,10470000,0.0,6.6054306798888645
1967-09-29,96.70999908447266,97.37000274658203,96.05999755859375,96.79000091552734,9710000,-0.0008265505764847303,6.621946564942665
1967-10-02,96.31999969482422,97.25,95.81999969482422,96.70999908447266,9240000,-0.00403266873477881,6.757930433881613
1967-10-03,96.6500015258789,97.2300033569336,95.75,96.31999969482422,10320000,0.0034260987551937294,6.548352821786456
1967-10-04,96.43000030517578,97.47000122070312,95.94000244140625,96.6500015258789,11520000,-0.002276267120846498,6.3479905245715385
1967-10-05,96.66999816894531,97.25,95.88999938964844,96.43000030517578,8490000,0.002488829855957775,6.3232826246253495
1967-10-06,97.26000213623047,97.83000183105469,96.33999633789062,96.66999816894531,9830000,0.006103278974455284,6.160888871924542
1967-10-09,97.51000213623047,98.25,96.69999694824219,97.26000213623047,11180000,0.002570429719401357,5.928512556311596
1967-10-10,96.83999633789062,98.1500015258789,96.37999725341797,97.51000213623047,12000000,-0.006871149458122061,6.397971483036895
1967-10-11,96.37000274658203,97.33999633789062,95.69999694824219,96.83999633789062,11230000,-0.004853300382919312,6.645356541503057
1967-10-12,95.75,96.69999694824219,95.31999969482422,96.37000274658203,7770000,-0.006433565724932144,7.000791723081573
1967-10-13,96.0,96.69000244140625,95.16000366210938,95.75,9040000,0.0026109660574411553,6.847786873666864
1967-10-16,95.25,96.55000305175781,94.8499984741211,96.0,9080000,-0.0078125,7.2927976318784085
1967-10-17,95.0,95.91999816894531,94.19000244140625,95.25,10290000,-0.002624671916010457,7.1844140253926865
1967-10-18,95.25,95.81999969482422,94.33999633789062,95.0,10500000,0.002631578947368318,7.20157886877163
1967-10-19,95.43000030517578,96.45999908447266,94.86000061035156,95.25,11620000,0.0018897669834727626,7.209882438355638
1967-10-20,95.37999725341797,96.12000274658203,94.62000274658203,95.43000030517578,9510000,-0.0005239762296752604,7.214807131297932
1967-10-23,94.95999908447266,95.69000244140625,93.91999816894531,95.37999725341797,9680000,-0.004403419805406483,7.328772481388558
1967-10-24,94.41999816894531,95.9800033569336,94.05000305175781,94.95999908447266,11110000,-0.005686614582283034,7.383973444095475
1967-10-25,94.5199966430664,95.18000030517578,93.47000122070312,94.41999816894531,10300000,0.0010590815087940797,6.664646383633688
1967-10-26,94.94000244140625,95.55999755859375,93.98999786376953,94.5199966430664,9920000,0.0044435655232395455,6.7750242400923995
1967-10-27,94.95999908447266,95.79000091552734,94.30999755859375,94.94000244140625,9880000,0.00021062399991778058,6.768998202799881
1967-10-30,94.79000091552734,95.66999816894531,94.13999938964844,94.95999908447266,10250000,-0.0017902081990763818,6.7123818021968225
1967-10-31,93.30000305175781,95.25,93.29000091552734,94.79000091552734,12020000,-0.01571893500768451,7.978528564837256
1967-11-01,92.70999908447266,94.20999908447266,92.44999694824219,93.30000305175781,10930000,-0.006323729346052187,8.12354235999469
1967-11-02,92.33999633789062,93.69000244140625,91.8499984741211,92.70999908447266,10760000,-0.003990969153660595,7.828085763402172
1967-11-03,91.77999877929688,92.9000015258789,91.33000183105469,92.33999633789062,8800000,-0.006064517877438558,7.833271638801779
1967-11-06,91.4800033569336,92.2300033569336,90.38999938964844,91.77999877929688,10320000,-0.0032686361555166465,7.473004607927386
1967-11-08,91.13999938964844,93.06999969482422,90.80000305175781,91.4800033569336,12630000,-0.0037167026104988343,7.244085952573869
1967-11-09,91.58999633789062,92.25,90.61000061035156,91.13999938964844,8890000,0.004937425403289009,7.491268604412539
1967-11-10,92.20999908447266,92.83999633789062,91.29000091552734,91.58999633789062,9960000,0.0067693282167491375,7.88156980811426
1967-11-13,91.97000122070312,93.2300033569336,91.45999908447266,92.20999908447266,10130000,-0.002602731440759176,7.883184403544398
1967-11-14,91.38999938964844,92.48999786376953,90.80999755859375,91.97000122070312,10350000,-0.006306424087815787,7.969677425698274
1967-11-15,91.76000213623047,92.25,90.44000244140625,91.38999938964844,10000000,0.004048613076409913,8.006682319463316
1967-11-16,92.5999984741211,93.27999877929688,91.5,91.76000213623047,10570000,0.009154275483162388,8.600629117776872
1967-11-17,92.81999969482422,93.62000274658203,92.0199966430664,92.5999984741211,10050000,0.002375823156893553,8.596323565815192
1967-11-20,91.6500015258789,92.37999725341797,90.08999633789062,92.37999725341797,12750000,-0.012605022331308557,8.89366736254035
1967-11-21,93.0999984741211,93.70999908447266,91.63999938964844,91.6500015258789,12300000,0.015821024812888274,10.212060843482167
1967-11-22,93.6500015258789,94.41000366210938,92.69999694824219,93.0999984741211,12180000,0.005907659084556149,10.301570017347156
1967-11-24,93.9000015258789,94.45999908447266,92.73999786376953,93.6500015258789,9470000,0.002669514104929549,10.293842269136787
1967-11-27,94.16999816894531,94.80000305175781,93.31999969482422,93.9000015258789,10040000,0.002875363564206035,10.20787014434906
1967-11-28,94.48999786376953,95.08000183105469,93.56999969482422,94.16999816894531,11040000,0.0033981066268062854,10.231468831977082
1967-11-29,94.47000122070312,95.51000213623047,93.8499984741211,94.48999786376953,11400000,-0.00021162708771815808,9.994355287801417
1967-11-30,94.0,94.94000244140625,93.48999786376953,94.47000122070312,8860000,-0.004975137235418203,10.065746778685533
1967-12-01,94.5,94.94999694824219,93.41000366210938,94.0,9740000,0.005319148936170137,10.164192012102118
1967-12-04,95.0999984741211,95.68000030517578,94.08999633789062,94.5,11740000,0.006349190202339594,10.326407486330954
1967-12-05,95.2300033569336,96.2699966430664,94.5199966430664,95.0999984741211,12940000,0.0013670334899940073,10.334122458901813
1967-12-06,95.63999938964844,96.16000366210938,94.0999984741211,95.2300033569336,11940000,0.004305324144304956,10.322235622310599
1967-12-07,95.52999877929688,96.66999816894531,95.04000091552734,95.63999938964844,12490000,-0.0011501527713672077,10.17792698973967
1967-12-08,95.41999816894531,96.25,94.77999877929688,95.52999877929688,10710000,-0.0011514771459978368,10.185829876682877
1967-12-11,95.12000274658203,95.98999786376953,94.5,95.41999816894531,10500000,-0.0031439470563825456,10.157282170754272
1967-12-12,95.01000213623047,95.77999877929688,94.33999633789062,95.12000274658203,10860000,-0.001156440361388844,10.16351465136578
1967-12-13,95.33999633789062,96.0,94.58000183105469,95.01000213623047,12480000,0.0034732574912164083,10.195704256894983
1967-12-14,95.47000122070312,96.3499984741211,94.8499984741211,95.33999633789062,12310000,0.0013635922782266885,9.009220394331773
1967-12-15,95.02999877929688,96.19999694824219,94.51000213623047,95.47000122070312,11530000,-0.004608803140046858,8.90478603397418
1967-12-18,94.7699966430664,95.87999725341797,94.16999816894531,95.02999877929688,10320000,-0.0027360006268579706,8.852908112512491
1967-12-19,94.62999725341797,95.41000366210938,94.0,94.7699966430664,10610000,-0.0014772543485014333,8.63737211177578
1967-12-20,95.1500015258789,95.75,94.16999816894531,94.62999725341797,11390000,0.005495131433517653,8.631466416769497
1967-12-21,95.37999725341797,96.25,94.69000244140625,95.1500015258789,11010000,0.0024171910021095755,8.502160397598612
1967-12-22,95.19999694824219,96.11000061035156,94.61000061035156,95.37999725341797,9570000,-0.0018871913436685483,8.494615007638325
1967-12-26,95.26000213623047,96.0199966430664,94.61000061035156,95.19999694824219,9150000,0.0006303066167208105,8.336208407140393
1967-12-27,95.91000366210938,96.41999816894531,94.81999969482422,95.26000213623047,12690000,0.006823446475986206,8.41976548371972
1967-12-28,95.88999938964844,96.6500015258789,94.91000366210938,95.91000366210938,12530000,-0.00020857336771051838,8.113896178094718
1967-12-29,96.47000122070312,96.9000015258789,95.8499984741211,95.88999938964844,14950000,0.006048616484998215,8.18638070261378
1968-01-02,96.11000061035156,97.33000183105469,95.30999755859375,96.47000122070312,11080000,-0.003731736351158088,8.01451682879381
1968-01-03,95.66999816894531,96.94999694824219,95.04000091552734,96.11000061035156,12650000,-0.004578112981084126,8.181549976825824
1968-01-04,95.36000061035156,96.2300033569336,94.30999755859375,95.66999816894531,13440000,-0.0032402797588259036,7.219904646298731
1968-01-05,95.94000244140625,96.66000366210938,94.97000122070312,95.36000061035156,11880000,0.006082233927667602,5.964344673780408
1968-01-08,96.62000274658203,97.4000015258789,95.54000091552734,95.94000244140625,14260000,0.0070877661858625984,6.057647166650199
1968-01-09,96.5,97.83999633789062,95.88999938964844,96.62000274658203,13720000,-0.0012420072776936353,6.072741030970672
1968-01-10,96.5199966430664,97.26000213623047,95.66000366210938,96.5,11670000,0.000207219099133793,6.04718883892551
1968-01-11,96.62000274658203,97.81999969482422,95.87999725341797,96.5199966430664,13220000,0.0010361179754849736,5.998541532499811
1968-01-12,96.72000122070312,97.44000244140625,95.87000274658203,96.62000274658203,13080000,0.0010349665833002675,5.992048972470041
1968-01-15,96.41999816894531,97.45999908447266,95.8499984741211,96.72000122070312,12640000,-0.003101768486057477,5.858486562063609
1968-01-16,95.81999969482422,96.91000366210938,95.31999969482422,96.41999816894531,12340000,-0.006222759650646226,6.046137080380229
1968-01-17,95.63999938964844,96.41000366210938,94.77999877929688,95.81999969482422,12910000,-0.0018785254200486268,5.816759052714609
1968-01-18,95.55999755859375,96.66000366210938,95.01000213623047,95.63999938964844,13840000,-0.0008364892468134544,5.813243672509097
1968-01-19,95.23999786376953,96.22000122070312,94.5999984741211,95.55999755859375,11950000,-0.003348678348678358,5.757590145182476
1968-01-22,94.02999877929688,95.4000015258789,93.55000305175781,95.23999786376953,10630000,-0.012704736577203946,6.812224974327721
1968-01-23,93.66000366210938,94.66000366210938,92.87999725341797,94.02999877929688,11030000,-0.003934862511866366,6.882105044684537
1968-01-24,93.16999816894531,94.12000274658203,92.44999694824219,93.66000366210938,10570000,-0.005231747533683828,6.974846644005932
1968-01-25,93.30000305175781,94.11000061035156,91.95999908447266,93.16999816894531,12410000,0.0013953513509441517,6.998896778566503
1968-01-26,93.44999694824219,94.33999633789062,92.7699966430664,93.30000305175781,9980000,0.0016076515710419237,6.9251429649461125
1968-01-29,93.3499984741211,94.37999725341797,92.70999908447266,93.44999694824219,9950000,-0.0010700746643841352,6.899280694120802
1968-01-30,92.88999938964844,93.70999908447266,92.18000030517578,93.3499984741211,10110000,-0.004927681756740299,6.915422554767731
1968-01-31,92.23999786376953,93.26000213623047,91.2699966430664,92.88999938964844,9410000,-0.006997540425770943,7.1287894818782656
1968-02-01,92.55999755859375,93.13999938964844,91.56999969482422,92.23999786376953,10590000,0.003469207526401119,7.23682365321965
1968-02-02,92.2699966430664,93.44000244140625,91.69000244140625,92.55999755859375,10120000,-0.003133112826021467,7.021038684248823
1968-02-05,91.87000274658203,92.72000122070312,91.23999786376953,92.2699966430664,8980000,-0.004335037509881956,7.006973146415367
1968-02-06,91.9000015258789,92.5199966430664,91.1500015258789,91.87000274658203,8560000,0.00032653508653557317,7.0185592635215635
1968-02-07,92.05999755859375,92.73999786376953,91.4800033569336,91.9000015258789,8380000,0.0017409796524299193,7.050567047016915
1968-02-08,90.9000015258789,92.4000015258789,90.5999984741211,92.05999755859375,9660000,-0.01260043518876408,7.386336707349502
1968-02-09,89.86000061035156,91.0,89.2300033569336,90.9000015258789,11850000,-0.011441153994164233,7.88010086956652
1968-02-13,89.06999969482422,90.45999908447266,86.7300033569336,89.86000061035156,10830000,-0.008791463500572694,7.710274380452501
1968-02-14,90.13999938964844,90.5999984741211,88.66000366210938,89.06999969482422,11390000,0.012013020079603809,8.79198314112085
1968-02-15,90.30000305175781,90.30000305175781,90.30000305175781,90.30000305175781,9770000,0.0017750572797068376,8.830397158783098
1968-02-16,89.95999908447266,90.62000274658203,89.27999877929688,90.30000305175781,9070000,-0.0037652708282885916,8.838583314347654
1968-02-19,90.30999755859375,90.87000274658203,89.41999816894531,89.95999908447266,7270000,0.00389060113031392,8.687558627318104
1968-02-20,91.23999786376953,91.33999633789062,89.94999694824219,90.30999755859375,8800000,0.010297866574211723,9.022687209894814
1968-02-21,91.23999786376953,91.87000274658203,90.54000091552734,91.23999786376953,9170000,0.0,9.037633922649317
1968-02-23,90.88999938964844,91.80000305175781,90.27999877929688,91.23999786376953,8810000,-0.0038360201919741543,9.033594663107321
1968-02-26,90.18000030517578,91.08000183105469,89.66999816894531,90.88999938964844,7810000,-0.0078116304240345436,9.139750782713204
1968-02-27,90.52999877929688,90.91000366210938,89.55999755859375,90.18000030517578,7600000,0.003881109702114305,9.265824133103317
1968-02-28,90.08000183105469,91.19000244140625,89.70999908447266,90.52999877929688,8020000,-0.004970694292609434,9.297657630861101
1968-02-29,89.36000061035156,90.23999786376953,88.93000030517578,90.08000183105469,7700000,-0.007992908593113635,9.37722952724551
1968-03-01,89.11000061035156,89.81999969482422,88.58000183105469,89.36000061035156,8610000,-0.0027976723175071605,9.377363736413946
1968-03-04,87.91999816894531,89.33000183105469,87.5199966430664,89.11000061035156,10590000,-0.013354308531651093,9.890984915797391
1968-03-05,87.72000122070312,88.72000122070312,86.98999786376953,87.91999816894531,11440000,-0.0022747606051797264,9.890280142595968
1968-03-06,89.26000213623047,89.76000213623047,87.63999938964844,87.72000122070312,9900000,0.017555869745746078,11.055388824707972
1968-03-07,89.0999984741211,89.9800033569336,88.44000244140625,89.26000213623047,8630000,-0.001792557229218672,11.035349768213884
1968-03-08,89.02999877929688,89.56999969482422,88.2300033569336,89.0999984741211,7410000,-0.0007856307073288438,10.984686699000644
1968-03-11,90.12999725341797,90.55999755859375,88.80999755859375,89.02999877929688,9520000,0.012355368855479387,11.672664796569524
1968-03-12,90.2300033569336,90.77999877929688,89.38999938964844,90.12999725341797,9250000,0.0011095762405766152,11.663419557472968
1968-03-13,90.02999877929688,90.70999908447266,89.4000015258789,90.2300033569336,8990000,-0.002216608336425896,11.667537312057704
1968-03-14,88.31999969482422,89.75,87.80999755859375,89.75,11640000,-0.01899365886547011,12.724452168772821
1968-03-15,89.0999984741211,89.75,87.61000061035156,88.31999969482422,11210000,0.008831507948279471,12.970943628351153
1968-03-18,89.58999633789062,91.08999633789062,89.11000061035156,89.11000061035156,10800000,0.005499414951301684,13.04650859259312
1968-03-19,88.98999786376953,90.05000305175781,88.61000061035156,89.58999633789062,7410000,-0.006697159266065622,13.136448872006012
1968-03-20,88.9800033569336,89.6500015258789,88.4800033569336,88.98999786376953,7390000,-0.00011231045146486984,13.105087818818731
1968-03-21,88.33000183105469,89.4800033569336,88.05000305175781,88.9800033569336,8580000,-0.007305029235293414,13.2224742936151
1968-03-22,88.41999816894531,89.13999938964844,87.5,88.33000183105469,9900000,0.001018864893298277,13.209758112341024
1968-03-25,88.33000183105469,88.87999725341797,87.6500015258789,88.41999816894531,6700000,-0.001017827864219889,12.768720751238094
1968-03-26,88.93000030517578,89.5,88.0999984741211,88.33000183105469,8670000,0.006792691743273016,12.55551179431012
1968-03-27,89.66000366210938,90.19999694824219,88.87999725341797,88.93000030517578,8970000,0.008208741194517977,12.525094126094224
1968-03-28,89.56999969482422,90.4000015258789,89.05000305175781,89.66000366210938,8000000,-0.0010038363106067427,12.02083497857566
1968-03-29,90.19999694824219,90.91999816894531,89.20999908447266,89.56999969482422,9000000,0.0070335743615546065,12.190707312791464
1968-04-01,92.4800033569336,93.55000305175781,91.11000061035156,91.11000061035156,17730000,0.025277233767532215,14.159884009168591
1968-04-02,92.63999938964844,93.44000244140625,91.38999938964844,92.4800033569336,14520000,0.0017300608445842691,14.134846707303513
1968-04-03,93.47000122070312,95.12999725341797,92.23999786376953,92.63999938964844,19290000,0.008959432604955575,14.062554947020875
1968-04-04,93.83999633789062,94.58999633789062,92.62999725341797,93.47000122070312,14340000,0.003958437063821707,14.088708467318698
1968-04-05,93.29000091552734,94.51000213623047,92.66999816894531,93.83999633789062,12570000,-0.005860991515631686,14.160835561584875
1968-04-08,94.94999694824219,95.44999694824219,93.11000061035156,93.29000091552734,13010000,0.017793933073469992,14.724224736115845
1968-04-10,95.66999816894531,97.11000061035156,94.73999786376953,94.94999694824219,20410000,0.007582951488619871,14.809385011912124
1968-04-11,96.52999877929688,96.93000030517578,94.80999755859375,95.66999816894531,14230000,0.008989240376412244,14.800553654948198
1968-04-15,96.58999633789062,97.36000061035156,95.33000183105469,96.52999877929688,14220000,0.0006215431405001137,14.484669157143145
1968-04-16,96.62000274658203,97.54000091552734,95.72000122070312,96.58999633789062,15680000,0.0003106575197129313,14.411157164609936
1968-04-17,96.80999755859375,97.4000015258789,95.76000213623047,96.62000274658203,14090000,0.0019664128194039066,13.584688016173299
1968-04-18,97.08000183105469,97.88999938964844,96.12000274658203,96.80999755859375,15890000,0.002789012284578618,13.48460490641159
1968-04-19,95.8499984741211,97.08000183105469,95.1500015258789,97.08000183105469,14560000,-0.012669997257253152,13.576473884179327
1968-04-22,95.31999969482422,96.06999969482422,94.22000122070312,95.8499984741211,11720000,-0.005529460487576077,13.719496361117189
1968-04-23,96.62000274658203,97.4800033569336,95.68000030517578,95.68000030517578,14010000,0.013638303146452868,14.071111354285689
1968-04-24,96.91999816894531,97.80999755859375,95.9800033569336,96.62000274658203,14810000,0.0031048997499008024,13.775773161089164
1968-04-25,96.62000274658203,97.4800033569336,95.68000030517578,96.91999816894531,14430000,-0.003095289187277417,13.865215952272198
1968-04-26,97.20999908447266,97.83000183105469,96.22000122070312,96.62000274658203,13500000,0.006106358115493871,13.83837875651869
1968-04-29,97.97000122070312,98.61000061035156,96.80999755859375,97.20999908447266,12030000,0.007818147756282201,12.299478019567866
1968-04-30,97.45999908447266,98.16999816894531,96.58000183105469,97.97000122070312,14380000,-0.005205696946778193,12.441905637424037
1968-05-01,97.97000122070312,98.61000061035156,96.83999633789062,97.45999908447266,14440000,0.00523293803633651,12.437536427087215
1968-05-02,98.58999633789062,99.18000030517578,97.52999877929688,97.97000122070312,14260000,0.006328417979609924,12.122678869492312
1968-05-03,98.66000366210938,100.19000244140625,97.9800033569336,98.58999633789062,17990000,0.000710085473366151,12.104015430275524
1968-05-06,98.3499984741211,99.11000061035156,97.2699966430664,98.66000366210938,12160000,-0.003142156664112661,11.839042741529509
1968-05-07,98.9000015258789,99.58999633789062,97.86000061035156,98.3499984741211,13920000,0.005592303612516503,11.826094119745074
1968-05-08,98.91000366210938,99.73999786376953,98.25,98.9000015258789,13120000,0.00010113383292376099,11.791145651722319
1968-05-09,98.38999938964844,99.47000122070312,97.68000030517578,98.91000366210938,12890000,-0.005257347621150044,12.040372842878337
1968-05-10,98.5,99.30000305175781,97.76000213623047,98.38999938964844,11700000,0.0011180060070530295,11.969616527141172
1968-05-13,98.19000244140625,99.0999984741211,97.5199966430664,98.5,11860000,-0.0031471833359771884,12.050356731312053
1968-05-14,98.12000274658203,98.8499984741211,97.33000183105469,98.19000244140625,13160000,-0.0007129004285949536,12.039499239145893
1968-05-15,98.06999969482422,98.79000091552734,97.31999969482422,98.12000274658203,13180000,-0.000509611194028925,10.011916004030743
1968-05-16,97.5999984741211,98.69000244140625,97.05000305175781,98.06999969482422,13030000,-0.00479250761869765,10.202573896149394
1968-05-17,96.9000015258789,97.80999755859375,96.11000061035156,97.5999984741211,11830000,-0.007172099991659242,10.284331643795522
1968-05-20,96.44999694824219,97.41000366210938,95.80000305175781,96.9000015258789,11180000,-0.004644010016001232,10.387152155481102
1968-05-21,96.93000030517578,97.5199966430664,95.91999816894531,96.44999694824219,13160000,0.00497670681307727,10.244896021420704
1968-05-22,97.18000030517578,98.16999816894531,96.47000122070312,96.93000030517578,14200000,0.0025791808440409625,8.987814228307935
1968-05-23,96.97000122070312,97.79000091552734,96.37999725341797,97.18000030517578,12840000,-0.0021609290369746237,8.789314200730857
1968-05-24,97.1500015258789,97.7300033569336,96.20999908447266,96.97000122070312,13300000,0.0018562473229850607,8.423685999140446
1968-05-27,96.98999786376953,97.80999755859375,96.29000091552734,97.1500015258789,12720000,-0.0016469753947121468,8.440096573074394
1968-05-28,97.62000274658203,98.19999694824219,96.41000366210938,96.98999786376953,13850000,0.0064955654880762825,8.638266683349812
1968-05-29,97.91999816894531,98.73999786376953,97.01000213623047,97.62000274658203,14100000,0.0030730937709770867,8.6620991202187
1968-05-31,98.68000030517578,99.4000015258789,97.66000366210938,97.91999816894531,13090000,0.007761459869711329,8.898212495694297
