planet,star,orb,cosine,name,category
Saturn,Aldebaran,1.4690756333913697,0.9996713079065563,Zachary Scott,cancer
Pluto,Betelgeuse,0.40419646994826053,0.9999751167002638,Zachary Scott,cancer
Pluto,Sirius,1.1183994856874762,0.9998094956629915,Farley Granger,natural
Sun,Betelgeuse,1.1183009284474679,0.9998095292362515,Louis Jourdan,natural
Mars,Betelgeuse,1.68088634486854,0.9995697010471891,Louis Jourdan,natural
Rahu,Spica,0.19656158744916752,0.9999941153367504,Louis Jourdan,natural
Mars,Vega,1.49712385141072,0.9996586377533825,Fernando Lamas,cancer
Jupiter,Deneb Algedi,0.645492539716713,0.9999365396298971,Fernando Lamas,cancer
Saturn,Betelgeuse,1.4213862287313361,0.9996923005832313,Fernando Lamas,cancer
Ketu,Regulus,1.202374918184347,0.9997798145497035,Fernando Lamas,cancer
Ketu,Deneb Algedi,0.6870267122118889,0.999928110281641,Gilbert Roland,cancer
Mercury,Fomalhaut,1.8759706319244742,0.9994640330480326,Cesar Romero,disease
Ketu,Altair,0.38677174482654664,0.9999772158637169,Cesar Romero,disease
Moon,Sirius,0.3892153312221893,0.9999769270594489,Anthony Quinn,disease
Saturn,Betelgeuse,0.8140418671494842,0.999899072174257,Anthony Quinn,disease
Pluto,Betelgeuse,1.6538391464330005,0.9995834365895363,Anthony Quinn,disease
Rahu,Deneb Algedi,0.2915714111446164,0.9999870516723699,Anthony Quinn,disease
Moon,Rigel,0.28925840300944117,0.9999872562927754,Rossano Brazzi,disease
Venus,Antares,1.5236321774076202,0.9996464430177631,Oskar Werner,cardiac
Mars,Fomalhaut,0.1162940669978525,0.999997940130496,Hardy Kruger,natural
Pluto,Sirius,0.9431405866527882,0.9998645223040603,Hardy Kruger,natural
Rahu,Deneb Algedi,0.4957609996703809,0.9999625659558976,Horst Buchholz,disease
Saturn,Sirius,0.6987483702756663,0.9999256363029791,Curt Jurgens,cardiac
Mercury,Rigel,1.4937705299438448,0.9996601651495444,James Mason,cardiac
Mars,Deneb Algedi,0.14107990088854194,0.9999969685192703,James Mason,cardiac
Neptune,Sirius,0.9079835111518975,0.9998744341403443,James Mason,cardiac
Rahu,Rigel,1.1398282054630755,0.9998021257802068,James Mason,cardiac
Mercury,Fomalhaut,0.08889870980686965,0.9999987963074611,Rex Harrison,cancer
Venus,Algol,1.8388225791466333,0.9994850475624489,Rex Harrison,cancer
Uranus,Vega,0.5443771440614569,0.9999548641902591,Rex Harrison,cancer
Neptune,Sirius,1.9136035078866342,0.9994423158703089,Rex Harrison,cancer
Saturn,Rigel,1.341763864900173,0.9997258065505811,Trevor Howard,disease
Uranus,Altair,1.9182909116284463,0.9994395806664863,Trevor Howard,disease
Mercury,Fomalhaut,0.9546143781054752,0.9998612060180826,Michael Redgrave,disease
Uranus,Vega,1.0278289449331055,0.9998391004681603,Michael Redgrave,disease
Pluto,Rigel,1.7039649721301657,0.9995578047679573,Ralph Richardson,cardiac
Rahu,Spica,1.9942824544076814,0.9993943046637279,Ralph Richardson,cardiac
Neptune,Aldebaran,0.7622469236291067,0.9999115068418343,Leslie Howard,accident
Pluto,Aldebaran,1.6713312824503248,0.9995745788981667,Leslie Howard,accident
Mars,Sirius,0.24867605430877404,0.9999905812776756,George Sanders,suicide
Mars,Antares,1.956058271938673,0.9994172985018892,Herbert Marshall,cardiac
Uranus,Spica,0.6360933023116218,0.9999383742916421,Herbert Marshall,cardiac
Venus,Spica,0.563281450046162,0.9999516749691195,Claude Rains,disease
Uranus,Spica,0.1352118641977711,0.999997215455652,Claude Rains,disease
Neptune,Aldebaran,0.5309949736625299,0.9999570560042332,Basil Rathbone,cardiac
Pluto,Aldebaran,1.1575861610188412,0.9997959123998452,Basil Rathbone,cardiac
Moon,Altair,1.6586594247429503,0.9995810049899128,Bela Lugosi,cardiac
Venus,Antares,1.0826325770799485,0.9998214852935691,Bela Lugosi,cardiac
Mars,Betelgeuse,1.5330045387830467,0.9996420802098923,Peter Lorre,cardiac
Jupiter,Algol,0.47535570975851726,0.9999655840566605,Peter Lorre,cardiac
Rahu,Vega,0.7775383401616978,0.9999079207653628,Sydney Greenstreet,disease
Pluto,Betelgeuse,1.8627310399852348,0.9994715708217938,Vincent Price,cancer
Mercury,Betelgeuse,1.266875395002387,0.9997555585516246,Christopher Lee,cardiac
Venus,Algol,1.7655259920237114,0.999525278822394,Peter Cushing,cancer
Jupiter,Vega,1.7244681418112577,0.9995471000154575,Peter Cushing,cancer
Pluto,Betelgeuse,0.19977821445817767,0.999993921162219,Peter Cushing,cancer
Mars,Altair,0.24149510947870567,0.9999911173862627,Herbert Lom,natural
Jupiter,Algol,0.048368731375095564,0.9999996436685893,Herbert Lom,natural
Moon,Aldebaran,1.0605340573000461,0.99982869833691,Omar Sharif,cardiac
Mercury,Aldebaran,0.09100891775395326,0.9999987384846247,Albert Finney,disease
Mars,Betelgeuse,0.306087458659988,0.9999857303021349,Peter OToole,natural
Jupiter,Regulus,1.712350160901991,0.9995534423108329,Peter OToole,natural
Saturn,Altair,1.0092433948159965,0.9998448665889471,Peter OToole,natural
Rahu,Algol,1.7139070394698628,0.9995526299766484,Richard Harris,cancer
Ketu,Spica,0.6260929605301158,0.9999402967380846,Richard Harris,cancer
Sun,Regulus,1.9651265930757802,0.9994118836798185,Sean Connery,disease
Mars,Betelgeuse,0.47258448462916647,0.9999659841603288,Sean Connery,disease
Jupiter,Sirius,1.3534085237124174,0.999721026879464,Sean Connery,disease
Rahu,Algol,0.23219064607638273,0.9999917886685057,Sean Connery,disease
Mars,Spica,1.873468294157135,0.9994654618086102,Roger Moore,cancer
Neptune,Regulus,1.3097758201406577,0.9997387238523362,Roger Moore,cancer
Sun,Deneb Algedi,0.6120059693095072,0.999942953116122,Oliver Reed,cardiac
Mars,Regulus,1.4455956707874975,0.999681730238318,Richard Attenborough,natural
Sun,Fomalhaut,1.3896473060086691,0.9997058880778299,John Mills,natural
Uranus,Vega,0.04624435470316257,0.9999996742816971,John Mills,natural
Neptune,Sirius,1.7568903207924365,0.9995299110845325,John Mills,natural
Mars,Altair,1.6065539662823767,0.9996069145920446,Stanley Baker,cancer
Pluto,Sirius,1.0739387428468063,0.9998243407417479,Stanley Baker,cancer
Mars,Aldebaran,1.4996028287254433,0.9996575064087431,Richard Todd,cancer
Pluto,Betelgeuse,0.8398973329929049,0.9998925591669644,Jack Hawkins,cancer
Venus,Algol,1.8543997800535195,0.9994762867491203,Stewart Granger,cancer
Pluto,Betelgeuse,0.20883857918269655,0.9999933572834917,Stewart Granger,cancer
Venus,Algol,1.9827097593285856,0.9994013131915584,Alec Guinness,cancer
Pluto,Betelgeuse,0.3948575928200313,0.9999762532594199,Alec Guinness,cancer
Jupiter,Regulus,0.9835085146257825,0.9998526770780513,Eleanor Roosevelt,disease
Sun,Deneb Algedi,1.4764514180552624,0.9996679992769019,Bess Truman,cardiac
Mars,Deneb Algedi,1.0362711145763228,0.9998364465588669,Bess Truman,cardiac
Jupiter,Regulus,1.819125435682139,0.9994960197129297,Bess Truman,cardiac
Saturn,Rigel,0.46664153823194,0.9999668343029834,Bess Truman,cardiac
Mars,Betelgeuse,0.43207407771437545,0.999971565925003,Mamie Eisenhower,cardiac
Jupiter,Aldebaran,0.2888358523855601,0.9999872934976888,Jacqueline Kennedy Onassis,cancer
Neptune,Regulus,0.30400964567652977,0.9999859233780524,Jacqueline Kennedy Onassis,cancer
Sun,Fomalhaut,1.5408448751566084,0.9996384100081357,Edward M Kennedy,cancer
Saturn,Altair,1.986191350781894,0.9993992089965216,Edward M Kennedy,cancer
Mercury,Antares,0.42518178812056817,0.9999724658258712,Lady Bird Johnson,natural
Uranus,Altair,0.11996677366937547,0.9999978079697686,Lady Bird Johnson,natural
Pluto,Betelgeuse,0.2667949853380236,0.9999891587519946,Lady Bird Johnson,natural
Uranus,Altair,0.55839326918084,0.999952510056657,Pat Nixon,cancer
Pluto,Betelgeuse,1.7997825487298655,0.9995066795699221,Pat Nixon,cancer
Ketu,Spica,0.7171121476626752,0.9999216762939308,Pat Nixon,cancer
Venus,Fomalhaut,1.4627059192261527,0.9996741519020949,Betty Ford,natural
Jupiter,Aldebaran,0.7887370008033372,0.9999052493254469,Betty Ford,natural
Sun,Sirius,0.18516271168009268,0.999994778065426,Nancy Reagan,cardiac
Rahu,Spica,0.7063458169501189,0.9999240104287249,Nancy Reagan,cardiac
Sun,Rigel,0.6024373046831784,0.9999447230016425,Barbara Bush,disease
Moon,Vega,1.5173695712423978,0.9996493433352007,Barbara Bush,disease
Venus,Betelgeuse,0.8802398301920533,0.9998819901577451,Barbara Bush,disease
Pluto,Sirius,1.678740167466941,0.9995707990896591,Barbara Bush,disease
Saturn,Betelgeuse,1.0976854599358035,0.9998164868123643,Denis Thatcher,cancer
Pluto,Betelgeuse,1.9652989425796505,0.9994117805250776,Denis Thatcher,cancer
Rahu,Deneb Algedi,1.309837570273487,0.9997386992168005,Denis Thatcher,cancer
Sun,Vega,0.8904396878659782,0.9998792394684852,Konrad Adenauer,cardiac
Moon,Algol,0.799145482117563,0.9999027321321589,Konrad Adenauer,cardiac
Saturn,Deneb Algedi,0.05589943795007457,0.9999995240738286,Konrad Adenauer,cardiac
Pluto,Betelgeuse,1.4435427911944174,0.9996826334937057,Willy Brandt,cancer
Mars,Altair,0.6647325149749577,0.9999327002093583,Helmut Schmidt,disease
Saturn,Regulus,1.750004247011816,0.9995335885730631,Helmut Schmidt,disease
Uranus,Deneb Algedi,1.2816134808045945,0.9997498383312614,Helmut Schmidt,disease
Venus,Algol,0.587699625213439,0.9999473944265382,Helmut Kohl,natural
Neptune,Regulus,1.3561675457926299,0.9997198883591257,Helmut Kohl,natural
Moon,Spica,0.11207501798861585,0.9999980868798959,Francois Mitterrand,cancer
Saturn,Altair,1.0235927890146286,0.9998404239818289,Jacques Chirac,natural
Moon,Rigel,0.43723169225216907,0.999970883048739,Vaclav Havel,disease
Ketu,Betelgeuse,0.5739547840703381,0.9999498262607841,Vaclav Havel,disease
Mercury,Vega,1.6087814518438108,0.9996058238829549,Boris Yeltsin,cardiac
Jupiter,Sirius,1.8073146628237708,0.9995025421676084,Boris Yeltsin,cardiac
Saturn,Vega,1.9269823425247523,0.9994344913235013,Boris Yeltsin,cardiac
Mars,Sirius,1.0448679754477723,0.9998337217134488,Pope John XXIII,cancer
Rahu,Antares,0.5637571936574659,0.9999515933053336,Pope John XXIII,cancer
Ketu,Aldebaran,0.6137571936574915,0.9999426261785676,Pope John XXIII,cancer
Venus,Regulus,0.016183376018375384,0.9999999601100964,Pope Paul VI,cardiac
Rahu,Altair,1.14668175256827,0.9997997391539217,Pope Paul VI,cardiac
Sun,Spica,0.08147952747842169,0.9999989888358356,Pope John Paul I,cardiac
Moon,Vega,1.8390403502588697,0.9994849255944263,Pope John Paul I,cardiac
Pluto,Betelgeuse,1.2693997907557275,0.9997545834652362,Pope John Paul I,cardiac
Sun,Algol,0.9837204734788685,0.9998526135727642,Pope Benedict XVI,natural
Mars,Betelgeuse,0.7353732706148151,0.9999176365636463,Pope Benedict XVI,natural
Pluto,Sirius,0.235941053792601,0.9999915212631719,Pope Benedict XVI,natural
Jupiter,Sirius,1.7206349132204082,0.9995491110811193,Billy Graham,natural
Uranus,Deneb Algedi,0.26766126471335383,0.9999890882350803,Billy Graham,natural
Sun,Altair,1.9317594113820178,0.9994316842752662,Oral Roberts,disease
Uranus,Deneb Algedi,0.9537787407411997,0.9998614488973009,Oral Roberts,disease
Ketu,Betelgeuse,1.0484663823575602,0.9998325744861891,Oral Roberts,disease
Uranus,Algol,1.216442335525663,0.9997746324004468,Jerry Falwell,cardiac
Ketu,Regulus,0.7059774755279307,0.9999240896603251,Jerry Falwell,cardiac
Mars,Fomalhaut,0.2413431148842733,0.9999911285639831,Pat Robertson,cardiac
Jupiter,Aldebaran,0.4240502484628763,0.9999726121840218,Pat Robertson,cardiac
Neptune,Regulus,1.614279553638113,0.9996031252191876,Pat Robertson,cardiac
Pluto,Sirius,1.6745672966824827,0.999572930028899,Robert Schuller,cancer
Rahu,Sirius,1.4666750098173083,0.9996723812049064,Robert Schuller,cancer
Sun,Aldebaran,0.1763728353707137,0.9999952620792737,Norman Vincent Peale,cardiac
Mars,Algol,1.3140392607152869,0.9997370202029221,Norman Vincent Peale,cardiac
Saturn,Antares,0.8699313848237296,0.9998847379352555,Norman Vincent Peale,cardiac
Pluto,Aldebaran,0.8725352473865797,0.9998840469153928,Fulton Sheen,cardiac
Sun,Regulus,1.6041677463987583,0.9996080813507209,Wilt Chamberlain,cardiac
Ketu,Betelgeuse,1.8094098429285168,0.9995013882111462,Wilt Chamberlain,cardiac
Sun,Deneb Algedi,0.4320552088917111,0.9999715684083886,Bill Russell,natural
Moon,Altair,0.11648019710105473,0.999997933531528,Bill Russell,natural
Jupiter,Spica,0.6778814170282033,0.9999300114282885,Bill Russell,natural
Uranus,Algol,1.9820994333298998,0.9994016816786234,Bill Russell,natural
Jupiter,Spica,1.0239083167741398,0.9998403255890222,Elgin Baylor,natural
Saturn,Deneb Algedi,0.7448634812145656,0.9999154970271752,Elgin Baylor,natural
Moon,Algol,0.49523836494963547,0.9999626448402674,John Havlicek,disease
Sun,Betelgeuse,1.8097705952257286,0.999501189385741,George Mikan,disease
Moon,Vega,0.029417253606709437,0.999999868195882,George Mikan,disease
Mercury,Aldebaran,1.289841301939333,0.9997466161347475,George Mikan,disease
Saturn,Spica,1.8781729636650653,0.9994627740047282,George Mikan,disease
Mercury,Rigel,1.2601257794825642,0.9997581561620431,Dolph Schayes,cancer
Jupiter,Algol,0.46083121336738486,0.9999676550731685,Dolph Schayes,cancer
Pluto,Sirius,1.4082415440641114,0.9996979650637026,Dolph Schayes,cancer
Rahu,Aldebaran,0.4283546978362125,0.9999720533481192,Dolph Schayes,cancer
Ketu,Antares,0.47835469783620965,0.9999651484334744,Dolph Schayes,cancer
Mercury,Rigel,0.21491849981271116,0.9999929648747934,Willis Reed,cardiac
Sun,Spica,0.8575955468417078,0.9998879835859007,Dave DeBusschere,cardiac
Moon,Algol,1.5051107704985505,0.9996549860207897,Dave DeBusschere,cardiac
Sun,Betelgeuse,1.4761412127161861,0.9996681387625368,Pete Maravich,cardiac
Venus,Aldebaran,0.611590216966519,0.9999430305960676,Pete Maravich,cardiac
Venus,Deneb Algedi,1.774711853988947,0.999520326510301,Moses Malone,cardiac
Saturn,Antares,0.6088149389643149,0.9999435464503695,Darryl Dawkins,cardiac
Pluto,Regulus,0.23784590389988125,0.9999913838059982,Darryl Dawkins,cardiac
Venus,Vega,0.5345977555036256,0.9999564712845764,Reggie Lewis,cardiac
Jupiter,Betelgeuse,0.8318847115347268,0.9998945993240846,Reggie Lewis,cardiac
Sun,Deneb Algedi,1.4594482422395458,0.999675601637727,Hank Gathers,cardiac
Rahu,Sirius,0.421240821273571,0.9999729738809853,Len Bias,overdose
Ketu,Vega,1.7912408212735613,0.9995113506530443,Len Bias,overdose
Moon,Algol,1.3209311733372004,0.9997342545226238,Maurice Stokes,disease
Uranus,Algol,0.4004891587812658,0.9999755710669217,Maurice Stokes,disease
Rahu,Fomalhaut,1.8340883286697363,0.9994876955259882,Maurice Stokes,disease
Mercury,Altair,1.1606192789068928,0.9997948415308939,Jim Brown,natural
Sun,Aldebaran,1.6299945938360025,0.9995953609647195,Gale Sayers,disease
Moon,Algol,1.4237076587095245,0.9996912947353382,Gale Sayers,disease
Saturn,Rigel,1.8872263743236743,0.9994575827798239,Gale Sayers,disease
Mercury,Sirius,1.627072505897047,0.9995968103580174,Walter Payton,cancer
Jupiter,Sirius,0.13577681298117739,0.9999971921380139,Walter Payton,cancer
Neptune,Spica,0.43527135877107526,0.9999711435545738,Walter Payton,cancer
Rahu,Vega,1.5794542700086254,0.9996200632097618,Walter Payton,cancer
Ketu,Sirius,0.20945427000863504,0.9999933180581353,Walter Payton,cancer
Moon,Altair,1.9638171424651887,0.9994126671177196,Ernie Davis,disease
Venus,Vega,1.1135479514387612,0.9998111448136919,Ernie Davis,disease
Saturn,Algol,1.5856236107199742,0.9996170895404277,Ernie Davis,disease
Ketu,Algol,0.31235342582529313,0.9999851400889074,Ernie Davis,disease
Uranus,Aldebaran,1.8429595388785316,0.9994827280890651,Brian Piccolo,cancer
Uranus,Spica,0.9963441764145955,0.9998488066920979,Korey Stringer,disease
Neptune,Antares,0.9666836486282762,0.9998576743478145,Korey Stringer,disease
Mars,Algol,0.7870946514975046,0.9999056434980196,Sean Taylor,homicide
Jupiter,Antares,1.112205487517059,0.9998115998825411,Sean Taylor,homicide
Uranus,Antares,0.8096130678756595,0.9999001673654475,Sean Taylor,homicide
Rahu,Betelgeuse,0.31375830693313844,0.9999850061169221,Sean Taylor,homicide
Venus,Vega,0.3879469572374319,0.9999770771939325,Dave Duerson,suicide
Saturn,Vega,0.4314104568771313,0.9999716532010782,Dave Duerson,suicide
Mercury,Deneb Algedi,0.179540139917151,0.9999950903842585,Andre Waters,suicide
Venus,Fomalhaut,1.526161867107703,0.9996452680898215,Mike Webster,cardiac
Ketu,Regulus,0.4745772740752443,0.9999656966818328,Mike Webster,cardiac
Uranus,Regulus,0.6359681128510317,0.9999383985461053,Reggie White,cardiac
Mercury,Altair,0.018554434510804185,0.9999999475651318,Jerome Brown,accident
Saturn,Fomalhaut,1.0827490594701317,0.9998214468792078,Jerome Brown,accident
Moon,Rigel,0.17868082384588035,0.9999951372686154,Jack Tatum,cardiac
Uranus,Betelgeuse,1.0622232859104201,0.9998281522161564,Jack Tatum,cardiac
Saturn,Regulus,0.1536195330263581,0.9999964056748596,Lyle Alzado,cancer
Uranus,Betelgeuse,1.863411440788724,0.9994711847460832,Lyle Alzado,cancer
Rahu,Algol,0.370846007366076,0.999979053549555,Lyle Alzado,cancer
Mercury,Antares,1.50807498267568,0.9996536257985118,Ken Stabler,cancer
Jupiter,Spica,0.16521018666492182,0.999995842827149,Ken Stabler,cancer
Rahu,Betelgeuse,1.0682628735844872,0.9998261925336018,Ken Stabler,cancer
Mercury,Algol,0.8961538992854585,0.9998776846158998,Johnny Unitas,cardiac
Uranus,Algol,1.484311057387842,0.9996644553675685,Johnny Unitas,cardiac
Rahu,Fomalhaut,0.3365479886518301,0.9999827488723165,Johnny Unitas,cardiac
Venus,Deneb Algedi,0.5935146104051796,0.9999463482756367,Bart Starr,natural
Jupiter,Spica,1.9043354971626343,0.9994477042712039,Bart Starr,natural
Uranus,Spica,0.9207878445567985,0.9998708678008096,Steve McNair,homicide
Rahu,Vega,0.553176323196169,0.9999533932807888,Steve McNair,homicide
Ketu,Sirius,0.8168236768038213,0.9998983812098992,Steve McNair,homicide
Venus,Antares,1.3278526410847746,0.99973146242385,Joe Frazier,cancer
Uranus,Aldebaran,1.5367230619128094,0.9996403418362783,Ken Norton,cardiac
Mercury,Vega,0.38308789257399667,0.9999776478154561,Floyd Patterson,disease
Saturn,Deneb Algedi,1.8109585253146179,0.99950053438862,Floyd Patterson,disease
Uranus,Algol,1.3287186921644398,0.9997311120345574,Floyd Patterson,disease
Rahu,Altair,0.28608611975784015,0.9999875342787317,Floyd Patterson,disease
Jupiter,Algol,1.5799045582513216,0.9996198465594696,Alexis Arguello,suicide
Moon,Altair,1.351973141093822,0.9997216182785098,Hector Camacho,homicide
Mars,Algol,0.4571756530146551,0.9999681661897637,Hector Camacho,homicide
Sun,Algol,0.5539315201756345,0.9999532659398184,Arturo Gatti,homicide
Venus,Aldebaran,1.3172933052407672,0.9997357161782617,Arturo Gatti,homicide
Rahu,Altair,0.7335513059547338,0.9999180441806492,Arturo Gatti,homicide
Sun,Deneb Algedi,0.5635181848206798,0.9999516343410212,Johnny Tapia,cardiac
Sun,Antares,1.4626585392040852,0.9996741730103729,Edwin Valero,suicide
Moon,Spica,1.272939529467351,0.999753212918561,Hank Aaron,natural
Jupiter,Spica,0.6392473474119811,0.9999377616452569,Hank Aaron,natural
Mercury,Vega,0.46875109196747644,0.9999665337614813,Ernie Banks,cardiac
Jupiter,Sirius,1.7036857166121138,0.9995579496843658,Ernie Banks,cardiac
Saturn,Vega,1.8151953574028994,0.9994981947987108,Ernie Banks,cardiac
Mercury,Rigel,0.8622610045542558,0.9998867615191814,Harmon Killebrew,cancer
Mercury,Aldebaran,0.2083898704859024,0.9999933857977567,Billy Martin,accident
Jupiter,Algol,0.2104520348720662,0.9999932542458396,Billy Martin,accident
Pluto,Sirius,1.3537092338418688,0.9997209029029136,Billy Martin,accident
Rahu,Aldebaran,0.5872296785473594,0.9999474785229447,Billy Martin,accident
Ketu,Antares,0.6372296785473566,0.9999381539094379,Billy Martin,accident
Moon,Vega,1.9380679205992237,0.9994279666936068,Casey Stengel,cancer
Uranus,Spica,0.8486475957443247,0.999890308854957,Casey Stengel,cancer
Mercury,Regulus,0.43042517800043356,0.9999717825325632,Leo Durocher,natural
Rahu,Regulus,1.6426879580164098,0.9995890347151617,Leo Durocher,natural
Sun,Fomalhaut,0.6807321066224858,0.9999294215526934,Sparky Anderson,disease
Moon,Rigel,0.1214978214692195,0.9999977516622188,Sparky Anderson,disease
Jupiter,Spica,1.0015647051671976,0.9998472181712978,Sparky Anderson,disease
Uranus,Algol,1.6105129115262216,0.999604975013938,Sparky Anderson,disease
Rahu,Algol,0.8280258232249409,0.9998955748896025,Earl Weaver,cardiac
Venus,Antares,0.8593580306864226,0.9998875227013106,Don Zimmer,cardiac
Jupiter,Sirius,0.046078064549135433,0.9999996766199873,Don Zimmer,cardiac
Saturn,Vega,0.20671013130993288,0.9999934919962551,Don Zimmer,cardiac
Neptune,Regulus,1.9457715513729283,0.9994234105404054,Tommy Lasorda,cardiac
Jupiter,Aldebaran,1.02425619115688,0.9998402170742406,Roy Halladay,accident
Rahu,Spica,1.0150232046481733,0.9998430846886075,Roy Halladay,accident
Sun,Regulus,1.1968365002476844,0.9997818382549335,Nick Adenhart,accident
Ketu,Spica,0.47858872502794725,0.9999651143242162,Nick Adenhart,accident
Rahu,Altair,0.5376557176626875,0.9999559718852291,Cory Lidle,accident
Jupiter,Rigel,1.4358553107545475,0.9996860045404482,Arnold Palmer,cardiac
Neptune,Regulus,1.8993337980802494,0.9994506013832801,Arnold Palmer,cardiac
Moon,Spica,1.0465952537226713,0.9998331715228419,Sam Snead,natural
Jupiter,Antares,1.376566243679406,0.9997113988350429,Sam Snead,natural
Uranus,Altair,1.5304381583356417,0.9996432775121643,Sam Snead,natural
Pluto,Betelgeuse,0.8124399447690678,0.9998994690009129,Sam Snead,natural
Moon,Regulus,0.024747150960990894,0.9999999067228759,Ben Hogan,disease
Venus,Regulus,1.1108039193820787,0.9998120744008944,Ben Hogan,disease
Uranus,Altair,1.0654369531844168,0.9998271108511647,Ben Hogan,disease
Pluto,Betelgeuse,0.9099726040340101,0.999873883402424,Ben Hogan,disease
Jupiter,Antares,0.9473110429404414,0.9998633215496713,Byron Nelson,natural
Uranus,Altair,1.516023368532558,0.9996499652245939,Byron Nelson,natural
Pluto,Betelgeuse,1.5657575716969632,0.9996266236955671,Byron Nelson,natural
Rahu,Algol,0.8858438413825382,0.9998804827948681,Byron Nelson,natural
Ketu,Spica,1.454156158617451,0.9996779498385012,Byron Nelson,natural
Neptune,Betelgeuse,0.039829863896258644,0.999999758374722,Gene Sarazen,disease
Pluto,Rigel,0.15112365693889274,0.9999965215209167,Gene Sarazen,disease
Neptune,Betelgeuse,0.062308554327728416,0.9999994086834333,Bobby Jones,disease
Pluto,Rigel,0.10803006541598847,0.9999982224824842,Bobby Jones,disease
Neptune,Aldebaran,0.47937070470459275,0.9999650002303587,Walter Hagen,cancer
Pluto,Aldebaran,1.3889061982899307,0.9997062016823277,Walter Hagen,cancer
Mercury,Vega,0.11092780523080137,0.999998125845265,Payne Stewart,accident
Pluto,Regulus,0.1610747629150353,0.9999960483410543,Payne Stewart,accident
Pluto,Regulus,1.6882890764927367,0.9995659028474918,Seve Ballesteros,cancer
Venus,Vega,0.9131315028499785,0.9998730062933526,Bobby Locke,disease
Sun,Regulus,0.021936511454157426,0.9999999267074452,Peter Thomson,disease
Neptune,Regulus,1.2376937299058568,0.9997666895276729,Peter Thomson,disease
Uranus,Fomalhaut,1.443817373557465,0.999682512753369,Kel Nagle,natural
Venus,Aldebaran,1.737070150551972,0.9995404569641855,Billy Casper,cardiac
