name,birth_date,death_date,age_at_death,cause,sun_sign,sun_element,sun_saturn_hard,moon_saturn_hard,mars_sign,sun_neptune_aspect,cos_return_Sun,angle_return_Sun,cos_return_Moon,angle_return_Moon,cos_return_Mercury,angle_return_Mercury,cos_return_Venus,angle_return_Venus,cos_return_Mars,angle_return_Mars,cos_return_Jupiter,angle_return_Jupiter,cos_return_Saturn,angle_return_Saturn,cos_return_Uranus,angle_return_Uranus,cos_return_Neptune,angle_return_Neptune,cos_return_Pluto,angle_return_Pluto,cos_return_North Node,angle_return_North Node,birth_doy,death_doy,days_from_birthday
Matthew Perry,1969-08-19 12:00:00,2023-10-28,54.18754277891855,overdose,Leo,Fire,False,True,Sagittarius,True,0.36677496298305884,68.48314214819652,-0.9868682184131954,170.70443356770969,0.6361226553433108,50.49670046521854,0.5039576397240177,59.73781741567737,0.8558920823714241,328.8584283684967,-0.8138953928941631,215.52171318506126,0.36824819697844013,291.6076195546258,-0.6471483953967336,229.67305345570387,-0.4896762256597834,119.31930305006966,-0.560551235080405,124.09392789705117,0.8491299626224238,31.882834946781202,231,301,70
Suzanne Somers,1946-10-16 12:00:00,2023-10-15,76.99383983572895,cancer,Libra,Air,False,False,Scorpio,False,0.9999365626923747,359.35462476315604,-0.3716854412430674,111.81960041889064,0.9133205435831276,335.9683366753642,0.09957747936735156,275.7148403880053,0.9755474044194026,347.30335210024623,-0.9890046395835398,188.5043496002099,-0.9199520770669352,203.08092306499384,0.8707981367631904,330.551521004203,-0.973147590232517,166.69221106453074,-0.9646797759013117,164.72659050208705,0.6531991127066747,310.78323778513953,289,288,1
Richard Roundtree,1942-07-09 12:00:00,2023-10-24,81.28952772073922,cancer,Cancer,Water,False,True,Leo,False,-0.24497768794820435,104.18051515996902,-0.014102502041574672,269.1919593670043,-0.6147152438034066,127.9312323110433,-0.013457708849723225,90.77109319563827,0.12727623622583809,82.68777537710602,0.576411287755064,305.1985255632377,-0.12303975087105674,262.93243207994203,0.9811240730469348,348.8499377178652,-0.9994087139373689,178.02958432814845,-0.9928123609958218,173.12628958869152,-0.6730680648174946,227.69569655160242,190,297,107
Ryan ONeal,1941-04-20 12:00:00,2023-12-08,82.63107460643396,cardiac,Taurus,Earth,False,True,Aquarius,False,-0.6932409303995885,226.11279267895574,-0.519216669695009,238.7202780944189,-0.1236449428271755,262.89749032554704,-0.9974835395435309,184.06559207535338,0.4642064002714299,297.65887372267355,0.9654242596432053,344.88936481085375,0.2732625260993155,285.85849878694404,0.996817379850962,355.4275887528967,-0.9999522160118667,179.43988067527334,-0.9982918426658135,176.65062784969774,-0.9288291312804073,201.746972576041,110,342,133
Norman Lear,1922-07-27 12:00:00,2023-12-05,101.35523613963039,cardiac,Leo,Fire,False,False,Sagittarius,False,-0.6350397200486231,129.4229304909956,0.9997288406570145,1.334319186169779,-0.9534628014413967,162.45163970952478,0.6875106056798871,46.56662665073367,0.997663723595186,356.082722567626,-0.9128663031456405,204.09549178597752,-0.8500130149684304,148.21308499064335,0.38817795851384257,67.15882592786573,-0.7699140778817005,219.65382625075637,-0.9487540591027231,198.42212366379601,-0.94208718181875,199.59492159164338,208,339,131
Andre Braugher,1962-07-01 12:00:00,2023-12-11,61.44284736481862,cancer,Cancer,Water,False,False,Taurus,False,-0.9397141253509637,160.00360279148583,-0.8416660809804822,147.31647409879918,-0.9357677898863557,200.6474571748671,0.15334944924791333,81.17891774568787,-0.9525950840344204,197.7125084413604,0.5940789415771693,53.55300024934604,0.9301288913132911,21.545084304675242,-0.13657686915588607,262.15018751498224,-0.6953489504517084,134.05503057542956,-0.7747766471875089,140.78478702571252,-0.316311152641052,251.56001496357612,182,345,163
David Soul,1943-08-28 12:00:00,2024-01-04,80.3504449007529,cancer,Virgo,Earth,False,False,Gemini,False,-0.6333678422020815,129.29903522299503,0.36530977905806694,68.5733517242816,0.1549423940910222,81.08654468437126,0.18228907292581167,79.49687969272836,-0.8877080372629924,207.4133620159171,-0.12528776710024303,262.8026257336544,-0.36635729243282866,248.50886330663806,0.9431823627090697,340.5930505126611,-0.995143184746794,174.3507687496963,-0.9898299602459267,171.82161201564776,-0.4089523983731489,245.8609569212706,240,4,129
Glynis Johns,1923-10-05 12:00:00,2024-01-04,100.24640657084188,natural,Libra,Air,False,False,Virgo,False,-0.04174519193231747,92.39251854757896,0.3514239517519143,69.42556487969341,0.11935775064462271,83.1449619946832,0.6562986823167528,48.98180357000817,-0.13893144607235294,97.98601836379629,-0.9717410060828243,166.34649840113977,-0.668651579831635,131.96307820623161,0.42674628220387195,64.73875245980463,-0.8151157709741937,215.40118933196106,-0.9558063290649806,197.09740543262245,-0.7542043738657858,221.04410180165186,278,4,91
Chita Rivera,1933-01-23 12:00:00,2024-01-30,91.01437371663245,natural,Aquarius,Air,True,False,Virgo,False,0.9925092314956306,7.01733631506994,0.03679487155545192,272.108666838016,0.9996999974842647,358.5965047840935,0.9990036642863384,357.4421413315327,-0.4884149335193653,119.23645289622058,-0.716402236660967,224.24176428528958,0.8694618797468942,29.60383344739671,0.8715106698510965,29.36533355054523,-0.9612365971067626,196.00521637881033,-0.9898324439480862,188.17738757159384,0.7705021391092839,39.60099805865519,23,30,7
Carl Weathers,1948-01-14 12:00:00,2024-02-01,76.04654346338124,cardiac,Capricorn,Earth,False,True,Virgo,False,0.9462803751447054,18.865474366455487,-0.5307410214875276,237.9444636535702,0.9949720179210093,354.2520017466626,0.715306750774493,315.6683441417674,-0.6899218549989389,133.62392333257486,-0.7588719401705238,139.36485129867168,-0.9645795042362509,195.29520369536968,0.8301225708532636,326.11133105137907,-0.9552279204066287,162.79022920892658,-0.9708614334975618,166.1346141240404,0.8581081392627755,329.1048239037573,14,32,18
Toby Keith,1961-07-08 12:00:00,2024-02-05,62.57631759069131,cancer,Cancer,Water,False,False,Virgo,False,-0.8651885728742602,210.09575521294033,-0.9449612596303006,199.09783784251943,-0.8739073986320514,209.08407081537945,-0.7093905584043281,224.81464890253866,-0.7480053105416261,138.41788590583823,-0.05958959257395305,93.41625600360959,0.7703173562434641,39.61760427609465,-0.07934630973980633,265.449007401367,-0.7351654631277303,137.32119937169452,-0.8120986327688171,144.30148321758986,-0.6476320793556775,229.63669219522188,189,36,153
Richard Lewis,1947-06-29 12:00:00,2024-02-27,76.66255989048597,cardiac,Cancer,Water,False,False,Taurus,True,-0.47750714810000344,241.4772838946412,0.7317622968178007,317.03433777616374,-0.7587120977338306,220.64920955373285,-0.5814983774931194,234.44400031806248,-0.30642786651596987,252.15591158606304,-0.9921017636832683,172.79408800810546,-0.8498088427682455,211.80911584497358,0.8354549604465578,326.6632415430228,-0.9802618088575149,168.59728542475133,-0.9824344742642493,169.24510978789664,0.7336237403213398,317.19105153753134,180,58,122
Louis Gossett Jr,1936-05-27 12:00:00,2024-03-29,87.83572895277207,disease,Gemini,Air,False,False,Gemini,True,0.5487836767564108,303.28360806888736,0.05515507367864459,86.83824262132407,0.7008627409723409,314.4962628766719,0.41796965699425453,294.7064696574107,-0.08403688066781535,265.1793559627936,-0.824102590922212,145.4976130071671,0.990065010612959,351.91683302885383,0.9727146079868894,13.41513963828347,-0.9710277050707856,193.82557605590677,-0.9941959277237242,186.176099960479,-0.19213725405339083,101.07753824651121,148,89,59
OJ Simpson,1947-07-09 08:08:00,2024-04-10,76.75290896646133,cancer,Cancer,Water,False,False,Gemini,False,0.08414061620429983,274.82660877111664,0.5929634364762817,53.632414127893355,-0.021278255740728162,268.7807537336807,0.0982914601391681,275.6407936315393,0.14978017781637995,278.61418776082877,-0.9995741035723972,181.67226478270652,-0.8124175617166055,215.66718926519266,0.8466757778217767,327.8519286201421,-0.9851796812085035,170.12347353993755,-0.9842669022736139,169.82309314262253,0.71244920909987,315.4345407240721,190,101,89
Dickey Betts,1943-12-12 12:00:00,2024-04-18,80.34770704996578,cancer,Sagittarius,Fire,True,True,Gemini,False,-0.6340730202662559,129.35126597211783,0.5022651892934944,59.85002278343738,-0.19832385862765736,101.43895993752022,-0.9496695873384325,161.7445964055117,0.17949965571657597,280.34061753039236,-0.10145758243200975,264.1768892666323,-0.13858664815804606,262.03393007939343,0.9676536199925115,345.3873786191839,-0.9953259099463457,174.45814097265196,-0.9936309361332745,173.52997131832728,-0.40809451966250404,245.91480841371822,346,109,128
Roger Corman,1926-04-05 12:00:00,2024-05-09,98.09171800136893,natural,Aries,Fire,False,False,Aquarius,False,0.8250772097669621,34.403680004356175,-0.8410799694603265,147.25433804662816,0.9534616781312559,17.548573750749327,0.2937214898988384,72.9191118597468,0.541669564768274,57.20263416612755,-0.10850597100036488,96.22919850608025,-0.374800460017291,112.01198058755716,0.5542168145982219,56.343212153918216,-0.798967628015892,216.96836913152305,-0.9426883182398229,199.49196083154243,-0.12669035956033572,262.72161759552,95,130,35
Morgan Spurlock,1970-11-07 12:00:00,2024-05-23,53.53867214236824,cancer,Scorpio,Water,True,True,Libra,False,-0.9500949357489226,198.17744419571585,0.0801508801828453,274.5972383830357,-0.9833533571852549,169.5309983085518,-0.9839193329856462,190.28900461165063,-0.9944967482078971,186.01376831637415,-0.9730324984226132,193.3364068086221,0.4818909864675078,298.80897831562726,-0.7391616344380574,222.3399514230876,-0.4920649183721475,119.47639325680387,-0.5466099014199536,123.13474745956185,0.7140746695331947,44.43258378587814,311,144,167
Donald Sutherland,1935-07-17 12:00:00,2024-06-20,88.92539356605064,disease,Cancer,Water,False,False,Libra,False,0.9112156238287542,335.6738859892334,0.48082776653801046,298.73947871467055,0.9986170875709816,3.013596009735764,0.4359295831740256,295.84445945890354,-0.9673778481912304,194.675121064652,-0.9243837747877722,202.42438381356249,0.9857827961895413,9.672987110440772,0.9399271324740512,19.960677137247096,-0.954600015656328,197.330951687876,-0.9944866643818346,186.01928049600355,0.17360999994618748,80.00222115919348,198,172,26
Willie Mays,1931-05-06 12:00:00,2024-06-18,93.11704312114989,cardiac,Taurus,Earth,False,False,Leo,False,0.734366598518813,42.74627842609467,0.5723630527700603,304.9151735413353,0.5446855584018285,56.9968215866508,0.1896464221947796,79.06784947269585,-0.10390315006732534,264.0360239689203,0.7634324483357374,319.76773656902185,0.5584667073604885,56.05017347152301,0.7869278887052202,38.10066236417249,-0.8920685294259083,206.8656606278562,-0.9754985898926233,192.70936685986936,0.9998275382997425,358.9358809851085,126,170,44
Bill Cobbs,1934-06-16 12:00:00,2024-06-25,90.02327173169063,natural,Gemini,Air,False,False,Gemini,False,0.9854746037114466,9.777520210495652,-0.9936451198725922,186.46281271681687,0.99940592194696,358.0249372997463,0.5882777500333498,53.96511286294266,0.8846941866511792,332.213911272051,-0.5922196773610346,233.68531803622813,0.9318383083447518,21.27678882637906,0.9059031048773704,25.054807913939904,-0.9388596058460507,200.13908436799352,-0.9902592680430591,188.00362231989214,0.5184865671506163,58.76921193844447,167,177,10
Bob Newhart,1929-09-05 12:00:00,2024-07-18,94.86379192334017,natural,Virgo,Earth,False,False,Libra,False,0.6937541735480288,313.92802389677706,0.3424476386470682,69.97393221340141,0.7043687261943913,314.77856693585466,0.9990658294716815,2.47676342496014,-0.65664240620485,228.95569647732248,0.998528245953087,356.8910872890633,0.08363697739114179,85.20234968259172,0.694888792279885,45.98164394541216,-0.8803573602975237,208.31449833476216,-0.9790121834082719,191.75936239584308,0.8206868821593043,325.15361251378886,248,200,48
Richard Simmons,1948-07-12 12:00:00,2024-07-13,76.0,cardiac,Cancer,Water,False,False,Virgo,False,0.9996267488347645,1.5654951470914966,0.9868286451812943,9.309593055635531,0.6890290898627502,46.44669802409078,0.7951691770358479,37.328762237883296,-0.5361785558114917,237.57612648341996,-0.9847369625462331,169.976669394419,-0.8847134324338912,207.78372319403994,0.8524367607721595,328.4777023929303,-0.9834660609038317,169.56659652850064,-0.975491871075214,167.28888348615263,0.8660703600713627,330.0051520122144,194,195,1
Shelley Duvall,1949-07-07 12:00:00,2024-07-11,75.00889801505818,disease,Cancer,Water,False,True,Gemini,True,0.9966981118252503,4.657344702471761,0.236007025305605,283.65099089443527,0.6650834163783792,48.31127481201452,0.9926682374322797,353.05763362809614,0.9001868500602805,334.18263872203164,-0.6633146762845817,131.55316149316064,-0.9593520720319133,196.39226707218126,0.8145262283674125,324.54054332782744,-0.9761601464338845,167.46408580110452,-0.9699470183152968,165.91765077616483,0.9821995983847038,349.1732312311733,188,193,5
Shannen Doherty,1971-04-12 12:00:00,2024-07-13,53.25119780971937,cancer,Aries,Fire,False,False,Capricorn,False,0.0061006527370657355,89.65045617765011,0.9153670117755378,336.25790145667065,-0.23254978674975157,103.44723497432925,-0.714795006784126,135.62640174361337,-0.5952272865603925,126.52883653842127,-0.9961750184129912,185.01292067731012,0.4654290077619555,297.73799022666367,-0.7050485484439294,225.1665336614105,-0.45708825165095657,117.19937671658016,-0.5498581188339597,123.35727987370853,0.6428828938882739,49.9928729101718,102,195,93
John Mayall,1933-11-29 12:00:00,2024-07-22,90.64202600958248,natural,Sagittarius,Fire,False,True,Capricorn,True,-0.597152301458805,233.33378264508923,0.1107472630763865,276.35839379166663,0.14508925150062352,278.34244757833665,-0.9438022669341604,199.29977197820483,-0.8024733636561884,143.36694454481682,-0.5566606859302876,236.17482495393213,0.792618206607755,37.56913541864964,0.8421384049498404,32.63337640315708,-0.9536833016942297,197.50641027472875,-0.9938369004391187,186.36444480512236,0.6845091300276719,46.80298477266484,333,204,129
Phil Donahue,1935-12-21 12:00:00,2024-08-18,88.65708418891171,natural,Sagittarius,Fire,False,False,Aquarius,False,-0.5397485665044024,237.33347568002748,-0.007571778695675941,90.4338351081636,-0.6144392751972466,232.08881168163882,0.5267441522168445,301.78573310382365,-0.6160685790877513,128.02960624283193,-0.9906168325432851,187.8551148199776,0.9765310697057289,12.437621177522544,0.9029568343430018,25.45050640088231,-0.975919224518558,192.59935318191833,-0.9982296245252914,183.40984325298712,0.0838070004289941,85.1925737582992,355,231,124
Alain Delon,1935-11-08 12:00:00,2024-08-18,88.77481177275838,disease,Scorpio,Water,False,False,Capricorn,False,0.18872666319690928,280.8784830442087,0.38223397752533234,292.47212918847976,0.48951727366561226,299.3088583123033,0.9764781227988788,347.54830140714256,-0.9463381907583058,161.14477299978174,-0.9542909652404532,197.39029545491968,0.9700990481496528,14.046504742122295,0.912563330948289,24.137976254892116,-0.9740629572491896,193.07799141192052,-0.9987351145897447,182.8820997663958,0.12332514069297328,82.91595495849168,312,231,81
James Earl Jones,1931-01-17 05:00:00,2024-09-09,93.64271047227926,natural,Capricorn,Earth,False,True,Leo,False,-0.6269759917108156,231.17263259286483,0.7534598495622458,318.8909761942746,-0.5841903032477284,234.25419077610536,0.5447392433780477,303.0068462388904,0.7855521618953102,321.77177536096656,0.9123877078726758,335.8374290439144,0.49538816781303974,60.304650181790294,0.7011429853691459,45.481222040743106,-0.917313064887715,203.46362153272187,-0.9841435678245886,190.21682386476238,0.9807976359566344,348.7536292615211,17,253,129
Frankie Beverly,1946-12-06 12:00:00,2024-09-10,77.76043805612593,natural,Sagittarius,Fire,False,True,Sagittarius,False,0.07841882080446243,274.4976852850441,-0.888874917601099,207.26779173783564,0.1458029653154129,278.38377988918137,0.8426785142412772,327.42405441754573,-0.9795318394768794,191.61236292008937,-0.823547824044413,214.55846205865328,-0.7965792749289532,217.19532236426323,0.921911241235586,337.20711130274225,-0.9795190365810202,168.38399337668255,-0.9727997931056599,166.60591383782761,0.43771087286491206,295.9579167910941,340,254,86
Kris Kristofferson,1936-06-22 12:00:00,2024-09-28,88.26557152635182,natural,Cancer,Water,False,False,Gemini,False,-0.08699256317028091,94.99061485254464,0.9921702106060521,7.174579424097459,-0.41932916372180706,114.7922420372699,-0.610188895563232,127.60316259708796,0.9620805369331252,15.82889915977509,-0.9985648539224776,183.06999478506629,0.9905143207912905,352.10202520030657,0.9483299319219718,18.49886657839069,-0.9698241453105112,194.11125413211923,-0.9981829437510996,183.45451910924473,-0.04822957451150754,92.76442349155451,174,272,98
Dikembe Mutombo,1966-06-25 12:00:00,2024-09-30,58.26420260095825,cancer,Cancer,Water,True,True,Gemini,False,-0.07566933584680738,94.33968171436405,0.9418124787293931,340.35820076999994,0.357439634601399,69.05696176618667,-0.9406464626120881,160.160406281304,0.9043776282466415,25.260409936611836,0.9420215406540074,340.39386705967706,0.9655625917687234,344.91979882073866,-0.3262078704648854,250.96123048082993,-0.6226082036026027,128.50685048718483,-0.6902325145099049,133.64851722422438,0.6825205628048233,313.04092408805815,176,274,98
John Amos,1939-12-27 12:00:00,2024-08-21,84.64887063655031,cardiac,Capricorn,Earth,False,True,Pisces,False,-0.5865666948524517,234.08625290297365,-0.4275680299953355,244.68668006430715,-0.3615508046272187,248.80453317225954,-0.6767691321950503,227.40831538234477,0.06672357984143461,86.17417810912826,0.22439508626287835,77.0326903808003,0.7979029858142326,322.93031627084457,0.9881334641203522,8.83547719408498,-0.997810257702581,183.7923936888453,-0.9993070858436465,177.8669431621767,-0.9548606772230945,162.71925401643026,361,234,127
Maggie Smith,1934-12-28 21:43:00,2024-09-27,89.74674880219028,natural,Capricorn,Earth,False,False,Libra,False,-0.02827869352219865,268.37953418517736,0.5360733925624864,302.41673557179524,-0.05385601442664234,266.91278404731645,0.32914577736007855,289.2169358641714,0.081209236317965,274.65807605343986,-0.8212033884949979,214.79456038728839,0.9403172408733723,19.89509871085744,0.8707529217475496,29.453747921784746,-0.9711815599952749,193.78863872886157,-0.9971387937652993,184.33526666606264,0.43619434984854205,64.1386834096669,362,271,91
Pete Rose,1941-04-14 12:00:00,2024-09-30,83.46064339493498,natural,Aries,Fire,False,False,Aquarius,False,-0.9596769818726674,163.6738269995361,0.20646706583385155,281.91539318122227,-0.997575768187277,183.99036367341094,-0.9607474815992565,196.10654255016243,-0.9155946272051764,156.29031360997243,0.8571381103373727,31.00324714989695,0.49217021031331665,299.48332327934446,0.9989829098445987,2.58436691267557,-0.9989155501963566,182.6685885164343,-0.999155766479132,177.6454957166153,-0.9950496335857459,185.70342356363435,104,274,170
Liam Payne,1993-08-29 12:00:00,2024-10-16,31.129363449691994,accident,Virgo,Earth,True,False,Libra,False,0.6761479971715454,47.4566376526316,0.45639105490624093,62.84552707657576,0.5304370791551173,57.965008737526404,-0.44192370036765094,116.22668534271558,0.19678140953422046,281.3488074033411,-0.3972710827535375,246.59230884453058,0.9551949256218079,17.2161591225842,-0.6142391257574435,127.8966545956647,0.3551281676370269,69.19870031880345,0.39514990873654376,66.72467618793533,-0.46727069049753983,117.857276501272,241,290,49
Quincy Jones,1933-03-14 23:35:00,2024-11-03,91.63860369609856,natural,Pisces,Water,False,False,Virgo,False,-0.6741157759042877,227.61447728500775,0.8524459222404553,31.521293608407746,-0.5933175969750244,233.6072098941144,0.10059615029547911,275.7735004849983,0.8080329786257535,323.9041909116237,0.04678587282064564,272.6816119656173,0.862192709982875,30.436321055868007,0.8280025056925678,34.10590950915188,-0.9452059100392798,199.05494857602682,-0.9891625577752396,188.44294635001995,0.8865788075835563,27.553559536843807,73,308,130
Jerry Garcia,1942-08-01 12:00:00,1995-08-09,53.01848049281314,cardiac,Leo,Fire,False,False,Virgo,False,0.9906341487411594,7.847851985200265,0.32826648087124893,289.163591667098,0.9264836318418752,22.106851963440178,0.8463143660228085,32.18696602317077,0.7493468839721515,41.46616540203726,-0.8080085904805188,143.90181914152444,0.2392921783630885,283.84476793371846,-0.5901850707649825,233.8298575168364,-0.4337737580292672,115.70729183556398,-0.3803418018657229,112.35485625521358,0.5806862441393447,54.5011761175044,213,221,8
Phil Lynott,1949-08-20 12:00:00,1986-01-04,36.37234770704997,overdose,Leo,Fire,False,False,Cancer,False,-0.7279759667361054,136.71697950152537,-0.23898639803991414,103.82672448594991,-0.1660282028812027,99.55697006476606,-0.17778569195457153,100.24080911051462,-0.40713508742140314,114.02499207555023,0.9038399812083151,25.33250160178096,0.042341493164384104,87.57328567166743,-0.969473554023962,165.80658905903417,0.16551634491177458,80.47276870072486,0.16575784460966903,80.45873797769349,0.9590455537558651,16.454383161869462,232,4,137
Rory Gallagher,1948-03-02 12:00:00,1995-06-14,47.279945242984255,disease,Pisces,Water,False,False,Leo,False,-0.19336054494933957,101.14896708239911,0.844730058182639,32.35697462765992,-0.31600292737681646,108.4213702172068,0.7508210174431676,41.33845291508949,0.957063890324158,16.850595920591957,0.9552980281779295,342.80381086362695,-0.8001953210959107,216.85124180513796,-0.7908162151800453,217.73814638264756,-0.21788618415793792,102.58490869092913,-0.2659701983606445,105.4246101066681,-0.9681202837145956,165.49374115194178,62,165,103
Gary Moore,1952-04-04 12:00:00,2011-02-06,58.83915126625599,cardiac,Aries,Fire,True,False,Scorpio,False,0.5399706440740848,302.68164048371784,-0.6834451788743089,226.886548369443,0.304226909754293,287.71165900028836,0.16141043422719406,279.2887723464264,0.015818485271741626,89.09362975362245,0.9317851834325703,338.71482461708604,0.9950163963483221,5.722554079858554,-0.20445350087087685,258.20249061313757,-0.6082627088102527,127.46399123230904,-0.7348580575400222,137.2952235140754,0.5287342925988965,301.9199759049524,95,37,58
Peter Green,1946-10-29 12:00:00,2020-07-25,73.73579739904176,natural,Scorpio,Water,True,False,Scorpio,False,-0.04301018110457738,267.5349377381027,0.18992924868331168,280.94865526298975,-0.7155509731531605,224.31162837777194,-0.9591361307931888,196.4360514402693,-0.7781646884967874,141.09284180733192,0.281553449833237,73.64705865422374,-0.9844091895205709,169.8693375182509,0.7561892601016342,319.12939346776574,-0.9474179913238998,161.33715546140726,-0.9408754324547186,160.19909737826399,0.971150136378205,13.796190757857659,302,207,95
Danny Kirwan,1950-05-13 12:00:00,2018-06-08,68.0684462696783,disease,Taurus,Earth,False,False,Virgo,False,0.9025864073572107,25.499850541001265,0.9945646587376483,354.0234859264716,0.8946081580502093,26.541856784686637,-0.26220850820878233,105.20114765465824,-0.7024692376666569,134.62544852989814,-0.3351976185762666,250.41544452764546,-0.416818787146708,114.63390650047265,0.47719411870100287,298.50230527098535,-0.8780222889140238,151.40470588013426,-0.9061000836141213,154.97185577071664,-0.5505802638323681,123.40683060361555,133,159,26
Bob Welch,1945-08-31 12:00:00,2012-06-07,66.76522929500342,suicide,Virgo,Earth,False,False,Gemini,False,0.1639040960082751,279.43357710151264,-0.8315210199424664,213.74469797947017,0.6156721050787386,308.0007728869123,0.691026127516296,313.71139073579536,0.1409314946233732,81.89824859948452,-0.5334923859980063,237.75827359573134,-0.03351376173902941,91.92055673706099,0.35506005438972654,290.7971250192038,-0.8483101204349461,148.0283417333324,-0.8491187436755254,148.11594807699572,-0.8537757800348871,148.62475026381696,243,159,84
Gary Thain,1948-05-15 12:00:00,1975-12-08,27.561943874058862,overdose,Taurus,Earth,False,True,Leo,False,-0.9321691905487329,201.22448302126747,-0.9961566029554115,185.02498131793348,-0.9873945966642816,189.10695658405092,-0.44414466569179795,116.36862770295822,0.4550565684204595,297.068573999206,-0.295461543425854,107.1852155921141,0.9702794357099493,345.99614233068985,-0.6552209889529903,130.93640863131174,0.4831026904059593,61.11175953839174,0.5200769864878484,58.662584259720376,-0.9928240310288817,186.86812128221652,136,342,159
David Byron,1947-01-29 12:00:00,1985-02-28,38.0807665982204,disease,Aquarius,Air,True,True,Aquarius,False,0.8562578023755596,31.101029603227403,0.7282860604302922,43.25709975719152,0.8212404539993209,34.79083857916771,-0.4560721481322203,117.1339393671436,0.24030932613827644,76.09520224589903,0.3395472116444393,70.15070983424073,-0.3893190040204148,112.91213248057738,-0.9999874661982159,179.71313372439505,0.12980622372363512,82.54160512578039,0.13348670538506954,82.32887750672742,0.9583881981080166,343.41316612058597,29,59,30
Ken Hensley,1945-08-24 12:00:00,2020-11-04,75.19507186858316,natural,Virgo,Earth,False,False,Gemini,False,0.3158974441606878,71.58499982640856,-0.1842983233671941,100.6202258791127,0.4722178729532065,61.82163995965655,0.24018177342250546,76.10273097858713,0.4168265809527064,294.634397763592,-0.3697205223560797,111.69838220974677,-0.9944316665650738,186.0492561903751,0.7820620404936802,321.4497635414297,-0.9585168039259117,163.43899790526729,-0.9522524687035074,162.22308233117238,0.9684554418627416,345.570604067035,236,309,73
Jon Lord,1941-06-09 12:00:00,2012-07-16,71.09924709103353,cancer,Gemini,Air,False,False,Pisces,True,0.8078886093547399,36.109847175973385,-0.994962411779591,185.75349112662798,0.8589002273627868,30.806676160433213,0.9486465570712075,341.55839541646645,-0.9335075917661477,201.01164171785513,0.9973578136522023,4.165959299019036,-0.8759044984540478,151.15220412018587,0.6564979960456887,311.03333377922246,-0.9258733293570094,157.80041618683214,-0.9076213392436032,155.17868046860593,0.4258603669647768,64.79486600654238,160,198,38
Cozy Powell,1947-12-29 12:00:00,1998-04-05,50.26420260095825,accident,Capricorn,Earth,False,False,Virgo,True,-0.14904930003616929,98.57183613427628,0.9966370293209837,4.700249974391667,-0.23514785652562165,103.600338567221,0.9176716755738381,23.411964169923124,-0.6774945396938351,227.3518335832327,0.006994985960686963,89.59921355825207,-0.4964728385415916,240.23308204830315,-0.6636919253915655,228.41794843441488,-0.32588204929181125,109.01902223613257,-0.39606728077101117,113.33255426719887,-0.30519525248039614,107.76991114531185,363,95,97
Lemmy Kilmister,1945-12-24 12:00:00,2015-12-28,70.00684462696783,cancer,Capricorn,Earth,False,False,Leo,True,0.9974599497600117,4.08461148264405,0.8858967349215385,332.36207659565287,0.6986241584759931,45.68327599511153,0.9051078327849178,334.83781023904805,0.06960463655789753,86.00872082717788,0.8588962028980639,329.19287360721495,-0.7411392184604433,137.82855012762008,0.5273900550650901,301.82928038363235,-0.8564962471183029,148.92542890580955,-0.8948892393749491,153.49420649100244,0.07109482080018245,85.92312748429454,358,362,4
Fast Eddie Clarke,1950-10-05 12:00:00,2018-01-10,67.26351813826146,disease,Libra,Air,False,False,Sagittarius,True,-0.1480358604042295,98.51311890971559,-0.22961113640273706,103.27417881035413,-0.0850229874781269,94.87734674030199,-0.3240737081040704,108.90946532487672,0.9578133188008381,343.2981705188822,-0.168742206747814,260.2853036448545,-0.12898561090126892,97.41097859325205,0.2614554631579883,285.1564417150553,-0.8215727652711434,145.2425449006288,-0.8638848262907071,149.755609911312,-0.754426325817878,138.97526860634235,278,10,97
Ronnie James Dio,1942-07-10 12:00:00,2010-05-16,67.8466803559206,cancer,Cancer,Water,False,True,Leo,False,0.6147486180083258,307.93365669742514,0.978464124888812,11.91245840629395,0.5953801891837036,306.53973967074216,0.981856420422325,10.930951072870101,0.9986966493085209,2.9256034178394827,-0.17561772327109357,259.8853922201159,-0.3455206779569474,110.21358311794978,0.44675297355323845,296.5355481633804,-0.876921980832358,151.27326398764015,-0.8677898769348761,150.2028158966176,-0.6115975336506323,127.70510490010057,191,136,55
Jeff Hanneman,1964-01-31 12:00:00,2013-05-02,49.24845995893224,disease,Aquarius,Air,False,False,Aquarius,True,-0.027886513091111814,91.59798666552592,-0.8641674114745691,149.7877700810764,-0.26453155215591145,105.33911941627977,0.4428784180140338,63.71231974215232,0.09405876024803432,84.60285183165223,0.45210402397952854,63.12124371493374,-0.27419504894229424,254.08594991195153,-0.8550514003056263,211.23458626860145,-0.2971324581750103,107.28545304843215,-0.46595468499702164,117.77202513436973,-0.607681220932902,127.42202832930658,31,122,91
Chuck Schuldiner,1967-05-13 12:00:00,2001-12-13,34.5845311430527,cancer,Taurus,Earth,False,True,Libra,False,-0.8703235172142623,209.5037439287164,-0.8528128776262481,148.5189443814683,-0.8473153763845085,212.07913548509433,-0.940924509398181,160.20739979873866,-0.7344060417091985,137.25705120814965,0.9638852636416771,344.5547254834611,0.4650623747848635,62.285741087607455,-0.8772902943996905,151.31720104375066,0.2783338288381151,73.83921245086532,0.046998503092705944,87.30619180078389,0.6288727100709176,51.032997986797945,133,347,151
