date,sum_p,count_p,sum_t,count_t,avg_prcp,avg_tmax
1903-10-29,22329.0,3368.0,465295.0,2584.0,6.629750593824228,180.06772445820434
1903-10-30,47380.0,3371.0,466705.0,2587.0,14.055176505487985,180.40394279087747
1903-10-31,82099.0,3373.0,466542.0,2557.0,24.34005336495701,182.4567852952679
1903-11-01,79889.0,3331.0,474554.0,2527.0,23.983488441909337,187.7934309457855
1903-11-02,67909.0,3344.0,483037.0,2556.0,20.307715311004785,188.98161189358373
1903-11-03,56893.0,3345.0,496211.0,2571.0,17.008370702541107,193.00311162971607
1903-11-04,100676.0,3362.0,464401.0,2564.0,29.945270672218918,181.1236349453978
1903-11-05,103977.0,3371.0,395193.0,2565.0,30.844556511420944,154.07134502923978
1903-11-06,59880.0,3339.0,316731.0,2566.0,17.93351302785265,123.43374902572097
1903-11-07,42093.0,3341.0,315266.0,2571.0,12.59892247829991,122.6238817580708
1903-11-08,30922.0,3329.0,361980.0,2552.0,9.28867527786122,141.84169278996865
1903-11-09,33511.0,3341.0,375447.0,2566.0,10.030230469919186,146.31605611847232
1903-11-10,36507.0,3327.0,360656.0,2567.0,10.972948602344454,140.49707830151928
1903-11-11,122892.0,3357.0,351596.0,2569.0,36.6076854334227,136.86103542234332
1903-11-12,88201.0,3350.0,328005.0,2572.0,26.32865671641791,127.52916018662519
1903-11-13,55602.0,3353.0,309223.0,2568.0,16.582761705934985,120.41394080996885
1903-11-14,60938.0,3338.0,292535.0,2560.0,18.25584182144997,114.271484375
1903-11-15,36822.0,3322.0,303577.0,2550.0,11.084286574352799,119.04980392156862
1903-11-16,111154.0,3357.0,282404.0,2573.0,33.111111111111114,109.75670423630004
1903-11-17,143037.0,3358.0,203966.0,2572.0,42.5958904109589,79.30248833592535
1903-11-18,55054.0,3346.0,105228.0,2583.0,16.45367603108189,40.73867595818815
1903-11-19,55731.0,3343.0,95499.0,2584.0,16.670954232725098,36.9578173374613
1903-11-20,57701.0,3348.0,150608.0,2582.0,17.23446833930705,58.32997676219985
1903-11-21,55854.0,3339.0,205879.0,2575.0,16.7277628032345,79.95300970873787
1903-11-22,32211.0,3338.0,249643.0,2565.0,9.649790293588975,97.32670565302145
1903-11-23,38209.0,3344.0,250331.0,2566.0,11.426136363636363,97.55689789555728
1903-11-24,31809.0,3330.0,204128.0,2560.0,9.552252252252252,79.7375
1903-11-25,31400.0,3331.0,143065.0,2565.0,9.426598619033323,55.77582846003899
1903-11-26,39647.0,3336.0,109109.0,2560.0,11.884592326139089,42.620703125
1903-11-27,33779.0,3325.0,135887.0,2571.0,10.159097744360903,52.853753403345
1903-11-28,48160.0,3335.0,159938.0,2575.0,14.440779610194902,62.11184466019417
1903-11-29,55760.0,3334.0,139033.0,2559.0,16.724655068986202,54.330988667448224
1903-11-30,50703.0,3343.0,122663.0,2561.0,15.166915943763087,47.89652479500195
1903-12-01,44633.0,3352.0,129165.0,2576.0,13.315334128878282,50.14169254658385
1903-12-02,27640.0,3338.0,137115.0,2583.0,8.280407429598561,53.08362369337979
1903-12-03,41092.0,3342.0,143891.0,2582.0,12.295631358467983,55.7285050348567
1903-12-04,34457.0,3331.0,122165.0,2580.0,10.344341038727109,47.35077519379845
1903-12-05,33054.0,3341.0,117893.0,2575.0,9.893445076324454,45.78368932038835
1903-12-06,26675.0,3338.0,150373.0,2569.0,7.991312162971839,58.53367068898404
1903-12-07,26440.0,3330.0,169067.0,2577.0,7.93993993993994,65.60613116026387
1903-12-08,23671.0,3330.0,142963.0,2588.0,7.108408408408408,55.240726429675426
1903-12-09,80439.0,3350.0,122109.0,2581.0,24.011641791044777,47.31073227431228
1903-12-10,75134.0,3361.0,115123.0,2585.0,22.35465635227611,44.535009671179886
1903-12-11,51580.0,3341.0,113211.0,2598.0,15.438491469619875,43.57621247113164
1903-12-12,143544.0,3375.0,127136.0,2587.0,42.531555555555556,49.144182450715114
1903-12-13,116637.0,3372.0,80983.0,2574.0,34.58985765124555,31.461926961926963
1903-12-14,24552.0,3344.0,11220.0,2584.0,7.342105263157895,4.342105263157895
1903-12-15,32628.0,3349.0,42927.0,2589.0,9.74260973424903,16.580533024333718
1903-12-16,47759.0,3343.0,83262.0,2576.0,14.286269817529165,32.3222049689441
1903-12-17,18428.0,3340.0,100920.0,2583.0,5.517365269461078,39.07084785133566
1903-12-18,19628.0,3349.0,126212.0,2596.0,5.860853986264557,48.61787365177196
1903-12-19,96660.0,3363.0,145365.0,2579.0,28.742194469223907,56.36487010469174
1903-12-20,206025.0,3380.0,193601.0,2574.0,60.95414201183432,75.21406371406371
1903-12-21,61635.0,3352.0,191750.0,2579.0,18.38752983293556,74.35052345870493
1903-12-22,36533.0,3349.0,176006.0,2569.0,10.908629441624365,68.51148306734137
1903-12-23,44803.0,3346.0,184828.0,2573.0,13.390017931858935,71.83365720948309
1903-12-24,78037.0,3369.0,182599.0,2563.0,23.163253190857823,71.24424502536091
1903-12-25,105572.0,3374.0,149641.0,2573.0,31.289863663307646,58.158181111542945
1903-12-26,51718.0,3348.0,89631.0,2572.0,15.447431302270012,34.84875583203733
1903-12-27,32014.0,3338.0,106092.0,2573.0,9.590772917914919,41.23280217644773
1903-12-28,37746.0,3339.0,99952.0,2584.0,11.304582210242588,38.68111455108359
1903-12-29,45775.0,3350.0,100621.0,2573.0,13.664179104477611,39.106490478041195
1903-12-30,29741.0,3349.0,101632.0,2571.0,8.880561361600478,39.530143912874365
1903-12-31,32096.0,3333.0,145315.0,2567.0,9.629762976297629,56.60888196338138
1904-01-01,44182.0,3375.0,125230.0,2594.0,13.090962962962964,48.27679259830378
1904-01-02,109027.0,3394.0,30969.0,2594.0,32.123453152622275,11.938704703161141
1904-01-03,93115.0,3402.0,-62324.0,2588.0,27.37066431510876,-24.08191653786708
1904-01-04,43311.0,3397.0,-49298.0,2601.0,12.749779216956139,-18.953479430988082
1904-01-05,21374.0,3380.0,7698.0,2610.0,6.323668639053254,2.949425287356322
1904-01-06,19788.0,3384.0,80815.0,2615.0,5.847517730496454,30.904397705544934
1904-01-07,45555.0,3390.0,143728.0,2627.0,13.438053097345133,54.71183859916254
1904-01-08,38876.0,3400.0,171333.0,2629.0,11.434117647058823,65.17040699885888
1904-01-09,59419.0,3407.0,158369.0,2624.0,17.44027003228647,60.35403963414634
1904-01-10,87212.0,3403.0,124663.0,2608.0,25.627975315897736,47.800230061349694
1904-01-11,55413.0,3391.0,116060.0,2620.0,16.34119728693601,44.29770992366412
1904-01-12,51286.0,3382.0,122294.0,2630.0,15.164399763453577,46.49961977186312
1904-01-13,97384.0,3403.0,137725.0,2628.0,28.617102556567733,52.40677321156773
1904-01-14,67841.0,3387.0,143377.0,2630.0,20.02981989961618,54.51596958174905
1904-01-15,28555.0,3376.0,156733.0,2639.0,8.458234597156398,59.391057218643425
1904-01-16,68716.0,3415.0,151273.0,2634.0,20.12181551976574,57.43090356871678
1904-01-17,56004.0,3395.0,120840.0,2619.0,16.4960235640648,46.1397479954181
1904-01-18,29998.0,3386.0,81393.0,2622.0,8.859421145894862,31.04233409610984
1904-01-19,25722.0,3383.0,95008.0,2631.0,7.6033106710020695,36.11098441657165
1904-01-20,113992.0,3410.0,114020.0,2642.0,33.42873900293255,43.15669947009841
1904-01-21,216807.0,3405.0,128286.0,2644.0,63.673127753303966,48.5196671709531
1904-01-22,224398.0,3419.0,139592.0,2641.0,65.63264112313541,52.85573646346081
