date,sum_p,count_p,sum_t,count_t,avg_prcp,avg_tmax
1972-06-18,4715.0,1198.0,164928.0,893.0,3.9357262103505843,184.68980963045914
1972-06-19,4734.0,1199.0,168558.0,905.0,3.9482902418682233,186.25193370165746
1972-06-20,7399.0,1204.0,164339.0,903.0,6.145348837209302,181.9922480620155
1972-06-21,28009.0,1204.0,154546.0,898.0,23.26328903654485,172.10022271714922
1972-06-22,32558.0,1204.0,153001.0,895.0,27.04152823920266,170.9508379888268
1972-06-23,37846.0,1204.0,141737.0,848.0,31.43355481727575,167.14268867924528
1972-06-24,22569.0,1200.0,140234.0,801.0,18.8075,175.07365792759052
1972-06-25,11260.0,1194.0,159673.0,891.0,9.430485762144054,179.20650953984287
1972-06-26,9302.0,1194.0,156821.0,898.0,7.790619765494137,174.6336302895323
1972-06-27,20685.0,1201.0,161427.0,901.0,17.22314737718568,179.16426193118758
1972-06-28,17672.0,1201.0,156454.0,902.0,14.714404662781016,173.45232815964522
1972-06-29,31609.0,1203.0,148228.0,900.0,26.275145469659186,164.6977777777778
1972-06-30,31529.0,1203.0,145466.0,888.0,26.20864505403159,163.81306306306305
1972-07-01,17811.0,1191.0,129172.0,810.0,14.954659949622167,159.4716049382716
1972-07-02,25761.0,1183.0,144093.0,895.0,21.7759932375317,160.99776536312848
1972-07-03,21598.0,1186.0,139182.0,898.0,18.21079258010118,154.99109131403117
1972-07-04,12382.0,1200.0,147972.0,898.0,10.318333333333333,164.77951002227172
1972-07-05,28627.0,1200.0,154140.0,893.0,23.855833333333333,172.60918253079507
1972-07-06,24917.0,1200.0,148314.0,893.0,20.764166666666668,166.08510638297872
1972-07-07,28243.0,1199.0,132220.0,855.0,23.555462885738116,154.64327485380116
1972-07-08,28790.0,1186.0,121745.0,805.0,24.27487352445194,151.2360248447205
1972-07-09,11236.0,1171.0,137884.0,894.0,9.595217762596072,154.23266219239375
1972-07-10,14870.0,1171.0,151945.0,896.0,12.698548249359522,169.58147321428572
1972-07-11,9417.0,1198.0,155669.0,901.0,7.860601001669449,172.77358490566039
1972-07-12,21236.0,1198.0,155956.0,900.0,17.726210350584306,173.28444444444443
