name,profession,Sun_lon,Sun_sign,Moon_lon,Moon_sign,Mercury_lon,Mercury_sign,Venus_lon,Venus_sign,Mars_lon,Mars_sign,Jupiter_lon,Jupiter_sign,Saturn_lon,Saturn_sign,kmeans_cluster,hier_cluster,kmeans_prof_cluster,PC1,PC2
Arnold Palmer,athlete,167.0893224047989,5,249.89292164943257,8,193.6715881573362,6,131.58378456322075,4,192.5377072384177,6,75.37843867748109,2,264.0152024921008,8,0,0,0,-0.24621987420671188,-0.9850239479109025
Phil Mickelson,athlete,84.92269699867194,2,225.38224763935384,7,64.3770883821159,2,119.71382250541251,3,99.36290387477622,3,206.14189812063535,6,47.588755791955776,1,0,1,6,-1.7291602403272701,0.5872831383721151
Rory McIlroy,athlete,43.994505604899445,1,30.05296866875648,1,64.12460087994775,2,51.66371010268347,1,93.28161741061635,3,70.31800537127091,2,283.8198102294213,9,0,1,4,-2.4294599213649777,-1.1214443953517539
Jordan Spieth,athlete,124.46443747707755,4,231.94937650369906,7,108.2786822769929,3,83.80187390709762,2,170.34356585117726,5,189.0988323514839,6,328.64377394342824,10,0,1,0,-1.097025763536405,-0.29766152883532476
Dustin Johnson,athlete,91.23082716766059,3,12.578455206096843,0,90.48829700748124,3,93.03024742113372,3,221.74918933863427,7,278.98906648107874,9,220.04747905072875,7,0,1,7,-1.328186444429355,1.1964849754359659
Brooks Koepka,athlete,42.796047797266326,1,152.47494032379203,5,43.58460360878807,1,359.2603959694948,11,339.3990798895776,11,97.36846269053603,3,295.33725984307034,9,0,1,2,-0.29160264305057526,0.13480494893671832
Annika Sorenstam,athlete,195.78089095645038,6,302.6897314846877,10,182.9357916112118,6,232.95184303337945,7,173.04749746883152,5,219.81062620398689,7,51.574505230356344,1,1,0,6,0.35946546586856437,0.6546671375224468
Lorena Ochoa,athlete,233.03737420528822,7,103.07696805810782,3,218.92800039723886,7,280.0485308461512,9,164.39779365148573,5,207.6579789231377,6,197.58456846198374,6,1,0,1,0.933051195430333,-0.030158522932896194
Babe Ruth,athlete,317.49215445751355,10,92.1140687844172,3,335.1036254540878,11,333.66497370491504,11,47.25405834853303,1,86.57612641106451,2,217.1910707856146,7,1,0,3,1.901504052673563,-1.8866612973617019
Willie Mays,athlete,44.99358448638571,1,280.0910839177483,9,35.434986713824905,1,12.450542397089087,0,132.83875776832437,4,105.67973963024424,3,293.2715467639652,9,0,1,0,-2.472361644240341,-0.7604692744844233
Hank Aaron,athlete,316.0109348301276,10,202.55706047053266,6,327.8624813092832,10,315.4923176319782,10,331.0464435849194,11,203.19075265258803,6,318.4788095641324,10,1,0,5,2.727146131006835,0.030386597445376494
Mickey Mantle,athlete,206.13360136964275,6,320.202399893978,10,207.36252813192704,6,217.29470663496505,7,232.84506290218218,7,138.8598740818572,4,287.3185478045191,9,1,0,5,0.7034735304713606,-0.540508920204223
Jackie Robinson,athlete,310.574814916502,10,304.6879277013246,10,294.8753731982498,9,326.91921444624063,10,333.1758227033897,11,97.22850811050729,3,145.9534100760558,4,1,0,5,2.417367864833764,-0.0959206070981872
Derek Jeter,athlete,94.50721436649654,3,180.603321320648,6,101.1561365059118,3,60.60359369685123,2,130.71039466150444,4,347.66620474192706,11,97.80672892397031,3,0,1,7,-1.5358523969771054,1.5785950743011434
Mike Trout,athlete,134.49584493277493,4,98.14042770114048,3,155.8978663081253,5,156.60706471357832,5,164.2620805568698,5,142.23228129242486,4,302.6630537879245,10,0,0,4,-0.5849545028394874,-0.6262135470963
Barry Bonds,athlete,121.59596144303778,4,299.7424662752212,9,145.89951431359972,4,83.28476006294466,2,85.77443299465902,2,51.96380895359479,1,333.84045024883017,11,0,1,0,-1.2150013584880377,-1.8463311429757756
Ken Griffey Jr,athlete,239.01026157456627,7,29.52838318634229,0,241.965466206532,8,223.53638240560892,7,312.14353926446233,10,205.39438646791444,6,33.67294287324254,1,1,0,1,1.0180833213733522,1.347713236515885
Alex Rodriguez,athlete,123.84477302865903,4,351.38541945885345,11,118.23635852658718,3,160.02146918892643,5,48.18759827570304,1,24.156177460551955,0,114.0399296836854,3,0,1,6,-1.2064932788137595,-1.459032203715994
Ted Williams,athlete,156.29129644131814,5,87.35431180173946,2,161.19436306539444,5,134.36753636869372,4,218.46934536553178,7,99.67628578722176,3,140.47917549729863,4,0,0,6,-0.5700193738511914,-0.07252590571014927
Lou Gehrig,athlete,87.0144215066421,2,11.232474956608133,0,68.08547134128906,2,131.23788840222153,4,186.1466135807467,6,352.3402445022273,11,308.6183534440107,10,0,1,4,-1.2373573245388934,1.2414045811359011
Joe DiMaggio,athlete,242.3877725745173,8,342.99103203761865,11,222.73210279382837,7,245.996909827359,8,250.18918401599672,8,315.92599316845127,10,90.85943164305301,3,1,0,5,1.2498519113293616,1.470915866752403
Ty Cobb,athlete,266.54798696048357,8,179.45337932436243,5,245.27420104824597,8,270.2371818291822,9,295.41087488170416,9,210.2459543894698,7,110.79471234174868,3,1,0,5,1.53619153215524,0.8770315342910767
Sandy Koufax,athlete,277.874411340096,9,339.6732178657913,11,289.4362842550672,9,235.16780277426156,7,318.185501050687,10,251.33386703240373,8,335.8108200096553,11,1,0,5,2.0218118101482454,0.31834223359383745
Muhammad Ali,athlete,297.038294475115,9,308.8582028675112,10,313.1312834520812,10,320.7209749375886,10,32.93053855319926,1,71.97206159905228,2,51.662291707791326,1,1,0,3,1.5826520667945916,-1.5098160772896505
Mike Tyson,athlete,98.24388525916791,3,250.68298960010915,8,123.95615958138428,4,64.73591688514843,2,82.76155074809327,2,101.94321010141691,3,359.58519671799183,11,0,1,0,-1.5286973053441506,-1.4989290717395451
Sugar Ray Leonard,athlete,56.54360577658457,1,150.19542671083218,5,68.52717912644887,2,95.44655023860402,3,320.2419712441524,10,142.82133851142936,4,239.75206915728552,7,0,1,7,-1.4293683107301536,0.6447458228836117
Floyd Mayweather Jr,athlete,335.7712700906105,11,48.275041944365064,1,320.29747445351256,10,17.889034205272832,0,311.61445440886905,10,53.775123167272916,1,131.71393215415083,4,1,0,2,0.881947880058566,-0.25485090841620706
Manny Pacquiao,athlete,265.19232500006285,8,118.20561179968269,3,245.62521482039813,8,223.62486747992727,7,273.61014244253624,9,128.29272572281198,4,163.88788289252744,5,1,0,2,1.1525021926640204,0.027971624934180397
George Foreman,athlete,289.93934822911143,9,53.822297839312895,1,306.42206920994425,10,266.40954918546134,8,304.5219408988083,10,282.572118784676,9,155.6588960060176,5,1,0,1,2.0319073496559468,1.2312600359017642
Joe Frazier,athlete,291.17002521601813,9,133.9275919335073,4,282.88942568739077,9,251.10785264108478,8,64.89097024009335,2,145.67313921471043,4,81.03777595946961,2,1,0,3,1.0983346665901346,-0.7357874820224534
Evander Holyfield,athlete,205.61960547319043,6,105.39969999357356,3,187.82827304347185,6,237.36771109545,7,123.89757854600974,4,332.98491032801417,11,304.84166546243466,10,1,0,1,0.5006190348421676,0.37416832815782447
Oscar De La Hoya,athlete,315.5465027337267,10,328.7135330559287,10,320.4366052359924,10,299.65003692868885,9,264.6144193110451,8,295.82786527080424,9,73.71082855071126,2,1,0,5,2.4592266580884576,1.211727348062307
Lennox Lewis,athlete,159.79684179231427,5,246.2546347833148,8,141.68907977913744,4,196.62577359067777,6,218.35865814664402,7,87.8784379286801,2,344.13898501668956,11,0,0,0,-0.12170021964159196,-0.9933844119094688
Michael Phelps,athlete,98.45373094262872,3,249.03499330808665,8,120.76923339561638,4,53.616871587798904,1,103.80939814344687,3,315.956888854322,10,231.98281814012793,7,0,1,0,-1.4070457946540669,0.6470621531966113
Mark Spitz,athlete,321.18845595237974,10,240.67055605851263,8,295.308916031092,9,305.2424092799977,10,191.0215273248367,6,316.0161223752108,10,167.91298357789464,5,1,0,5,2.224446976628624,0.7067261310168087
Ian Thorpe,athlete,199.81947939153017,6,155.70928363471597,5,182.87990967823012,6,194.28002227727683,6,256.4626986970633,8,224.12530056739834,7,204.5127508353267,6,1,0,1,0.4048808620547467,0.6497215455513526
Ryan Lochte,athlete,131.31675327259958,4,213.4715234518515,7,158.36349574419938,5,144.68481181511189,4,232.982007210438,7,274.20240589509416,9,220.06630578709357,7,0,0,7,-0.31800378567516047,0.9395720162296259
Katie Ledecky,athlete,356.93869244485154,11,103.90090508504309,3,2.637376705499985,0,352.87277191122683,11,176.7023264550517,5,312.2602645254817,10,8.572233586158058,0,1,0,1,0.8146813814264215,1.6669039675190305
Caeleb Dressel,athlete,143.887956309074,4,167.92022536186496,5,170.7049515540403,5,98.2058479951929,3,104.42029344899696,3,278.3332782056823,9,6.725793401214849,0,0,1,6,-0.8955814240401325,1.0979384744073102
Adam Peaty,athlete,276.5213225641623,9,221.80966052513858,7,284.7674453511684,9,230.7282887836729,7,152.48506100067252,5,244.02336208362945,8,337.7074997544744,11,1,0,5,1.473194097232513,-0.531540966670412
Federica Pellegrini,athlete,133.26969828594903,4,52.44037639505028,1,135.857469978462,4,88.81897341533413,2,8.48806814131099,0,62.28655611347828,2,266.41818646129667,8,0,1,4,-1.5638347785593374,-1.7952753358924936
Missy Franklin,athlete,49.373836556750604,1,170.59238498235428,5,70.71055088485903,2,22.15934442262632,0,143.6181602463717,4,253.15390246767353,8,352.20154585744984,11,0,1,4,-2.0546019233743578,0.14347058032488466
Janet Evans,athlete,154.53328838444193,5,237.47738162431838,7,151.08590005881476,5,154.72838338850366,5,312.84057834816923,10,238.3655306071585,7,66.10783855744965,2,0,0,7,-0.10478803077607231,1.6300565492062606
Usain Bolt,athlete,148.1368127201324,4,350.2486785535913,11,133.51102885790678,4,194.08220982989454,6,282.0008662090585,9,350.43301082055785,11,243.22943601509073,8,1,1,5,0.19221135085898872,1.590212382175886
Carl Lewis,athlete,99.39500439547466,3,320.8941704961484,10,93.33867728482579,3,54.11232703610677,1,151.47948916474152,5,305.1262770710606,10,297.8331546247706,9,0,1,0,-1.3535724899140964,0.579200608648301
Jesse Owens,athlete,169.1036993979671,5,316.1255174314007,10,165.3638366923756,5,133.0572338522037,4,88.19813974824457,2,278.10429873665294,9,77.86286439927943,2,0,1,6,-0.5064219472864337,0.6378115913308744
Florence Griffith Joyner,athlete,268.87238257073267,8,159.20734211979968,5,249.83417127295516,8,225.95079778312933,7,252.68703882482166,8,256.4158860701593,8,278.2189614670488,9,1,0,1,1.3945183882535153,0.39749878334484723
Jackie Joyner-Kersee,athlete,342.4320323290087,11,301.29474469452015,10,315.3087141775121,10,350.93617972114714,11,323.06870702408736,10,324.91679199909277,10,306.76894227614406,10,1,0,5,3.1487839645537643,0.8403647684838169
Michael Johnson,athlete,170.01161167053985,5,289.6000696645549,9,186.16824482065564,6,148.59189459939356,4,242.2577372881842,8,143.22620751385944,4,10.489360399924168,0,0,1,6,-0.1333792636993622,0.6787049481019406
Haile Gebrselassie,athlete,28.311715120845484,0,218.8066296555077,7,2.0608374452963276,0,30.5624796802847,1,316.06464363535883,10,309.41367035152115,10,77.1475259552719,2,0,1,7,-2.1736186960624417,2.563130300945461
Eliud Kipchoge,athlete,223.25477113948583,7,7.728747258890045,0,238.5190785330134,7,259.7421921286391,8,292.37547279061937,9,279.6033590468889,9,228.3774530380256,7,1,0,1,1.2356860755517995,1.0849497091891498
Mo Farah,athlete,2.289405885783564,0,110.62719590867286,3,359.33369654464724,11,34.94941897231175,1,20.207753075472176,0,250.8921465572811,8,213.19281546088732,7,0,0,4,-1.1024312104012264,-0.3887894090533314
Allyson Felix,athlete,236.094455360975,7,315.51826149973806,10,255.0013825745714,8,221.1134929177738,7,193.6782703425486,6,310.44687762734185,10,240.16760308039198,8,1,0,5,1.2037740093474483,0.5699716804389343
Steve Jobs,business,335.4127540767799,11,3.0290042058558644,0,314.379046882107,10,290.7931135209569,9,28.85651669614846,0,110.52908197075553,3,231.1602444647501,7,1,0,3,1.6048878551188936,-1.7780686473846645
Bill Gates,business,214.70694071527157,7,3.5938059903177946,0,196.28003355864448,6,229.81574490807193,7,189.90448033810517,6,147.73802697089516,4,231.5529608809109,7,1,0,1,0.4121124898778675,-0.32619000884678456
Jeff Bezos,business,291.3122152298861,9,264.8691356419591,8,275.17027982806997,9,324.3309191156526,10,299.40544465708103,9,11.94057856785831,0,321.6306960564961,10,1,0,2,2.1042467864072005,-1.463779254463988
Elon Musk,business,95.93037827218106,3,158.74249840329367,5,104.15325504619652,3,79.44759885499687,2,320.91207544583466,10,237.6447489486062,7,61.12738089984305,2,0,1,7,-1.1025207834108766,1.8993192077630758
Mark Zuckerberg,business,53.863464648969355,1,224.77543317713392,7,29.30252811696998,0,45.119468378286,1,229.71426010868828,7,282.62380444992345,9,222.24836863534043,7,0,1,7,-1.9497349673557363,1.3051359320472198
Larry Page,business,5.69165174389754,0,270.36439527842964,9,345.04772475827434,11,2.042420740269659,0,299.73461433939684,9,306.02338829801045,10,75.15421926905209,2,0,0,7,-0.5635617140186537,1.9258130786215135
Sergey Brin,business,148.27779174598422,4,59.1631414004192,1,136.00877406054968,4,182.92537306746124,6,33.540485650870636,1,304.512198209148,10,91.98273038655223,3,0,0,6,-0.8021600708935893,0.6725532982170087
Tim Cook,business,219.069041768434,7,14.94235504224683,0,232.23234749186489,7,253.1534873437376,8,106.29390280673536,3,271.1243229561658,9,283.5437189610662,9,1,0,1,0.7170066455667312,-0.13417687454100344
Satya Nadella,business,145.8197977726166,4,318.7429234731717,10,140.43169508937976,4,161.5733404446076,5,226.4886285961749,7,137.88010487266152,4,11.926382841917562,0,0,1,6,-0.48091464319828864,0.6291968290261318
Sundar Pichai,business,79.68900396203651,2,66.00404535961968,2,86.56195624388508,2,90.72906296127309,3,108.47116556726421,3,275.23909419309985,9,71.27404251223271,2,0,1,7,-1.773435805118111,1.117889581930043
Jack Dorsey,business,237.29055089971834,7,207.1733903315375,6,244.2181222357545,8,276.0905653326002,9,238.93296106605516,7,55.96622024340431,1,136.81340159028585,4,1,0,2,1.1278008165059745,-0.6193585707690203
Reed Hastings,business,195.199765750793,6,58.29438124393115,1,218.8939034826817,7,223.83291201580568,7,98.20118361874522,3,267.2839539960817,8,282.23685768699255,9,1,0,1,0.3670692022923739,-0.16152421612734924
Travis Kalanick,business,134.1362428219927,4,270.6267821690182,9,154.58040016446688,5,147.71300382634865,4,168.76974379756197,5,58.16056676845969,1,127.57238477584656,4,0,1,6,-0.7196102662791937,-0.654254204799199
Brian Chesky,business,156.0490389758465,5,154.66540588685277,5,172.9770150386123,5,192.98618019946446,6,117.71756002629766,3,191.1793999700447,6,188.3646947010205,6,0,0,6,-0.2905924911066494,-0.189607202187764
Daniel Ek,business,332.28863252277984,11,72.08695336453657,2,309.25974285751744,10,358.27282155831165,11,357.2858686048149,11,249.12615137179122,8,214.36561959559467,7,1,0,1,2.8883515793663257,0.9436608062459091
Jack Ma,business,167.79478291354476,5,220.28692875262996,7,154.408209818006,5,122.37077997280298,4,117.06536835764194,3,56.09822639162532,1,330.43350387383725,11,0,1,0,-0.6870148463196746,-1.6804696833845723
Pony Ma,business,215.408048443905,7,334.1695456889069,11,228.4482624436903,7,231.87581212571206,7,325.93289952994473,10,248.29643964167707,8,65.12412700473733,2,1,0,5,1.1525741701865468,1.498734386744717
Lei Jun,business,264.3707346738937,8,0.040884153944537045,0,280.5422461244495,9,254.95212885348178,8,330.67213305218144,11,209.9729823227295,6,32.36496779169023,1,1,0,1,1.5598401624999387,1.3943567310711131
Jensen Huang,business,328.1020999772562,10,246.60721663841582,8,302.3299159640955,10,282.8808985985118,9,130.0503141613107,4,349.03068233593376,11,315.4969959801766,10,1,0,5,2.176256173963537,0.07636469705047116
Sam Altman,business,32.30036611180197,1,57.015751792434536,1,7.873000353739029,0,6.1261370400438935,0,57.291662215634716,1,314.12620938042886,10,236.4921721008774,7,0,1,4,-2.876072636152758,0.7480084722379436
Warren Buffett,business,156.50243019355898,5,242.10434998060518,8,183.21221539353797,6,202.25309752400833,6,91.34805202973567,3,103.60561564678453,3,275.3439626697605,9,0,0,0,-0.22875831194523913,-1.3504243177264967
George Soros,business,139.03788814273534,4,352.25985926848324,11,162.92424268636654,5,182.72890277576997,6,79.70110932186414,2,100.17120018384793,3,275.895212254949,9,0,1,0,-0.4957344520460263,-1.435577854190615
Ray Dalio,business,135.58899880547511,4,311.92143329802013,10,148.4134203832126,4,165.53311267123038,5,100.83820884397403,3,294.8889986096863,9,156.47244915568606,5,0,1,6,-0.5274105913639614,0.5855704757553617
Carl Icahn,business,326.6550856469211,10,246.25028079257427,8,302.527791254578,10,293.0498972606276,9,355.6294919212698,11,260.1793325760693,8,340.86050045628787,11,1,0,5,2.699863228047113,0.5076073154443399
Jamie Dimon,business,352.89497107010436,11,4.1350310688022756,0,333.20677336676704,11,36.36140902943486,1,278.94939608745693,9,143.3431181844294,4,242.81246279419452,8,1,0,2,1.1999596374253019,-0.20621046864770112
Lloyd Blankfein,business,176.98633512708528,5,100.0652231122634,3,198.54573696969834,6,222.23148445945594,7,281.6505552329094,9,115.03805471712822,3,216.90015854575813,7,1,0,2,0.42102612268397605,-0.04327032400212446
Larry Fink,business,220.01394012632076,7,46.905999555336074,1,241.6365615004588,8,253.78542958626997,8,285.4919822278518,9,46.70957202992406,1,200.6322534361683,6,1,0,2,0.9483147306850623,-0.5617988456385388
Ken Griffin,business,202.19159731065815,6,121.98346867730163,4,202.52995676943934,6,233.01602763227814,7,164.7980943651117,5,174.12839796929495,5,22.07658948563736,0,1,0,6,0.29715230137233434,0.4445767960802366
Steve Cohen,business,80.51669559927686,2,117.05655410580162,3,60.87694433445079,2,96.74289317268575,3,334.44175212381725,11,145.70719645786633,4,237.95219317186243,7,0,1,7,-1.3154958706075042,0.7498672480359823
John Paulson,business,261.71972829107773,8,263.913422238474,8,267.229779085936,8,287.8486984798204,9,220.0222861416311,7,151.48446139258664,5,237.02436332587652,7,1,0,5,1.608035736758197,-0.48919651817608933
Peter Lynch,business,298.2983174672879,9,218.1979586332581,7,278.6611685632844,9,259.53833039027575,8,65.39050129370081,2,144.98082872207044,4,80.61356149285491,2,1,0,3,1.2123099558308763,-0.7856713440885668
Benjamin Graham,business,48.81419254468864,1,101.8990751468981,3,36.1832831745156,1,3.1114391970486834,0,329.66327202618965,10,67.86740686228366,2,199.83679672372597,6,0,1,7,-2.2253163932833684,0.4250096078983203
John Bogle,business,47.39247381504645,1,37.06119961195726,1,67.3777842048618,2,21.840313559972664,0,117.51055617489652,3,51.796258718346145,1,269.86093569047375,8,0,1,4,-2.505534573843616,-1.076712995114973
Charlie Munger,business,279.8123480982898,9,210.9673231027934,7,298.33334126042973,9,307.6549583667759,10,228.24537175632008,7,248.20251257311295,8,210.9283676156622,7,1,0,5,2.0505178424095307,0.3024468737499021
Michael Bloomberg,business,325.17189572895234,10,313.29927105937503,10,315.531960760094,10,307.0784574634176,10,47.951797252369936,1,71.52521238213498,2,52.09376957773368,1,1,0,3,1.7253251445535072,-1.46567708826753
Sam Walton,business,7.985346864771586,0,208.26742141281437,6,23.557327553179128,0,324.194080392698,10,168.56861072469476,5,67.24658398830563,2,127.72449793193671,4,0,1,6,-1.3003788951524602,-0.3011125408354969
Howard Schultz,business,116.50530924838692,3,209.85948980756706,6,126.06521206129038,4,72.8097142298554,2,113.31139631817254,3,76.03870874310944,2,201.09542389290272,6,0,1,0,-1.4580700427313877,-0.9510153083296127
Phil Knight,business,335.2313001698409,11,270.2622545362673,9,325.43275554085704,10,340.16812191947616,11,18.486915043735486,0,315.42939911592487,10,3.9663244310447303,0,1,0,3,2.1269677980041393,0.3117491918741146
Bernard Arnault,business,344.59718280447794,11,45.6951030913575,1,318.1656964194939,10,333.8646531630144,11,347.1560152565938,11,294.17480484230043,9,151.85769807514762,5,1,0,1,2.8488434323323846,1.4467566236323042
Francois Pinault,business,148.22583225360125,4,197.34264509496774,6,171.62369267378705,5,162.83847462265715,5,127.14571867237889,4,254.73967996318453,8,350.7149143444423,11,0,1,4,-0.26608112839353026,-0.2722598519128198
Amancio Ortega,business,7.640155776329562,0,80.57901872227733,2,355.007855237037,11,343.3746200091022,11,26.73841490162639,0,264.1613448203187,8,345.8273646706838,11,1,0,1,0.5391818746714838,-0.8781799632297507
Stefan Persson,business,190.41226275061152,6,62.434703056643244,2,213.75218109927778,7,198.68331932126145,6,121.95701178006283,4,236.13660986092066,7,139.4814773748293,4,1,0,1,0.1205100265244413,0.2834733216456372
Leonard Lauder,business,358.4389158777076,11,276.56801237227637,9,5.359115708325175,0,349.95357284133604,11,154.42401605059248,5,167.03155409967772,5,312.82391269293595,10,1,0,5,0.9287184773330235,-0.7182553228097219
Martha Stewart,business,130.73996725283502,4,262.1194782423712,8,115.01810640195701,3,158.87516909071093,5,16.212367576239945,0,74.7712567411183,2,57.279990040858806,1,0,1,6,-1.3126298702274906,-1.0036294440866587
Henry Ford,business,126.77178491404804,4,305.8465806230594,10,122.47997109297329,4,172.01453648775285,5,147.91581548232952,4,200.39566110862415,6,181.52081655287924,6,0,1,0,-0.6586641433120718,0.10196108272253562
Andrew Carnegie,business,242.549301281154,8,311.95890085105776,10,222.7393300302098,7,255.49827186095914,8,249.3222131134995,8,105.12605391365051,3,210.30404373506755,7,1,0,5,1.1312136475555872,-0.4941171960191926
John D. Rockefeller,business,105.56995316255188,3,72.89250231467068,2,118.07403273795082,3,150.095814743762,5,185.8832326659358,6,190.31532842039704,6,244.44573965139875,8,0,0,4,-0.9385086003204266,0.15701680100111945
J.P. Morgan,business,27.24974795143868,0,167.35451442220395,5,29.8063064234202,0,19.04782580144187,0,132.20089929331914,4,128.36696585104247,4,225.1002974769746,7,0,1,4,-2.6662564096042516,-0.2647577960265571
Cornelius Vanderbilt,business,66.29893397211693,2,45.99233806844089,1,51.303039803264866,1,84.23275536658694,2,204.99516306368596,6,271.6103130151868,9,51.37937581752871,1,0,1,7,-1.8666568371965309,1.7508684420505045
Thomas Edison,business,321.8150336246716,10,262.61457832876215,8,317.5947738405649,10,335.43129380627715,11,270.41748910685044,9,66.79142493227512,2,331.95826856277023,11,1,0,2,2.5561290394695964,-1.3575829561760404
Walt Disney,business,252.19413711354812,8,186.15719256542715,6,237.05555650923745,7,299.45163515179615,9,278.2630081570016,9,285.33208913109735,9,284.6533104839079,9,1,0,5,1.7127532212171805,0.7054672415082665
Rupert Murdoch,business,349.95429621391725,11,263.2917425576352,8,345.7926085749235,11,306.3906444356827,10,117.48144575285716,3,100.47705526896002,3,291.0751568326395,9,1,0,3,2.3554997906015487,-1.8192280738422033
Carlos Slim,business,307.4238681751996,10,176.5191799339784,5,305.144034115147,10,342.1402041598516,11,16.68196378021641,0,5.310996796917723,0,25.316093111011416,0,1,0,3,1.4887128291897391,-1.921681060876072
Mukesh Ambani,business,29.158713261312425,0,271.50090392359107,9,47.85055677564974,1,30.43930563636745,1,80.49157752401055,2,173.13786860463733,5,253.7418782385803,8,0,1,0,-2.4926117710665507,-0.40434838754749647
Larry Ellison,business,144.4299912472228,4,129.5285583032964,4,170.45233364369554,5,158.5679202916059,5,172.64544559004005,5,154.7291941181858,5,97.04056873941369,3,0,0,6,-0.5208725179847941,0.2129355069683991
Michael Dell,business,334.66643462259816,11,247.58888264810864,8,334.13617339939566,11,322.72050055635714,10,173.86918484224955,5,49.23311074375874,1,337.237148067158,11,1,0,2,2.3923262561349716,-2.0330575711925745
Richard Branson,business,115.08768122266089,3,152.16300362305816,5,123.21470936221942,4,84.68098731331054,2,196.69293013335178,6,336.730192148086,11,165.83346967833134,5,0,1,7,-1.0010749553413496,1.5389358713849202
Ingvar Kamprad,business,9.032426891837286,0,201.444897822215,6,10.392950881725277,0,324.45406710439977,10,305.26763602796,10,318.7674841301764,10,235.58745066512745,7,0,1,7,-0.6942454542281782,1.8664815526353136
Li Ka-shing,business,82.1974147371289,2,21.68806894860279,0,102.11956632754298,3,77.22523186291195,2,20.622160277303692,0,31.858298353360215,1,255.34612290352396,8,0,1,4,-2.123358116602865,-1.7834462797180632
Ted Turner,business,236.3682425227793,7,205.3344656001526,6,257.16066106387467,8,237.82616552273896,7,195.81365091976843,6,323.98215077968615,10,11.805150382762807,0,1,0,1,1.0969639236036068,1.564621281570944
Sumner Redstone,business,65.17226766347677,2,207.1619004375152,6,67.63065084764098,2,37.07584231566192,1,87.76634425536565,2,221.42735402229573,7,193.69884804986737,6,0,1,4,-2.1614088031458407,0.16637578137564127
David Geffen,business,331.9867088488173,11,166.19750798821806,5,305.78059294159516,10,355.044726645638,11,288.83292873569536,9,105.7367142862433,3,65.80359545954276,2,1,0,2,2.4933839784774317,0.04865778918494811
Haim Saban,business,202.006436569309,6,183.0099415665344,6,198.17508296495654,6,231.16307726066728,7,211.35172019612654,7,167.21937788899072,5,100.73232864602623,3,1,0,6,0.4625864596066736,0.3236516690165059
Bob Iger,business,320.9439659409261,10,13.053412530812034,0,301.1021595156943,10,342.0400613236686,11,344.8872373305934,11,343.33553556761217,11,181.60699650802135,6,1,0,1,2.7079067790105023,1.7483701546366588
Evan Spiegel,business,73.61335966320803,2,210.31796131424494,7,49.67403921642906,1,35.89945550168608,1,3.0717481451846864,0,103.54403905280994,3,294.6097621889842,9,0,1,4,-2.4844869999573675,-1.4840257043325946
Kevin Systrom,business,278.2153273528698,9,234.7094471991197,7,280.16326607381615,9,238.09736894392523,7,203.85616583530154,6,265.57285233345016,8,223.8128634382108,7,1,0,5,1.5769411313737844,0.3063343267286923
Drew Houston,business,343.3393873258805,11,229.8407443880904,7,325.6636514407484,10,11.811291249481352,0,5.757962209451566,0,250.07424598699558,8,214.09265047807025,7,1,0,3,0.5489955606390083,-0.8306649251447474
William Shakespeare,writer,36.0823379847799,1,105.10083815943803,3,9.828694346573247,0,65.30470346031517,2,93.53354771100268,3,119.79356198676028,3,117.2915057962583,3,0,1,4,-2.7130800503721404,-0.09952512238265863
Charles Dickens,writer,317.6323646859589,10,248.34636512094508,8,291.83864639518197,9,345.857120308201,11,7.306511256658924,0,86.50351309546731,2,274.3397956264873,9,1,0,3,1.7657605785236927,-2.3241765109158274
Jane Austen,writer,264.9509319790928,8,194.88601989362374,6,246.19235922420737,8,219.49636778517663,7,289.56227711287454,9,75.51190766547973,2,199.60371090236947,6,1,0,2,1.1909475861535253,-0.44290074754647857
Mark Twain,writer,247.38318423579864,8,13.40474122600092,0,228.53599361239353,7,261.4763994284859,8,252.82526804494583,8,104.75209850031993,3,210.81545582925634,7,1,0,2,1.0333708278376912,-0.3413516886622092
Ernest Hemingway,writer,118.30120083143987,3,276.21513784019845,9,145.24909552298377,4,102.83525474382198,3,170.41437598938174,5,211.1466387910139,7,257.83392386126303,8,0,1,0,-0.8272646141548738,0.03855230004144169
F. Scott Fitzgerald,writer,182.0594447578398,6,31.407587420267884,1,204.76589530786867,6,202.89636789868226,6,80.528889630336,2,149.27805433065004,4,226.16660375003497,7,0,0,4,-0.11225516023924664,-0.8450853332182872
Virginia Woolf,writer,305.4807625822073,10,25.18912610365686,0,318.0341505251484,10,299.0651024225547,9,87.40055317318404,2,46.601179464749,1,35.87101229066605,1,1,0,3,1.4607971666527069,-1.2104342025446142
James Joyce,writer,313.3473317893699,10,122.45557944904454,4,330.4682596264955,11,308.79278803335586,10,86.96168149697033,2,47.094728686788756,1,36.19038037348075,1,1,0,3,1.6851416720324406,-1.2940327226961112
Franz Kafka,writer,100.96336458898193,3,83.5913499987945,2,79.55403029806168,2,79.54929054840248,2,54.8818152120328,1,102.66641738053336,3,64.90770565434306,2,0,1,6,-2.056789858574977,-0.4077623087057367
Leo Tolstoy,writer,166.7276903015669,5,168.33951120897748,5,169.30119096333812,5,124.45086862569927,4,280.9160157231631,9,221.00010318129924,7,120.51314215254334,4,0,0,7,-0.19353184155502065,1.1466955218339563
