returns,jupiter_lon,saturn_lon,mars_lon,js_separation,js_aspect_strength,mars_jupiter_aspect,js_synodic_phase
0.0,317.20560386747,167.5680870633070,190.97350845223300,149.6375168041630,0.0,0.22098807309542700,149.6375168041630
-0.004103147539011530,317.4428492403230,167.49633868728900,190.92589505290600,149.94651055303400,0.0,0.18538072657279500,149.94651055303400
0.009417295442469610,317.67981419792300,167.4237583538000,190.86537349329400,150.25605584412300,0.0,0.14819491192130500,150.25605584412300
0.0029155186892921800,318.3888217801040,167.20149898413600,190.6058521676960,151.18732279596800,0.0,0.027128798448998700,151.18732279596800
-0.0017442258903935800,318.62446565252600,167.12606950825400,190.49328381665700,151.49839614427200,0.0,0.0,151.49839614427200
0.002329586954046500,319.09459983140300,166.97348485217100,190.2291060842190,152.12111497923100,0.0,0.0,152.12111497923100
0.004067495984704020,319.3290483817560,166.89642158694800,190.077577428526,152.4326267948080,0.0,0.0,152.4326267948080
0.0,320.0296458874330,166.66266629288400,189.5461270912240,153.3669795945500,0.0,0.0,153.3669795945500
-0.0034723015571051000,320.2621803633160,166.58402700088700,189.34372275474000,153.67815336242900,0.0,0.0,153.67815336242900
0.0011614668154000800,320.4941730529790,166.50509052949500,189.12892680924900,153.98908252348300,0.0,0.0,153.98908252348300
-0.00058005968762187,320.72559878782000,166.42589384162600,188.90191273208200,154.29970494619400,0.0,0.0,154.29970494619400
0.0034823781128916500,320.95643505402300,166.34647554165000,188.6628773385110,154.60995951237300,0.0,0.0,154.60995951237300
0.0017350363047079500,321.6452521278450,166.10733689496200,187.87600423990300,155.5379152328820,0.0,0.0,155.5379152328820
-0.006928344919118310,321.87359385047000,166.0274962907340,187.59138590521500,155.84609755973500,0.0,0.0,155.84609755973500
-0.0005814086301312310,322.1012854232150,165.9476759581830,187.29614163102600,156.1536094650320,0.0,0.0,156.1536094650320
-0.006980851396464320,322.32830817284100,165.86792100452900,186.99064054261200,156.4603871683120,0.0,0.0,156.4603871683120
0.0011716730006583500,322.5546367147020,165.78827171874600,186.6752860077750,156.76636499595600,0.0,0.0,156.76636499595600
0.001755452684473190,323.2291439068640,165.55032603335500,185.674708629631,157.6788178735090,0.0,0.0,157.6788178735090
0.007593408551048950,323.4523795262920,165.47147063643600,185.32474936213500,157.98090888985600,0.0,0.0,157.98090888985600
0.011594247126924800,323.67476563733000,165.39291404435000,184.96754248586400,158.28185159298000,0.0,0.0,158.28185159298000
0.0022922066722004300,323.8962764966310,165.31470192887400,184.6037256661480,158.58157456775700,0.0,0.0,158.58157456775700
-0.0022869644769671900,324.11688892283100,165.23688235540200,184.23396943176800,158.88000656743000,0.0,0.0,158.88000656743000
-0.0005730789939605300,324.77312733124300,165.00627459621800,183.09616494030400,159.7668527350250,0.0,0.0,159.7668527350250
0.0005734076018120150,324.9899395298020,164.93051835786500,182.7098488346880,160.05942117193600,0.0,0.0,160.05942117193600
0.005730571332321690,325.20574950410100,164.85539592679200,182.32127309674200,160.3503535773090,0.0,0.0,160.3503535773090
0.0005698136362717320,325.4205344545330,164.7809503045660,181.93120695549000,160.63958414996600,0.0,0.0,160.63958414996600
0.0,325.63427026566800,164.70722192540000,181.54042118760500,160.92704834026900,0.0,0.0,160.92704834026900
-0.005694782717031280,326.26892526542200,164.49070749237300,180.37139748230600,161.7782177730490,0.0,0.0,161.7782177730490
0.004009255775683450,326.47820361672000,164.42020450494600,179.98534010154800,162.05799911177400,0.0,0.0,162.05799911177400
-0.005134064407450570,326.6863003991540,164.35058716638900,179.60230966619500,162.3357132327650,0.0,0.0,162.3357132327650
-0.008027597059052210,326.8931901292050,164.2818851812360,179.2230099836110,162.61130494796900,0.0,0.0,162.61130494796900
-0.0005779376863661590,327.09885054653600,164.21412971841800,178.84812405588700,162.8847208281180,0.0,0.0,162.8847208281180
0.013880842013295200,327.70830620220600,164.01690607673900,177.75645464711500,163.6914001254670,0.0,0.0,163.6914001254670
