year,is_outbreak,outbreak_name,Sun-Moon_cos,Sun-Rahu_cos,Sun-Ketu_cos,Sun-Mercury_cos,Sun-Venus_cos,Sun-Mars_cos,Sun-Jupiter_cos,Sun-Saturn_cos,Sun-Uranus_cos,Sun-Neptune_cos,Sun-Pluto_cos,Moon-Rahu_cos,Moon-Ketu_cos,Moon-Mercury_cos,Moon-Venus_cos,Moon-Mars_cos,Moon-Jupiter_cos,Moon-Saturn_cos,Moon-Uranus_cos,Moon-Neptune_cos,Moon-Pluto_cos,Rahu-Ketu_cos,Rahu-Mercury_cos,Rahu-Venus_cos,Rahu-Mars_cos,Rahu-Jupiter_cos,Rahu-Saturn_cos,Rahu-Uranus_cos,Rahu-Neptune_cos,Rahu-Pluto_cos,Ketu-Mercury_cos,Ketu-Venus_cos,Ketu-Mars_cos,Ketu-Jupiter_cos,Ketu-Saturn_cos,Ketu-Uranus_cos,Ketu-Neptune_cos,Ketu-Pluto_cos,Mercury-Venus_cos,Mercury-Mars_cos,Mercury-Jupiter_cos,Mercury-Saturn_cos,Mercury-Uranus_cos,Mercury-Neptune_cos,Mercury-Pluto_cos,Venus-Mars_cos,Venus-Jupiter_cos,Venus-Saturn_cos,Venus-Uranus_cos,Venus-Neptune_cos,Venus-Pluto_cos,Mars-Jupiter_cos,Mars-Saturn_cos,Mars-Uranus_cos,Mars-Neptune_cos,Mars-Pluto_cos,Jupiter-Saturn_cos,Jupiter-Uranus_cos,Jupiter-Neptune_cos,Jupiter-Pluto_cos,Saturn-Uranus_cos,Saturn-Neptune_cos,Saturn-Pluto_cos,Uranus-Neptune_cos,Uranus-Pluto_cos,Neptune-Pluto_cos
1931,False,None,-0.9529776360535939,0.02302784265897069,-0.02302784265897057,0.9993580838081895,0.9477229160243692,0.4565616650909436,0.9519283668440419,-0.9776186952324462,0.18146667786431064,0.5749239569579454,0.980208626600316,0.2810152547473208,-0.2810152547473205,-0.963222291397728,-0.806460157018189,-0.7047058134298364,-0.9999940700265358,0.9954038403865906,0.12507559210519553,-0.7958395940201847,-0.9941090329976815,-1.0,-0.012802295672976903,0.3408338580869865,-0.8789422151758294,-0.2843186359271924,0.18781637776607332,0.9873151070402345,-0.8047506193529875,-0.17534270489551756,0.012802295672977027,-0.3408338580869866,0.8789422151758294,0.2843186359271923,-0.18781637776607346,-0.9873151070402345,0.8047506193529875,0.17534270489551768,0.9356830441689102,0.48814167056341784,0.9622912044328135,-0.9845281446005503,0.14612013190420567,0.6038670466423665,0.9866715645619851,0.1487982375499522,0.8044190824506974,-0.8593790750951624,0.4857766938980154,0.28378333706650777,0.8657959120561624,0.707145025142347,-0.6335206809266988,-0.7920695729229965,0.9904401367759469,0.6236555523424038,-0.9950681353667603,-0.12849162907527123,0.7979201349429142,0.9937298805163834,0.029486403383819006,-0.7341945420363266,-0.9999195511462586,-0.700292694819399,-0.016805255707880957,0.7255236152024863
1932,False,None,0.8825166009697478,-0.3219463384334803,0.3219463384334802,0.9446021659599267,0.9979900113542522,0.8391973461110285,0.7398130485963607,-0.9159068577391021,0.23643424920415024,0.554094846397568,0.9782978125118789,0.16111950368178954,-0.16111950368178946,0.6792725435044349,0.9105451442429553,0.9963572314451064,0.33648619958164433,-0.6195364104934928,0.6656047410972583,0.09751061220879058,0.7659200273166276,-1.0,-0.6148537554744414,-0.2613018335715551,0.24469601270171884,-0.8751706588343976,0.6748928405195199,0.8437958142633425,-0.9665207900566307,-0.5111311804818462,0.6148537554744411,0.2613018335715548,-0.24469601270171876,0.8751706588343975,-0.6748928405195199,-0.8437958142633423,0.9665207900566307,0.511131180481846,0.9219039143403758,0.6142140727149733,0.9196578643890926,-0.996911121152857,-0.09557543703434582,0.796625039116186,0.9921101328684301,0.8719736602479551,0.6956889476470114,-0.8886291849968501,0.2975337030534836,0.500227356553,0.9632006491626977,0.2549555412379089,-0.5503394103010393,0.7268231417408364,0.012284205288658895,0.708301937846411,-0.9476606351229158,-0.4788194294326062,0.9700117425525009,0.8631667526129095,0.1734586781822756,-0.8416385188309243,-0.9791993643518876,-0.6778443969878367,0.029974114419544107,0.7145572639639434
1933,False,None,-0.13112889331325758,-0.6139829874859617,0.6139829874859616,0.9000166067310513,0.9459731437265287,0.20884949445438414,0.37658204695026776,-0.8066032017819154,0.306101839488814,0.5191439615514658,0.9726286848062545,-0.701992835370938,0.701992835370938,0.31407395224682116,0.19740082603556136,0.9421173328236541,0.8690034666088705,-0.48022040587372516,-0.9839173712328559,0.779232098806581,0.10281877101420692,-1.0,-0.8966241070033925,-0.8367442291215319,-0.9001430640340794,-0.9624271251016018,0.9618019588867087,0.5634896432821662,-0.9933663210009915,-0.780587547135515,0.8966241070033925,0.8367442291215318,0.9001430640340795,0.9624271251016018,-0.9618019588867086,-0.5634896432821659,0.9933663210009916,0.7805875471355148,0.9927155333887319,0.6142120400246942,0.742699435567655,-0.9835875986655229,-0.13943726141447568,0.8397582235716695,0.9766595074320537,0.5146606823605492,0.6566116336318715,-0.95468400172142,-0.019116710023442656,0.768224159386266,0.995423764866305,0.9846034452974024,-0.746517048028768,-0.8670758859789275,0.9442620369890918,0.430373739507088,-0.8513312172995843,-0.7666432785862104,0.9872678592715028,0.5815334463289518,0.3158173609265759,-0.9239428195122873,-0.9218747373284154,-0.6547498750852826,0.07651234063722093,0.703533514555563
1934,False,None,-0.5048434852607633,-0.8384587024311669,0.8384587024311668,0.9675076978741555,0.8159934436978293,0.946864621299715,-0.08671386600410462,-0.6583892516504002,0.3741238746215118,0.4833227264768807,0.9662615884506377,0.8937102621626528,-0.8937102621626529,-0.7066955485672493,0.08703971565140499,-0.20038185831069133,-0.8161824759532632,0.9821030455121382,0.6116494342265593,-0.9996936254288635,-0.7101417947625532,-1.0,-0.9490050853095426,-0.3691536250310108,-0.6186284457059904,-0.4702064021052177,0.9622152602440746,0.19170166655700235,-0.8823316576307263,-0.9505331287967533,0.9490050853095426,0.3691536250310109,0.6186284457059906,0.4702064021052178,-0.9622152602440747,-0.1917016665570018,0.8823316576307264,0.9505331287967533,0.6433220536811554,0.834776776769376,0.16799283852376556,-0.82730485185825,0.12748784128712248,0.6889666440590224,0.9999880790410585,0.9585585093331367,-0.6466416950189767,-0.10214762022126778,0.8413642548275795,-0.11167098584055972,0.6395761309802095,-0.40252716752991724,-0.3813199952446342,0.6525196935403239,0.1760706128489253,0.8320784094879656,-0.6927509964704557,-0.9563272710749904,0.830233908362905,0.1728042466187557,0.4516980807289419,-0.9771402775454169,-0.8300379205191438,-0.6310439639292393,0.12264336045031789,0.6924974533777538
1935,False,None,0.990680890509191,-0.9706239200335132,0.9706239200335132,0.9729232870391344,0.7019047200089724,-0.13371599063155687,-0.5715700711067838,-0.4783183029595374,0.4402219805013022,0.44667981969935766,0.9591758932539812,-0.994349353097408,0.9943493530974079,0.9323760461432876,0.7923773229127155,0.0025104006088745765,-0.4544813819191554,-0.593472817655006,0.31382394961549076,0.564377532967734,0.9887569453300741,-1.0,-0.8887327465384934,-0.8526591294137795,-0.10865314139200663,0.35735302606972896,0.6755604117231778,-0.21125631917521287,-0.6488230377899344,-0.9990436953006374,0.8887327465384933,0.8526591294137796,0.10865314139200676,-0.3573530260697291,-0.6755604117231778,0.21125631917521276,0.6488230377899344,0.9990436953006374,0.5182735174740685,-0.35914806927668924,-0.7457468885769705,-0.2623932789204034,0.635829741951762,0.22779614913708623,0.8678391318376694,0.6120185550178862,0.18326843797212722,-0.9612405488022764,-0.3305462562278236,0.9507910442523525,0.8746875440786804,0.8896124996861937,-0.8063413515456341,-0.9486903734946917,0.8269310204433259,0.15201331710260033,-0.4472064034985311,-0.988383433354575,0.47883516423899075,-0.3161754066793295,0.5779477809188713,-0.9993632570726924,-0.707151491524857,-0.6066974940902671,0.168318156772591,0.681473064747475
1936,False,None,-0.7865686485623483,-0.9941843046454686,0.9941843046454686,0.9340247597007469,0.9999491338319674,0.9950738033129943,-0.9244641009262061,-0.29096381347388856,0.49021136021112666,0.42406196782378264,0.9562015395073598,0.8484943254879544,-0.8484943254879544,-0.9552517153202751,-0.7803004331348241,-0.8439111774590875,0.9625892312856303,-0.36192298774196857,-0.9238025833896403,0.22567721125594814,-0.5713694527195904,-1.0,-0.9670612318158784,-0.9930475401555566,-0.9999630095111304,0.9601473339063226,0.1862390455084982,-0.5812251805577963,-0.3240662982939629,-0.9191181324297107,0.9670612318158783,0.9930475401555565,0.9999630095111304,-0.9601473339063226,-0.18623904550849835,0.5812251805577963,0.324066298293963,0.9191181324297107,0.9303744051659784,0.9648360924163999,-0.9996648351517292,0.06998591217561498,0.7692135594316878,0.07258471780201413,0.788557802736163,0.9940232813340389,-0.9205715523762633,-0.30059874456165536,0.48139532954838526,0.4331747192434043,0.9591051992970313,-0.9577078474663726,-0.19468281487197997,0.5742045652916677,0.33219128501536627,0.9224728286053234,-0.09578753266145434,-0.7854983210303158,-0.046740120917068584,-0.7723730625023755,0.6912590758569334,-0.9898367904861977,-0.5582648094186701,-0.5814731345807533,0.21361455627698064,0.6705757758958659
1937,False,None,-0.009740200919610534,-0.9042572327979409,0.9042572327979409,0.9893688491731452,0.6996704931130928,-0.6485927628870461,-0.9661645639212884,-0.07468079764386393,0.5522927933018029,0.38614978429129015,0.9479972829614063,-0.4181602205910218,0.4181602205910211,0.1357843712513635,0.7076168520150691,-0.7547820875791169,0.26732481649325335,0.997887591735821,0.8282312201609224,-0.9261535111369356,-0.3274970040807517,-1.0,-0.9567399328633206,-0.9377504613731884,0.9114905653393752,0.7635297793708005,-0.35826510275878337,-0.8553734905725562,0.04469051991316654,-0.721332295501409,0.9567399328633208,0.9377504613731884,-0.911490565339375,-0.7635297793708008,0.35826510275878265,0.8553734905725561,-0.04469051991316598,0.7213322955014093,0.7961354485398426,-0.7523878460311763,-0.9183834203810168,0.07113495755400084,0.6676573022358454,0.24789660430482643,0.8916324121165409,-0.9976064909903377,-0.49171726680005423,0.6602185722890522,0.9820374302885909,-0.3888713154306492,0.4358867214657973,0.43033036301164146,-0.7105727137380843,-0.992733974946304,0.451645008937665,-0.3726111366467248,0.32936009298603625,-0.3185853163163713,-0.6110048720256929,-0.9980137927901376,0.7900765659665564,-0.9486981541966536,-0.3881868158554467,-0.55572129773073,0.25823919768416004,0.6596604466313307
1938,False,None,0.6322494290521142,-0.7147401415417153,0.7147401415417156,0.9845412158887921,0.807420278168687,0.9923086449578448,-0.6002140188213716,0.14492062909016637,0.6115005711213266,0.34768895743780664,0.939049635221873,0.08996886864595775,-0.08996886864595718,0.7581780652115192,0.9675842443828302,0.7232934358823632,-0.9991725000876045,-0.6749599474657803,-0.22640718843042515,0.946253417367108,0.8600635080473558,-1.0,-0.5811908100055375,-0.16447182025712312,-0.6226664801957402,-0.13040274430287213,-0.7955874407367329,-0.990452228194812,0.4072478631776275,-0.4307390231553013,0.5811908100055382,0.16447182025712367,0.6226664801957408,0.13040274430287135,0.7955874407367327,0.9904522281948119,-0.40724786317762696,0.4307390231553019,0.8982747645773617,0.9986506663280074,-0.7310297650269378,-0.030623685833366575,0.4634587102516318,0.5065393574187534,0.9847474671404945,0.8742423572513944,-0.9565115958239712,-0.46673661840370934,0.026922451333292814,0.8338991200018022,0.9610308429662601,-0.6946083564581182,0.02132445140242928,0.5088505230081428,0.4610799356381586,0.9743832236283945,0.7044123697228021,0.2658369353687628,-0.9586251922960882,-0.8386008313752246,0.871510098850914,-0.8773245495850884,-0.20406472272454687,-0.5292662293097397,0.302214270218677,0.6488302239803322
1939,False,None,-0.9993823027556669,-0.4465099603480519,0.446509960348052,0.919872112289684,0.9509731591445517,-0.9027285031660085,-0.021688984995115363,0.35723338662068077,0.6676240285417891,0.3086211454156177,0.929298295771188,0.477679136005627,-0.4776791360056267,-0.9055202752393201,-0.9612544645236571,0.8870521026753199,-0.013458896342736977,-0.3898365864010685,-0.6933753676329316,-0.2750032519386126,-0.9157449972359649,-1.0,-0.059783377854842355,-0.7013502480339909,0.018133910003583154,-0.884883832820572,-0.9952450955776682,-0.9642622348964895,0.7132976666111667,-0.08447230706683032,0.05978337785484226,0.701350248033991,-0.018133910003583276,0.8848838328205721,0.9952450955776682,0.9642622348964897,-0.7132976666111667,0.08447230706683022,0.7534709518828735,-0.9991313419126306,-0.4120772597023598,-0.03772892751733037,0.32212265547230545,0.6569642899092312,0.9996936342982079,-0.725417839276474,0.2885750295548964,0.6285854265916754,0.8651461606342361,-0.0006858295733309445,0.7695137705893322,0.44968876859571477,0.07933855618056009,-0.2823919759271286,-0.6878110919197207,-0.9977937953747171,0.926047412371178,0.7298433753324557,-0.9576549729661487,-0.38939869660782456,0.9338705614950151,-0.7781714685121368,-0.012983475499511874,-0.5021130357888453,0.34545617740379164,0.638102313703662
1940,False,None,0.6624065891242431,-0.11180834068972732,0.11180834068972678,0.9142058668898011,0.992055001896715,0.9438320384872179,0.4998480721909237,0.5394758161431664,0.7093641864424189,0.28460163511077735,0.924932635905375,-0.8185098071418994,0.8185098071418989,0.30198510851635846,0.7513898223919314,0.37766402727892284,0.9799465396572471,0.9881328407049793,0.9979161418971273,-0.5296423030564849,0.32790837601850625,-1.0,0.3004932426228202,-0.23593610182942748,0.22282547689571938,-0.9165695738438063,-0.897039466804186,-0.7797354703040026,0.920814124927495,0.27433237015677925,-0.3004932426228205,0.23593610182942695,-0.2228254768957197,0.9165695738438062,0.8970394668041859,0.7797354703040026,-0.9208141249274951,-0.27433237015677975,0.8559600557920568,0.9967617937354063,0.10597163045770898,0.15197093927674024,0.3628675600178102,0.6486758077867183,0.9996269853331199,0.8947641335693155,0.6048380535351674,0.6411175465132793,0.7924008860131175,0.16173812618132577,0.8697616979707554,0.185586675802603,0.23095583465356034,0.4366227506836222,0.5853772877948122,0.9985860906091221,0.9989241265213495,0.9650473384023711,-0.6880381714891902,0.1330893078408595,0.9761626822090888,-0.6536451750693874,0.17890802405229428,-0.4738078069810533,0.3881816981004155,0.6276484075940886
1941,False,None,0.15343739067363224,0.21947241567486078,-0.21947241567486067,0.9992893214797192,0.942568574283627,-0.16776254149737704,0.8569179593140668,0.7098039580072296,0.7593146260893568,0.24456228292768267,0.9138711764731136,0.9977410661265079,-0.9977410661265079,0.19057617564167456,0.4746827067955971,-0.9998946783922015,-0.3778657647946601,-0.587147575062778,-0.5265107900765373,0.9956765431544371,0.5414185337486715,-1.0,0.2560915984184962,0.5327368385288039,-0.9986109353884933,-0.314815559777506,-0.5314427213809785,-0.46820957232732546,0.9996673384480734,0.5966748817625934,-0.25609159841849655,-0.5327368385288035,0.9986109353884933,0.3148155597775057,0.5314427213809788,0.46820957232732535,-0.9996673384480735,-0.5966748817625935,0.9544890492390743,-0.20480328308815748,0.8368793894287468,0.6827477552466014,0.7342464955813679,0.28093803057822414,0.9285257103004024,-0.48740658107057544,0.63553615138017,0.4337606014302107,0.498356134534794,0.5543866527495638,0.9969968360050487,0.36438879749034947,0.5753376156431108,0.5141166973452189,-0.9969197794901334,-0.5535635056045712,0.971328353784714,0.9860876930139362,-0.290230554783604,0.5738365736552633,0.9973338116499968,-0.5094179198830907,0.362680259174375,-0.44526380968610463,0.42971915637776875,0.617173803824461
1942,False,None,-0.7466717922723484,0.5265973477594563,-0.5265973477594561,0.9389165209535885,0.8209993472075584,0.850572870233957,0.9973033721568968,0.8458688343779964,0.8052923466197288,0.2040255038751596,0.9019248492189109,-0.9586855083618887,0.9586855083618886,-0.472139777805096,-0.23323920443500457,-0.9848951016985527,-0.6958402996576181,-0.2767786639815351,-0.20691105230850268,-0.8035407727709052,-0.9607338863288304,-1.0,0.20186819739710601,-0.053019244911140524,0.8949484226369968,0.46278800968254413,-0.008011282475898537,-0.07994950751982668,0.9396724464311705,0.8421098829400334,-0.20186819739710526,0.05301924491114129,-0.8949484226369966,-0.4627880096825438,0.00801128247589886,0.07994950751982767,-0.9396724464311708,-0.8421098829400333,0.9673322444516756,0.6176458057783943,0.9616411588145586,0.9777640435888804,0.9601382503141244,-0.14534317054740442,0.6981983329458926,0.3980925786155732,0.8606854854580093,0.9989861971456605,0.9996357702263133,-0.3914151579317971,0.49389941561876866,0.8096869197040671,0.43898560735185455,0.37319069727636117,0.6883346515146349,0.9942668522148989,0.8827330101491103,0.8466316468185504,0.13162976135298526,0.8677963844611616,0.997407424625657,-0.34959257073559846,0.5325422976980482,-0.41610690306069836,0.47025334972199484,0.6068240534831227
1943,False,None,0.9802696653765886,0.7757511249317347,-0.7757511249317346,0.9525868364748904,0.7025014893285162,0.2874924332731353,0.931362767634544,0.9413922260885261,0.8470141895673754,0.16305038012069456,0.8890707184877188,0.6357110862733616,-0.6357110862733616,0.993934834132415,0.5479663477714407,0.47114010270511036,0.8410183755602437,0.9894933383463359,0.9353750626997036,-0.03518628247607727,0.7810440535606574,-1.0,0.5469660647524626,0.994065574966054,-0.381375769845372,0.9522623142316399,0.51742785064756,0.32163064393543533,0.7490807692168092,0.9785682435984318,-0.5469660647524627,-0.9940655749660539,0.38137576984537214,-0.95226231423164,-0.5174278506475599,-0.3216306439354353,-0.7490807692168092,-0.9785682435984318,0.45265234450839625,0.5652831009014466,0.776422613140392,0.9993912862866804,0.9685937845556849,-0.14487543226255417,0.7076328633134774,-0.479673255044667,0.9134019547504854,0.4212691078028897,0.21671958454095755,0.8167014936325819,0.9503602082162335,-0.08096188664695934,0.5937166436629692,0.752639099585642,-0.8980898627842167,-0.1828430573565792,0.7539641812984716,0.5953366936682709,0.5110792374053935,0.9947179720741745,0.9766786252522259,-0.1793055327952307,0.6825521148665981,-0.3863506851466512,0.5097186539587664,0.5966071991231962
1944,False,None,-0.5203625013622174,0.9453848291368581,-0.945384829136858,0.9999998417276216,0.9997826043841804,0.7186722970287039,0.6976962291993631,0.9901592644450234,0.8767589337215416,0.13803346987845638,0.8830025872188132,-0.2135938882827663,0.21359388828276618,-0.520842868435342,-0.5024441740887323,0.21981995223761253,0.248706223302905,-0.6347472359655285,-0.8669205623441932,0.7739436915364531,-0.058666655769054735,-1.0,0.9452012889574234,0.9519756637935616,0.9060752663485488,0.8931044957978042,0.8904655567231082,0.6721123837421813,0.4533308760767708,0.9877707564299593,-0.9452012889574233,-0.9519756637935616,-0.9060752663485488,-0.8931044957978042,-0.8904655567231079,-0.6721123837421812,-0.45333087607677086,-0.9877707564299594,0.9997707151652794,0.7182809639271109,0.6972930591272842,0.990237844073587,0.8770293773360748,0.13747621062315937,0.8827383701265824,0.7330144439597868,0.7124817311584165,0.9870260807704893,0.8665406897270409,0.15865438668608736,0.8925971932735276,0.9995585604783938,0.6142893579103145,0.2956881201257873,0.7878935747792574,0.9609641151596735,0.5905745933269902,0.2671760870850156,0.8058415257122526,0.9523199513463556,0.9354347934888645,-0.001930365670172842,0.8086274239055146,-0.3553043613140986,0.548447145128423,0.5867590339617881
1945,False,None,-0.28543976172738295,0.999999255707405,-0.999999255707405,0.9566982379744937,0.7006062637200617,0.5784487806990342,0.31800921285957817,0.9970260811735101,0.9102565595967741,0.09645175813946977,0.8686746116096029,-0.2842702328412264,0.2842702328412267,-0.5520513209678307,0.48388120639345766,0.6166697950742411,-0.9994164773858648,-0.35844959590654724,0.1369956180443253,-0.9814594481938075,-0.7227277818866139,-1.0,0.9563423843678474,0.7014763249151265,0.5794435887097282,0.3168522375278015,0.9969313141273898,0.9107610479372008,0.0952372990900036,0.8680695601906365,-0.9563423843678476,-0.7014763249151263,-0.579443588709728,-0.3168522375278016,-0.9969313141273898,-0.9107610479372006,-0.09523729909000392,-0.8680695601906365,0.4625680811593529,0.31596024600232353,0.5802096890800813,0.9762852571899772,0.7503200708763459,0.3819996777687387,0.9752563626967728,0.9873193562676604,-0.4537068569897527,0.6435332308689881,0.9331722327738531,-0.6426465712146466,0.2551192114596807,-0.5894207678870013,0.5138652687627934,0.8642807865127403,-0.7561231470220495,0.0983905055815418,0.39012772419527625,-0.10308066286577189,0.9743398640997645,0.7459131183648975,0.8756412331187188,0.17287048114702758,0.9042678759517124,-0.32431841599763467,0.585606025636495,0.5768586527266071
1946,False,None,0.848992044086269,0.9445470628298541,-0.9445470628298541,0.9018565238324524,0.8023664782875979,0.5393002464101877,-0.15354293227512042,0.9571111411883205,0.9387285400124243,0.054773602368225545,0.8534489437532813,0.6283971754782144,-0.6283971754782143,0.9939590877772765,0.9965719672310087,0.9028391630264913,0.39178305560056387,0.9656699565836674,0.6148541480137056,0.574114739112248,0.9999639375640498,-1.0,0.7099757571541554,0.561887661777976,0.23286451960051696,-0.46951070905278997,0.808899069463351,0.9998505314978521,-0.2761468706046674,0.6349808138494695,-0.7099757571541553,-0.5618876617779762,-0.23286451960051704,0.4695107090527901,-0.8088990694633511,-0.9998505314978521,0.2761468706046673,-0.6349808138494694,0.9814720038308646,0.8501945312032545,0.28843887506963645,0.988346733953192,0.6976941680670729,0.4807850171944725,0.9948553120460503,0.9353164749811134,0.4665567184160377,0.9408685677967041,0.547501859200047,0.6398842018780287,0.9958334358060142,0.7493220151753004,0.7601482644608465,0.21601585775317514,0.8703887937044738,0.8991549869766072,0.1393278402712397,-0.48470558435209854,0.9782484788180569,0.38395528256097594,0.7986130522837157,0.341710505344315,0.9678412621109368,-0.2927224632763501,0.6215295543556049,0.5671405407278379
1947,False,None,-0.9322711260813442,0.7850720875441402,-0.7850720875441402,0.9493270893641199,0.9541448570077116,0.781971913441985,-0.6320186631880891,0.872708532485873,0.9620040734173215,0.012999345027943723,0.8372704231019985,-0.955975990704452,0.9559759907044522,-0.7713326485965246,-0.9978129492540103,-0.9545000034944126,0.8695600757787887,-0.6369745322847727,-0.9956218908349974,0.34961086437214767,-0.5827564534126356,-1.0,0.5506177141049463,0.9344882748823172,0.9999875532996821,-0.9761896161867641,0.382720138554392,0.924361686376823,-0.6091466457963542,0.31863410760701855,-0.5506177141049465,-0.9344882748823172,-0.9999875532996821,0.9761896161867641,-0.38272013855439213,-0.9243616863768231,0.6091466457963542,-0.31863410760701844,0.8117143947480217,0.5464459940121554,-0.35643256363311826,0.9819351913335391,0.8274443822156197,0.3266038728787479,0.9666937064391946,0.9327004784890398,-0.8350159232260063,0.6865375564759733,0.9996230036348593,-0.2869167205633638,0.6351985585311736,-0.9772597424443904,0.37810592651312824,0.9224466716943254,-0.6130958766655211,0.31390088253908355,-0.17320374023992027,-0.8195939392128395,0.7666718575505911,-0.10543464699429521,0.706242083775944,0.49954494165410473,0.9976581671182261,-0.26050660133258297,0.6561649643795092,0.5576267918176276
1948,False,None,0.3612072048318571,0.5244014292889086,-0.5244014292889081,0.982951733564956,0.9824826191444729,0.31544898652150943,-0.9538695644098526,0.7576999018170206,0.976698531688719,-0.012434336460876895,0.8291702666164169,0.9834021547242507,-0.9834021547242507,0.5264995712396316,0.5286524428392086,-0.7709327836335538,-0.6244966309244873,-0.33485635359102506,0.5529167646202288,-0.9369048611351577,-0.22175355198160673,-1.0,0.6720160002793716,0.6738905518583783,-0.6425753052139136,-0.7558403779392202,-0.15833384322440613,0.6949213433469511,-0.8579259198596226,-0.04115100848700792,-0.6720160002793715,-0.673890551858378,0.6425753052139136,0.7558403779392202,0.1583338432244065,-0.694921343346951,0.857925919859623,0.04115100848700827,0.999996788767459,0.13559496674929106,-0.9928075725845017,0.6247923519923136,0.9995076027352656,-0.19607191787998995,0.7122552104205285,0.13308368056039832,-0.9931077882049864,0.6228116212742066,0.9995839118940697,-0.19855635336808417,0.7104740765561309,-0.01600438584250467,0.8582985452086354,0.10444041952246358,0.9449467751782622,0.7920161218235,-0.5268214848205718,-0.9960752720271142,0.31205886702079244,-0.623097713990845,0.5999853808904783,0.6431311925035735,0.9930648569169329,-0.22674389158870017,0.6898799334826634,0.5486427283625939
1949,False,None,0.41074843794680754,0.21693947493247615,-0.216939474932476,0.9299734328923526,0.939050682503075,0.9122549902628592,-0.9379399131151183,0.6010895081513614,0.9902030070155,-0.05428539048001706,0.8113577112329367,-0.8009279210203455,0.8009279210203455,0.046801934064179866,0.6991534172304835,0.00123425657073003,-0.7014498099528927,0.9755494729320937,0.2794120724611153,0.8881066674487468,0.8662265946181973,-1.0,0.5606196703656546,-0.13187449761120568,0.5977717680866733,0.13506264512164148,-0.6497491988434501,0.35112397129017414,-0.9865222775639285,-0.3946134270306263,-0.5606196703656544,0.13187449761120557,-0.5977717680866732,-0.1350626451216416,0.6497491988434501,-0.35112397129017403,0.9865222775639285,0.3946134270306264,0.746909935548611,0.9989611938175272,-0.7447670561423057,0.26519671356719093,0.9721961427721396,-0.4175686230534053,0.539644921775277,0.7158340672926077,-0.9999948256829299,0.8391951862297115,0.8818471782633778,0.2922950826066207,0.9628618583288487,-0.713584079650494,0.22098385966756354,0.9605154183834268,-0.45854090684196713,0.5007201305141948,-0.8409403054633331,-0.8803257214934311,-0.2953700063397111,-0.9637254283414163,0.4836066954879293,0.7653729052787434,0.9548602492505598,-0.19318291590862668,0.7217850607058874,0.5396431555664065
1950,False,None,-0.9238241160682563,-0.11444335669809694,0.11444335669809705,0.9803664843211972,0.8260242795956555,0.014195654483172358,-0.5247868738374705,0.41718605682106186,0.9979867692615353,-0.09601394833938827,0.7925176177662088,0.4860275299083046,-0.48602752990830433,-0.8302007498074018,-0.5473321597256943,-0.3958929061052412,0.8106776478484973,-0.7333188822669653,-0.897685037068847,-0.2923485713615563,-0.9656075766229005,-1.0,0.08369209243356111,0.4653983385050208,-0.9949542721343035,0.905699230818594,-0.9505941149096961,-0.051207196058043546,-0.9778519597118646,-0.6965405498632448,-0.08369209243356121,-0.4653983385050207,0.9949542721343035,-0.9056992308185937,0.9505941149096961,0.05120719605804345,0.9778519597118646,0.6965405498632449,0.9209462691485454,-0.18324725454626137,-0.3466337479670332,0.22979018659760048,0.9908986789214158,-0.2904019316996928,0.6567052007235477,-0.5518517864317447,0.04629798681123769,-0.16763714711446598,0.8601083906647157,-0.6403403899547847,0.31090682598727565,-0.8585975759233926,0.9146517544363431,-0.049248993561408536,0.9939167099215553,0.6210378744604745,-0.9925528751641213,-0.46974302463503065,-0.7969140869848664,-0.935026852808184,0.3587064954730508,0.8645666568572375,0.8848709566013692,-0.15895009719960795,0.7522439722042802,0.5309387636122535
1951,False,None,0.8587090482316233,-0.43317740057321535,0.4331774005732154,0.992419802028101,0.7036989126353407,0.9831674946980219,0.06155554533105685,0.214306426853869,0.9999059319827,-0.13764098276062953,0.772564248083377,0.08991438811768185,-0.0899143881176822,0.7892211797478973,0.2401682231452369,0.9378852410507704,0.5643499318275083,-0.3165302357808712,0.8515993501877099,-0.6257794587414401,0.3380261215827079,-1.0,-0.5406592640346091,-0.9452047556943023,-0.2612109548775734,0.8729350222637626,-0.9732008088065511,-0.445498954006758,-0.833107229727132,-0.9069312402042824,0.5406592640346088,0.9452047556943023,0.2612109548775735,-0.8729350222637625,0.9732008088065511,0.4454989540067575,0.8331072297271319,0.9069312402042824,0.7856807179453482,0.9532613527543686,-0.06157201430839273,0.33272068663128357,0.9940120546555037,-0.014873313887980018,0.8447379596998046,0.5620412147564443,-0.6658343871384685,0.8447981268663579,0.7133778737365258,0.6068781033201915,0.9947739970070382,0.2428794709250041,0.03223749532371952,0.9805690170601765,-0.3162917067624207,0.6435529916224823,-0.9617224485280955,0.047859818623611855,-0.9970764596739097,-0.5861769276302973,0.2276835441565923,0.9379724501363244,0.7857502683450754,-0.12404263457351691,0.7812003308359214,0.52255688621286
