family_id,birth_year,birth_order,source
921619,1940,2,sibling_roster
917966,1939,3,graduate
917966,1931,1,sibling_roster
917966,1935,2,sibling_roster
917966,1940,3,sibling_roster
917966,1940,4,sibling_roster
917966,1941,5,sibling_roster
917966,1944,6,sibling_roster
917966,1945,7,sibling_roster
917966,1952,8,sibling_roster
917966,1959,9,sibling_roster
917966,1961,10,sibling_roster
917064,1938,2,graduate
913597,1938,4,graduate
913597,1931,1,sibling_roster
913597,1934,2,sibling_roster
913597,1939,3,sibling_roster
913485,1939,1,sibling_roster
913485,1942,2,sibling_roster
913485,1946,3,sibling_roster
927738,1940,1,sibling_roster
927738,1944,2,sibling_roster
929116,1940,1,sibling_roster
929116,1942,2,sibling_roster
929116,1944,3,sibling_roster
929116,1945,4,sibling_roster
929116,1946,5,sibling_roster
908927,1939,4,graduate
908927,1934,1,sibling_roster
908927,1936,2,sibling_roster
908927,1938,3,sibling_roster
908927,1939,4,sibling_roster
908927,1940,5,sibling_roster
908927,1945,6,sibling_roster
908927,1946,7,sibling_roster
920917,1939,2,graduate
920917,1939,1,sibling_roster
920917,1940,2,sibling_roster
920917,1941,3,sibling_roster
920917,1944,4,sibling_roster
920917,1946,5,sibling_roster
920917,1948,6,sibling_roster
920917,1950,7,sibling_roster
900440,1939,1,sibling_roster
900440,1940,2,sibling_roster
900440,1942,3,sibling_roster
900440,1944,4,sibling_roster
900440,1945,5,sibling_roster
900440,1950,6,sibling_roster
900440,1952,7,sibling_roster
925659,1939,2,graduate
925659,1938,1,sibling_roster
925659,1939,2,sibling_roster
925659,1940,3,sibling_roster
925659,1943,4,sibling_roster
925659,1947,5,sibling_roster
925659,1948,6,sibling_roster
925659,1953,7,sibling_roster
925659,1955,8,sibling_roster
925659,1955,9,sibling_roster
922595,1939,2,graduate
922595,1937,1,sibling_roster
922595,1939,2,sibling_roster
927968,1939,8,graduate
927968,1926,1,sibling_roster
927968,1930,2,sibling_roster
927968,1933,3,sibling_roster
927968,1934,4,sibling_roster
927968,1935,5,sibling_roster
927968,1935,6,sibling_roster
927968,1937,7,sibling_roster
927968,1939,8,sibling_roster
927968,1940,9,sibling_roster
901937,1939,7,graduate
901937,1927,1,sibling_roster
901937,1928,2,sibling_roster
901937,1929,3,sibling_roster
901937,1930,4,sibling_roster
901937,1934,5,sibling_roster
901937,1936,6,sibling_roster
901937,1940,7,sibling_roster
923637,1939,5,graduate
923637,1925,1,sibling_roster
923637,1930,2,sibling_roster
923637,1932,3,sibling_roster
923637,1940,4,sibling_roster
914548,1939,1,sibling_roster
905655,1938,2,graduate
924767,1940,1,sibling_roster
924767,1942,2,sibling_roster
924767,1946,3,sibling_roster
924767,1950,4,sibling_roster
924767,1952,5,sibling_roster
924767,1955,6,sibling_roster
919327,1939,2,graduate
926115,1939,3,graduate
910395,1940,1,sibling_roster
910395,1946,2,sibling_roster
902051,1940,1,sibling_roster
931013,1939,2,graduate
931013,1925,1,sibling_roster
931013,1939,2,sibling_roster
931013,1943,3,sibling_roster
912878,1939,3,graduate
912878,1932,1,sibling_roster
912878,1939,2,sibling_roster
912878,1940,3,sibling_roster
930572,1939,2,graduate
908296,1939,3,graduate
908296,1933,1,sibling_roster
908296,1936,2,sibling_roster
908296,1939,3,sibling_roster
908296,1941,4,sibling_roster
932394,1937,7,graduate
932394,1922,1,sibling_roster
932394,1925,2,sibling_roster
932394,1928,3,sibling_roster
932394,1935,4,sibling_roster
932394,1938,5,sibling_roster
916879,1940,5,graduate
916879,1931,1,sibling_roster
916879,1934,2,sibling_roster
916879,1937,3,sibling_roster
916879,1938,4,sibling_roster
916879,1940,5,sibling_roster
916879,1941,6,sibling_roster
916879,1943,7,sibling_roster
916879,1944,8,sibling_roster
916879,1946,9,sibling_roster
916879,1950,10,sibling_roster
916879,1954,11,sibling_roster
928584,1939,3,graduate
921298,1939,4,graduate
908189,1940,1,sibling_roster
908189,1942,2,sibling_roster
908189,1949,3,sibling_roster
908189,1953,4,sibling_roster
908189,1955,5,sibling_roster
905502,1940,1,sibling_roster
904087,1939,3,graduate
904087,1931,1,sibling_roster
904087,1935,2,sibling_roster
904087,1940,3,sibling_roster
904087,1945,4,sibling_roster
914023,1939,1,sibling_roster
914023,1939,2,sibling_roster
914023,1942,3,sibling_roster
914023,1944,4,sibling_roster
924211,1938,8,graduate
924211,1921,3,sibling_roster
924211,1930,4,sibling_roster
924211,1931,5,sibling_roster
924211,1936,6,sibling_roster
924211,1938,7,sibling_roster
918349,1939,3,graduate
918349,1930,1,sibling_roster
918349,1939,2,sibling_roster
918349,1940,3,sibling_roster
911071,1938,3,graduate
911071,1931,1,sibling_roster
911071,1934,2,sibling_roster
911071,1939,3,sibling_roster
911071,1941,4,sibling_roster
902714,1939,12,graduate
921334,1940,1,sibling_roster
921334,1944,2,sibling_roster
930467,1940,1,sibling_roster
930467,1945,2,sibling_roster
930467,1947,3,sibling_roster
930467,1953,4,sibling_roster
930467,1959,5,sibling_roster
908629,1940,1,sibling_roster
908629,1942,2,sibling_roster
908629,1944,3,sibling_roster
908629,1946,4,sibling_roster
908629,1947,5,sibling_roster
908629,1953,6,sibling_roster
908629,1955,7,sibling_roster
908629,1959,8,sibling_roster
913400,1939,4,graduate
913400,1936,1,sibling_roster
913400,1937,2,sibling_roster
913400,1938,3,sibling_roster
913400,1939,4,sibling_roster
913400,1940,5,sibling_roster
913400,1941,6,sibling_roster
913400,1942,7,sibling_roster
913400,1942,8,sibling_roster
913400,1944,9,sibling_roster
913400,1945,10,sibling_roster
913400,1947,11,sibling_roster
925800,1938,3,graduate
925800,1937,1,sibling_roster
925800,1938,2,sibling_roster
925800,1939,3,sibling_roster
925800,1939,4,sibling_roster
918536,1939,5,graduate
918536,1929,1,sibling_roster
918536,1930,2,sibling_roster
918536,1932,3,sibling_roster
918536,1936,4,sibling_roster
918536,1940,5,sibling_roster
918536,1948,6,sibling_roster
926950,1939,6,graduate
926950,1927,1,sibling_roster
926950,1931,2,sibling_roster
926950,1936,3,sibling_roster
926950,1937,4,sibling_roster
926950,1939,5,sibling_roster
926950,1949,6,sibling_roster
926950,1952,7,sibling_roster
919528,1939,5,graduate
908835,1939,3,graduate
908835,1933,1,sibling_roster
908835,1937,2,sibling_roster
908835,1940,3,sibling_roster
908835,1945,4,sibling_roster
908835,1949,5,sibling_roster
932616,1939,1,sibling_roster
932616,1941,2,sibling_roster
932616,1946,3,sibling_roster
932616,1948,4,sibling_roster
932616,1960,5,sibling_roster
922454,1939,4,graduate
922454,1929,1,sibling_roster
922454,1933,2,sibling_roster
922454,1935,3,sibling_roster
922454,1939,4,sibling_roster
924550,1939,3,graduate
924550,1929,1,sibling_roster
924550,1933,2,sibling_roster
924550,1940,3,sibling_roster
907044,1938,3,graduate
907044,1929,1,sibling_roster
907044,1932,2,sibling_roster
907044,1939,3,sibling_roster
907044,1950,4,sibling_roster
907123,1939,2,graduate
909883,1939,5,graduate
909883,1921,1,sibling_roster
909883,1931,2,sibling_roster
909883,1933,3,sibling_roster
909883,1937,4,sibling_roster
909883,1940,5,sibling_roster
909883,1942,6,sibling_roster
917448,1939,5,graduate
917448,1928,1,sibling_roster
917448,1930,2,sibling_roster
917448,1931,3,sibling_roster
917448,1934,4,sibling_roster
917448,1939,5,sibling_roster
906942,1939,2,graduate
906942,1937,1,sibling_roster
906942,1940,2,sibling_roster
906942,1943,3,sibling_roster
906942,1948,4,sibling_roster
915131,1939,1,sibling_roster
915131,1940,2,sibling_roster
915131,1943,3,sibling_roster
915131,1944,4,sibling_roster
915131,1946,5,sibling_roster
915131,1949,6,sibling_roster
914643,1939,2,graduate
914643,1935,1,sibling_roster
914643,1939,2,sibling_roster
914643,1943,3,sibling_roster
914643,1947,4,sibling_roster
914643,1951,5,sibling_roster
913561,1939,10,graduate
913561,1901,1,sibling_roster
913561,1919,2,sibling_roster
913561,1922,3,sibling_roster
913561,1922,4,sibling_roster
913561,1925,5,sibling_roster
913561,1929,6,sibling_roster
913561,1933,7,sibling_roster
913561,1935,8,sibling_roster
913561,1937,9,sibling_roster
913561,1940,10,sibling_roster
913561,1941,11,sibling_roster
913561,1946,12,sibling_roster
903762,1939,2,graduate
903762,1937,1,sibling_roster
903762,1939,2,sibling_roster
903762,1942,3,sibling_roster
903762,1944,4,sibling_roster
903762,1946,5,sibling_roster
914963,1939,21,graduate
923329,1939,4,graduate
923329,1931,1,sibling_roster
923329,1935,2,sibling_roster
923329,1937,3,sibling_roster
923329,1940,4,sibling_roster
923329,1941,5,sibling_roster
923329,1944,6,sibling_roster
923329,1947,7,sibling_roster
906437,1939,5,graduate
906437,1928,1,sibling_roster
906437,1930,2,sibling_roster
906437,1933,3,sibling_roster
906437,1934,4,sibling_roster
906437,1940,5,sibling_roster
906437,1942,6,sibling_roster
913686,1937,4,graduate
913686,1923,1,sibling_roster
913686,1925,2,sibling_roster
913686,1932,3,sibling_roster
913686,1937,4,sibling_roster
918806,1939,5,graduate
918806,1926,1,sibling_roster
918806,1927,2,sibling_roster
918806,1928,3,sibling_roster
918806,1931,4,sibling_roster
918806,1940,5,sibling_roster
918806,1941,6,sibling_roster
928251,1939,2,graduate
928251,1931,1,sibling_roster
928251,1939,2,sibling_roster
904304,1939,2,graduate
904304,1935,1,sibling_roster
904304,1939,2,sibling_roster
904304,1942,3,sibling_roster
904304,1952,4,sibling_roster
904304,1953,5,sibling_roster
904304,1953,6,sibling_roster
908484,1940,1,sibling_roster
908484,1945,2,sibling_roster
908484,1947,3,sibling_roster
908484,1948,4,sibling_roster
908484,1951,5,sibling_roster
908446,1939,2,graduate
908446,1937,1,sibling_roster
908446,1940,2,sibling_roster
929723,1939,7,graduate
929723,1918,1,sibling_roster
929723,1925,2,sibling_roster
929723,1927,3,sibling_roster
929723,1928,4,sibling_roster
929723,1930,5,sibling_roster
929723,1934,6,sibling_roster
929723,1940,7,sibling_roster
922739,1939,5,graduate
922739,1931,1,sibling_roster
922739,1934,2,sibling_roster
922739,1935,3,sibling_roster
922739,1936,4,sibling_roster
922739,1940,5,sibling_roster
922739,1945,6,sibling_roster
910326,1940,1,sibling_roster
910326,1942,2,sibling_roster
916961,1940,1,sibling_roster
916961,1942,2,sibling_roster
916961,1950,3,sibling_roster
903520,1939,6,graduate
903520,1929,1,sibling_roster
903520,1936,2,sibling_roster
903520,1938,3,sibling_roster
903520,1939,4,sibling_roster
906545,1939,1,sibling_roster
906545,1942,2,sibling_roster
906545,1943,3,sibling_roster
913796,1939,2,graduate
913796,1935,1,sibling_roster
913796,1939,2,sibling_roster
913796,1943,3,sibling_roster
913796,1945,4,sibling_roster
913796,1947,5,sibling_roster
913796,1950,6,sibling_roster
904316,1939,1,sibling_roster
904316,1944,2,sibling_roster
918549,1939,2,graduate
918549,1937,1,sibling_roster
918549,1940,2,sibling_roster
918549,1943,3,sibling_roster
918549,1947,4,sibling_roster
918549,1950,5,sibling_roster
910923,1939,2,graduate
910923,1939,1,sibling_roster
910923,1940,2,sibling_roster
910923,1942,3,sibling_roster
910923,1944,4,sibling_roster
900034,1938,5,graduate
900034,1932,1,sibling_roster
900034,1934,2,sibling_roster
900034,1937,4,sibling_roster
900034,1939,5,sibling_roster
900034,1940,6,sibling_roster
900034,1942,7,sibling_roster
900034,1947,8,sibling_roster
900034,1949,9,sibling_roster
915918,1939,6,graduate
926380,1939,12,graduate
913086,1939,5,graduate
913086,1927,1,sibling_roster
913086,1933,2,sibling_roster
913086,1937,3,sibling_roster
913086,1939,4,sibling_roster
913086,1941,5,sibling_roster
913086,1947,6,sibling_roster
905726,1938,3,graduate
926000,1939,4,graduate
926000,1929,1,sibling_roster
926000,1930,2,sibling_roster
926000,1934,3,sibling_roster
926000,1940,4,sibling_roster
926000,1945,5,sibling_roster
909234,1939,2,graduate
909234,1938,1,sibling_roster
909234,1940,2,sibling_roster
909234,1941,3,sibling_roster
909234,1953,4,sibling_roster
909234,1954,5,sibling_roster
909234,1956,6,sibling_roster
909234,1958,7,sibling_roster
923985,1939,3,graduate
923985,1931,1,sibling_roster
923985,1935,2,sibling_roster
923985,1939,3,sibling_roster
903464,1940,1,sibling_roster
918269,1939,3,graduate
918269,1931,1,sibling_roster
918269,1936,2,sibling_roster
918269,1939,3,sibling_roster
918269,1939,4,sibling_roster
922117,1938,2,graduate
922117,1937,1,sibling_roster
922117,1939,2,sibling_roster
922117,1943,3,sibling_roster
916009,1939,1,sibling_roster
916009,1944,2,sibling_roster
908787,1937,2,graduate
908787,1931,1,sibling_roster
908787,1938,2,sibling_roster
908787,1938,3,sibling_roster
908787,1942,4,sibling_roster
908787,1944,5,sibling_roster
908787,1945,6,sibling_roster
908787,1953,7,sibling_roster
908787,1953,8,sibling_roster
908787,1955,9,sibling_roster
905042,1939,2,graduate
905042,1937,1,sibling_roster
905042,1939,2,sibling_roster
905042,1939,3,sibling_roster
905042,1942,4,sibling_roster
905042,1943,5,sibling_roster
905042,1944,6,sibling_roster
905042,1946,7,sibling_roster
905042,1947,8,sibling_roster
912003,1940,3,graduate
912003,1938,1,sibling_roster
912003,1939,2,sibling_roster
912003,1940,3,sibling_roster
912003,1948,4,sibling_roster
912003,1952,5,sibling_roster
933521,1939,2,graduate
933521,1939,1,sibling_roster
933521,1940,2,sibling_roster
933521,1942,3,sibling_roster
933521,1944,4,sibling_roster
933521,1946,5,sibling_roster
933521,1948,6,sibling_roster
933521,1953,7,sibling_roster
933521,1954,8,sibling_roster
933521,1960,9,sibling_roster
917350,1940,1,sibling_roster
917350,1943,2,sibling_roster
915654,1940,1,sibling_roster
915654,1947,2,sibling_roster
903017,1939,1,sibling_roster
903765,1939,3,graduate
929101,1939,5,graduate
929101,1932,1,sibling_roster
929101,1934,2,sibling_roster
929101,1936,3,sibling_roster
929101,1937,4,sibling_roster
929101,1940,5,sibling_roster
929101,1941,6,sibling_roster
929101,1949,7,sibling_roster
908768,1939,4,graduate
908768,1933,1,sibling_roster
908768,1934,2,sibling_roster
908768,1937,3,sibling_roster
908768,1940,4,sibling_roster
908768,1943,5,sibling_roster
908768,1950,6,sibling_roster
910640,1940,1,sibling_roster
910640,1942,2,sibling_roster
910640,1944,3,sibling_roster
910640,1946,4,sibling_roster
910640,1949,5,sibling_roster
910640,1953,6,sibling_roster
910640,1961,7,sibling_roster
923570,1939,1,sibling_roster
923570,1943,2,sibling_roster
910991,1939,2,graduate
910991,1935,1,sibling_roster
910991,1939,2,sibling_roster
901218,1939,1,sibling_roster
901218,1941,2,sibling_roster
901218,1943,3,sibling_roster
919354,1940,1,sibling_roster
919354,1943,2,sibling_roster
920231,1939,3,graduate
920231,1935,1,sibling_roster
920231,1938,2,sibling_roster
920231,1940,3,sibling_roster
904644,1939,2,graduate
904644,1938,1,sibling_roster
904644,1940,2,sibling_roster
933698,1939,2,graduate
933698,1938,1,sibling_roster
933698,1940,2,sibling_roster
933698,1944,3,sibling_roster
933698,1946,4,sibling_roster
933698,1946,5,sibling_roster
907791,1939,4,graduate
907791,1935,1,sibling_roster
907791,1937,2,sibling_roster
907791,1938,3,sibling_roster
907791,1940,4,sibling_roster
907791,1944,5,sibling_roster
907791,1946,6,sibling_roster
915814,1939,2,graduate
915814,1933,1,sibling_roster
915814,1939,2,sibling_roster
915814,1941,3,sibling_roster
904124,1939,1,sibling_roster
904124,1941,2,sibling_roster
922550,1939,2,graduate
930565,1939,3,graduate
930565,1932,1,sibling_roster
930565,1935,2,sibling_roster
930565,1939,3,sibling_roster
930565,1943,4,sibling_roster
930565,1951,5,sibling_roster
933867,1939,2,graduate
906332,1939,1,sibling_roster
915533,1939,1,sibling_roster
915533,1944,2,sibling_roster
915533,1956,3,sibling_roster
932476,1939,2,graduate
932476,1935,1,sibling_roster
932476,1939,2,sibling_roster
932476,1950,3,sibling_roster
931822,1938,9,graduate
931822,1926,1,sibling_roster
931822,1931,2,sibling_roster
931822,1932,3,sibling_roster
931822,1933,4,sibling_roster
931822,1934,5,sibling_roster
931822,1935,6,sibling_roster
931822,1936,7,sibling_roster
931822,1939,8,sibling_roster
931822,1943,9,sibling_roster
907682,1939,4,graduate
907682,1933,1,sibling_roster
907682,1936,2,sibling_roster
907682,1937,3,sibling_roster
907682,1940,4,sibling_roster
912609,1939,2,graduate
900054,1939,2,graduate
900054,1935,1,sibling_roster
900054,1940,2,sibling_roster
900054,1941,3,sibling_roster
933865,1939,1,sibling_roster
933865,1942,2,sibling_roster
933865,1947,3,sibling_roster
933865,1950,4,sibling_roster
933669,1939,2,graduate
933669,1935,1,sibling_roster
933669,1939,2,sibling_roster
911914,1939,1,sibling_roster
911914,1941,2,sibling_roster
911914,1945,3,sibling_roster
911914,1945,4,sibling_roster
930359,1939,5,graduate
930359,1933,1,sibling_roster
930359,1936,2,sibling_roster
930359,1937,3,sibling_roster
930359,1938,4,sibling_roster
930359,1940,5,sibling_roster
930359,1941,6,sibling_roster
930359,1942,7,sibling_roster
930359,1943,8,sibling_roster
930359,1945,9,sibling_roster
930359,1948,10,sibling_roster
930359,1949,11,sibling_roster
930359,1950,12,sibling_roster
925220,1939,3,graduate
925220,1928,1,sibling_roster
925220,1939,2,sibling_roster
925220,1940,3,sibling_roster
925220,1944,4,sibling_roster
925220,1947,5,sibling_roster
925220,1950,6,sibling_roster
908005,1939,2,graduate
908005,1936,1,sibling_roster
908005,1939,2,sibling_roster
908005,1953,3,sibling_roster
914472,1939,4,graduate
914472,1928,1,sibling_roster
914472,1929,2,sibling_roster
914472,1932,3,sibling_roster
914472,1940,4,sibling_roster
914472,1941,5,sibling_roster
910649,1938,2,graduate
901932,1939,3,graduate
901932,1935,1,sibling_roster
901932,1938,2,sibling_roster
901932,1940,3,sibling_roster
901932,1942,4,sibling_roster
901932,1944,5,sibling_roster
931797,1939,3,graduate
931797,1929,1,sibling_roster
931797,1934,2,sibling_roster
931797,1940,3,sibling_roster
931797,1946,4,sibling_roster
931797,1948,5,sibling_roster
924642,1939,1,sibling_roster
924642,1941,2,sibling_roster
918030,1939,2,graduate
918030,1936,1,sibling_roster
918030,1938,2,sibling_roster
918030,1939,3,sibling_roster
918030,1942,4,sibling_roster
918030,1944,5,sibling_roster
918030,1946,6,sibling_roster
918030,1948,7,sibling_roster
918030,1950,8,sibling_roster
913299,1939,1,sibling_roster
922343,1939,2,graduate
922343,1938,1,sibling_roster
922343,1940,2,sibling_roster
922343,1945,3,sibling_roster
923070,1938,3,graduate
923070,1924,1,sibling_roster
923070,1927,2,sibling_roster
923070,1939,3,sibling_roster
909962,1940,1,sibling_roster
909962,1944,2,sibling_roster
909962,1950,3,sibling_roster
911295,1940,1,sibling_roster
911295,1942,2,sibling_roster
911295,1945,3,sibling_roster
911295,1950,4,sibling_roster
911295,1951,5,sibling_roster
911295,1963,6,sibling_roster
926391,1939,2,graduate
926391,1936,1,sibling_roster
926391,1939,2,sibling_roster
926391,1948,3,sibling_roster
907867,1939,2,graduate
907867,1936,1,sibling_roster
907867,1939,2,sibling_roster
907867,1947,3,sibling_roster
907867,1949,4,sibling_roster
907867,1950,5,sibling_roster
907867,1951,6,sibling_roster
907867,1952,7,sibling_roster
907867,1954,8,sibling_roster
902407,1939,2,graduate
902407,1937,1,sibling_roster
902407,1940,2,sibling_roster
902407,1942,3,sibling_roster
902407,1949,4,sibling_roster
902407,1953,5,sibling_roster
902407,1959,6,sibling_roster
911567,1938,2,graduate
911567,1937,1,sibling_roster
911567,1939,2,sibling_roster
911567,1940,3,sibling_roster
911567,1951,4,sibling_roster
900241,1939,2,graduate
900241,1936,1,sibling_roster
900241,1940,2,sibling_roster
915147,1940,1,sibling_roster
915147,1942,2,sibling_roster
915147,1945,3,sibling_roster
915147,1948,4,sibling_roster
915147,1954,5,sibling_roster
915147,1959,6,sibling_roster
908672,1939,4,graduate
908672,1928,1,sibling_roster
908672,1935,2,sibling_roster
908672,1939,3,sibling_roster
923805,1938,2,graduate
906286,1939,1,sibling_roster
906286,1941,2,sibling_roster
906286,1942,3,sibling_roster
906286,1958,4,sibling_roster
906286,1961,5,sibling_roster
921491,1937,9,graduate
921491,1917,1,sibling_roster
921491,1925,2,sibling_roster
921491,1927,3,sibling_roster
921491,1928,4,sibling_roster
921491,1935,5,sibling_roster
921491,1939,6,sibling_roster
921491,1940,7,sibling_roster
921491,1945,8,sibling_roster
921491,1950,9,sibling_roster
900636,1939,10,graduate
920505,1939,8,graduate
930939,1939,2,graduate
930939,1939,1,sibling_roster
930939,1940,2,sibling_roster
930939,1943,3,sibling_roster
930939,1953,5,sibling_roster
930939,1955,6,sibling_roster
910911,1939,1,sibling_roster
910911,1949,2,sibling_roster
910911,1953,3,sibling_roster
910911,1957,4,sibling_roster
900667,1939,6,graduate
900667,1932,1,sibling_roster
900667,1934,2,sibling_roster
900667,1935,3,sibling_roster
900667,1937,4,sibling_roster
900667,1939,5,sibling_roster
900667,1940,6,sibling_roster
900667,1956,7,sibling_roster
919494,1940,1,sibling_roster
919494,1942,2,sibling_roster
919494,1944,3,sibling_roster
919494,1946,4,sibling_roster
919494,1948,5,sibling_roster
919494,1949,6,sibling_roster
919494,1951,7,sibling_roster
919494,1953,8,sibling_roster
919494,1954,9,sibling_roster
919494,1956,10,sibling_roster
919494,1963,11,sibling_roster
929892,1939,2,graduate
920114,1938,2,graduate
920114,1939,1,sibling_roster
920114,1939,2,sibling_roster
920114,1942,3,sibling_roster
920114,1946,4,sibling_roster
932644,1939,2,graduate
932644,1933,1,sibling_roster
932644,1939,2,sibling_roster
910820,1939,2,graduate
910820,1931,1,sibling_roster
910820,1940,2,sibling_roster
907340,1939,1,sibling_roster
907340,1942,2,sibling_roster
907340,1946,3,sibling_roster
907340,1949,4,sibling_roster
907340,1952,5,sibling_roster
907340,1956,6,sibling_roster
907340,1958,7,sibling_roster
907340,1960,8,sibling_roster
918563,1938,2,graduate
918563,1938,1,sibling_roster
918563,1941,2,sibling_roster
909378,1939,2,graduate
908612,1939,1,sibling_roster
908612,1940,2,sibling_roster
908612,1947,3,sibling_roster
927630,1939,2,graduate
927630,1938,1,sibling_roster
927630,1939,2,sibling_roster
927630,1943,3,sibling_roster
919104,1939,5,graduate
919104,1927,1,sibling_roster
919104,1929,2,sibling_roster
919104,1931,3,sibling_roster
919104,1940,4,sibling_roster
919104,1942,5,sibling_roster
911939,1938,1,sibling_roster
911939,1940,2,sibling_roster
911939,1943,3,sibling_roster
911939,1946,4,sibling_roster
911939,1956,5,sibling_roster
905372,1938,2,graduate
905372,1936,1,sibling_roster
905372,1939,2,sibling_roster
905372,1942,3,sibling_roster
905372,1946,4,sibling_roster
905372,1948,5,sibling_roster
918772,1939,4,graduate
917890,1938,3,graduate
917890,1927,1,sibling_roster
917890,1932,2,sibling_roster
917890,1939,3,sibling_roster
912843,1939,3,graduate
932135,1938,2,graduate
904119,1940,1,sibling_roster
904119,1941,2,sibling_roster
904119,1950,3,sibling_roster
904119,1951,4,sibling_roster
932593,1939,1,sibling_roster
932593,1941,2,sibling_roster
932593,1948,3,sibling_roster
928944,1937,2,graduate
920799,1939,4,graduate
920799,1929,1,sibling_roster
920799,1931,2,sibling_roster
920799,1936,3,sibling_roster
920799,1939,4,sibling_roster
916958,1939,3,graduate
916958,1924,1,sibling_roster
916958,1928,2,sibling_roster
916958,1940,3,sibling_roster
932520,1939,9,graduate
932520,1910,1,sibling_roster
932520,1917,2,sibling_roster
932520,1921,3,sibling_roster
932520,1923,4,sibling_roster
932520,1923,5,sibling_roster
932520,1936,6,sibling_roster
932520,1937,7,sibling_roster
932520,1938,8,sibling_roster
932520,1940,9,sibling_roster
915061,1939,3,graduate
915061,1935,1,sibling_roster
915061,1938,2,sibling_roster
915061,1939,3,sibling_roster
915061,1940,4,sibling_roster
915061,1942,5,sibling_roster
915061,1944,6,sibling_roster
915061,1946,7,sibling_roster
915061,1950,8,sibling_roster
916230,1938,3,graduate
919333,1939,1,sibling_roster
919333,1940,2,sibling_roster
930365,1939,2,graduate
919116,1938,2,graduate
919116,1939,1,sibling_roster
919116,1939,2,sibling_roster
902622,1939,3,graduate
902622,1936,1,sibling_roster
902622,1938,2,sibling_roster
902622,1940,3,sibling_roster
902622,1948,4,sibling_roster
902622,1952,5,sibling_roster
913165,1939,5,graduate
905922,1939,2,graduate
905922,1937,1,sibling_roster
905922,1939,2,sibling_roster
905922,1941,3,sibling_roster
905922,1947,4,sibling_roster
905922,1950,5,sibling_roster
933099,1939,4,graduate
933099,1935,1,sibling_roster
933099,1937,2,sibling_roster
933099,1938,3,sibling_roster
933099,1939,4,sibling_roster
913538,1938,2,graduate
913538,1934,1,sibling_roster
913538,1939,2,sibling_roster
917985,1938,2,graduate
928556,1939,7,graduate
928556,1934,3,sibling_roster
928556,1935,4,sibling_roster
928556,1935,5,sibling_roster
928556,1936,6,sibling_roster
928556,1938,7,sibling_roster
928556,1940,8,sibling_roster
914616,1938,5,graduate
924060,1939,2,graduate
924060,1937,1,sibling_roster
924060,1940,2,sibling_roster
924060,1941,3,sibling_roster
924060,1952,4,sibling_roster
928567,1940,1,sibling_roster
908500,1940,1,sibling_roster
908500,1946,2,sibling_roster
922424,1939,4,graduate
905094,1940,1,sibling_roster
905094,1941,2,sibling_roster
905094,1942,3,sibling_roster
905094,1945,4,sibling_roster
905094,1947,5,sibling_roster
905094,1949,6,sibling_roster
905094,1950,7,sibling_roster
905094,1957,8,sibling_roster
922928,1939,1,sibling_roster
922928,1943,2,sibling_roster
922928,1947,3,sibling_roster
908120,1938,3,graduate
908120,1925,1,sibling_roster
908120,1931,2,sibling_roster
908120,1938,3,sibling_roster
904584,1939,5,graduate
919791,1939,2,graduate
919791,1937,1,sibling_roster
919791,1939,2,sibling_roster
919397,1938,2,graduate
919397,1937,1,sibling_roster
919397,1939,2,sibling_roster
919397,1949,3,sibling_roster
919397,1953,4,sibling_roster
902798,1939,3,graduate
902798,1937,1,sibling_roster
902798,1939,2,sibling_roster
902798,1940,3,sibling_roster
902798,1943,4,sibling_roster
902798,1948,5,sibling_roster
902798,1950,6,sibling_roster
902798,1950,7,sibling_roster
902798,1952,8,sibling_roster
902798,1958,9,sibling_roster
902798,1960,10,sibling_roster
920815,1939,5,graduate
920815,1929,1,sibling_roster
920815,1932,2,sibling_roster
920815,1936,3,sibling_roster
920815,1939,4,sibling_roster
920815,1941,5,sibling_roster
920815,1941,6,sibling_roster
902740,1939,4,graduate
902400,1939,2,graduate
902400,1938,1,sibling_roster
902400,1940,2,sibling_roster
902400,1941,3,sibling_roster
902400,1945,4,sibling_roster
902400,1947,5,sibling_roster
903949,1939,6,graduate
903949,1928,1,sibling_roster
903949,1930,2,sibling_roster
903949,1934,3,sibling_roster
903949,1935,4,sibling_roster
903949,1937,5,sibling_roster
903949,1939,6,sibling_roster
913150,1940,1,sibling_roster
922491,1939,2,graduate
905136,1939,2,graduate
905136,1939,1,sibling_roster
905136,1939,2,sibling_roster
905136,1940,3,sibling_roster
905136,1940,4,sibling_roster
905136,1941,5,sibling_roster
919433,1940,1,sibling_roster
919433,1943,2,sibling_roster
919433,1945,3,sibling_roster
916804,1939,3,graduate
916804,1937,1,sibling_roster
916804,1938,2,sibling_roster
916804,1938,3,sibling_roster
916804,1940,4,sibling_roster
916804,1949,5,sibling_roster
916804,1951,6,sibling_roster
916804,1953,7,sibling_roster
916804,1956,8,sibling_roster
911172,1939,2,graduate
911172,1938,1,sibling_roster
911172,1939,2,sibling_roster
911172,1940,3,sibling_roster
911172,1940,4,sibling_roster
931036,1939,2,graduate
931036,1936,1,sibling_roster
931036,1940,2,sibling_roster
931036,1942,3,sibling_roster
932681,1939,2,graduate
905625,1939,1,sibling_roster
905625,1943,2,sibling_roster
906368,1939,2,graduate
906368,1939,1,sibling_roster
906368,1940,2,sibling_roster
906368,1941,3,sibling_roster
906368,1942,4,sibling_roster
